feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X2292997	participant	P6018	2.06578443547228	0.9253718791602	96	90	0.0291527821505407	0.0572490205184443
X1965537	participant	H4009	-1.60299234951159	0.719644831456029	96	48	0.0294956725273232	0.0578447304389729
X165179	participant	P6018	-2.07099345823415	0.930940739401139	96	81	0.0296966841510003	0.0580832204718094
X208479	participant	M2039	-2.03157735422016	0.913060272572062	96	73	0.0296687358206064	0.0580832204718094
X853	participant	H4018	-1.82112382535777	0.820218185723047	96	96	0.0300042720236333	0.0586064752611155
X437897	participant	H4023	1.80170568989818	0.812763624749379	96	22	0.0302567628106238	0.0590208586559235
X28116	participant	H4008	-1.19218150499916	0.538233613031736	96	58	0.0303845795529908	0.059191264828263
X2293011	participant	H4016	1.38147297527469	0.629262100336356	96	94	0.0318274956326548	0.0619197155725718
X360807	participant	M2075	2.38230202510255	1.08583497336831	96	79	0.0319331072148631	0.0620426770987315
X2086273	participant	M2047	2.20150550775443	1.0055811988632	96	84	0.0322885200963463	0.0626500064999398
X1965537	participant	H4045	-1.3378996821701	0.611580506408413	96	48	0.0324162759888596	0.0628145851280817
X1898205	participant	H4009	-3.77877538653664	1.72925669083841	96	44	0.0326005390161085	0.0630047405291503
X1898205	participant	H4018	-3.77877538653665	1.72925669083841	96	44	0.0326005390161082	0.0630047405291503
X357276	participant	M2060	-1.24598498129993	0.574816618927773	96	93	0.033973882715977	0.0655722828673804
X28117	participant	M2084	-1.08733177895073	0.504173115864799	96	92	0.0348553040608929	0.0671848614507067
X820	participant	M2075	-1.20040220798833	0.560304034524895	96	95	0.0360314768049256	0.0693605928494819
X165179	participant	M2084	1.39115356723743	0.649780289203502	96	81	0.0361532579397541	0.069503569468936
X1680	participant	H4016	-2.0221262066085	0.946970219059971	96	69	0.0366258635656196	0.0703197354284796
X208479	participant	H4009	-2.54427327431069	1.19547651803385	96	73	0.0372344429711858	0.071394482394292
X301302	participant	H4023	1.05464353780559	0.496786520712972	96	95	0.0376952425250846	0.0721834290761764
X2293022	participant	M2084	1.32572232871254	0.6250544915055	96	28	0.0378663056854216	0.0724162159709435
X204516	participant	M2042	0.910005344432911	0.430119299435542	96	87	0.038329223354891	0.0732058143188061
X33025	participant	H4013	1.10280181161458	0.521621223745909	96	51	0.0384640366392409	0.073367517083715
X1519439	participant	P6014	1.54629152670607	0.735226683514789	96	91	0.0394527635852552	0.0750708909409893
X2293126	participant	M2061	-2.9204754115447	1.38867048134806	96	68	0.0394596822512787	0.0750708909409893
X165179	participant	H4016	1.62658300602948	0.774589516229808	96	81	0.039745518496756	0.0751262190707416
X1796635	participant	H4009	-1.94034229935018	0.923934769510306	96	18	0.0397312216210956	0.0751262190707416
X1796635	participant	H4018	-1.94034229935019	0.923934769510305	96	18	0.0397312216210949	0.0751262190707416
X1796635	participant	M2047	-1.94034229935018	0.923934769510305	96	18	0.039731221621095	0.0751262190707416
X1796635	participant	M2075	-1.94034229935018	0.923934769510305	96	18	0.039731221621095	0.0751262190707416
X360807	participant	H4018	2.2785622406799	1.08583497336831	96	79	0.0398812925188337	0.0752855883291016
X40518	participant	M2041	3.75580764387986	1.79262332755834	96	58	0.0401838152357076	0.0757589197034023
X40545	participant	M2072	1.15122714678918	0.550795107896347	96	65	0.040649021480801	0.0765373467521389
X292800	participant	M2060	-1.53297186746946	0.736876710630718	96	89	0.0415650086691093	0.0781614494638907
X853	participant	H4008	1.44715844473744	0.697051422400914	96	96	0.0419696419939456	0.0788210349642393
X292800	participant	M2072	-1.14471901508695	0.551644411070732	96	89	0.0420664268706674	0.0789015160407519
X1535	participant	M2041	-2.64687944059523	1.28039329944454	96	85	0.0428256678503834	0.0802227299169154
X39778	participant	H4009	-2.2851390402021	1.11169157970001	96	44	0.043976062037703	0.0821672781113195
X39778	participant	M2075	-2.28513904020207	1.11169157970001	96	44	0.0439760620377055	0.0821672781113195
X301301	participant	H4018	-2.7513567078734	1.3414259523153	96	85	0.0444242972678902	0.0828989118659736
X2292887	participant	M2039	1.01111476368009	0.495721485992428	96	95	0.0455805587260659	0.0849264985033149
X40545	participant	H4022	2.39043821084662	1.17222499140226	96	65	0.0456269499819587	0.0849264985033149
X2293022	participant	M2041	-2.90313258371669	1.42678546718007	96	28	0.0460909474183633	0.0856811385934758
X239935	participant	H4008	-2.43188709191287	1.19679894926946	96	31	0.0463761494958606	0.0857753561472153
X239935	participant	H4045	-2.43188709191284	1.19679894926946	96	31	0.0463761494958628	0.0857753561472153
X239935	participant	P6018	-2.43188709191284	1.19679894926946	96	31	0.0463761494958628	0.0857753561472153
X818	participant	H4008	0.746731472534426	0.367270631953098	96	47	0.0462513915328896	0.0857753561472153
X208479	participant	M2047	-2.42314783575056	1.19547651803385	96	73	0.0469064027985423	0.086646549613974
X2293022	participant	M2061	-1.50971870837204	0.745114409035086	96	28	0.0469878899331486	0.0866876203936903
X28052	participant	H4009	-2.37216188468038	1.17356435112251	96	68	0.0474989913479779	0.0873002818368014
X28052	participant	H4018	-2.37216188468037	1.17356435112251	96	68	0.0474989913479793	0.0873002818368014
X28052	participant	M2075	-2.37216188468037	1.17356435112251	96	68	0.0474989913479794	0.0873002818368014
X40518	participant	M2060	2.27016227172333	1.1251327077092	96	58	0.0478883854255747	0.08790553058672
X1519439	participant	M2061	1.23391128826216	0.611745578423518	96	91	0.047958137383679	0.0879232518700781
X562	participant	H4013	-2.17024322590704	1.08008821991991	96	45	0.0487917961446923	0.0893396717893427
X28111	participant	M2084	0.829827844705113	0.413516614763008	96	73	0.0490714666135475	0.089739444569525
X2086273	participant	H4013	1.53799111328909	0.768025326869171	96	84	0.0495363796631141	0.0904765586106566
X1796635	participant	H4045	-1.56899215759116	0.785193569836649	96	18	0.0500130284887103	0.0912332427418743
X29348	participant	M2047	-1.75219658432693	0.879908807124818	96	51	0.0507837965061518	0.0925239032235368
X39485	participant	H4045	-2.26437818370282	1.13823803651444	96	72	0.0510059281095101	0.0926977302164141
X39485	participant	P6018	-2.26437818370282	1.13823803651444	96	72	0.0510059281095099	0.0926977302164141
X292800	participant	M2039	-1.31565492495643	0.662243652002821	96	89	0.0513130823425844	0.0931402474779169
X823	participant	M2060	1.07856682989664	0.550585364036631	96	77	0.0545485523977991	0.0988903744212889
X166486	participant	M2047	1.95293396032345	1.00303671931045	96	95	0.0559932089283889	0.101383743393853
X487175	participant	M2047	-1.429871004513	0.738353407549654	96	70	0.0572864753243695	0.103597173547037
X208479	participant	H4045	-1.96540283519103	1.01595968224943	96	73	0.0575416386314243	0.103930144836758
X39778	participant	M2084	1.27460253900212	0.659423221587852	96	44	0.0577454789274511	0.104169711061481
X1898205	participant	H4023	-2.22074701417837	1.15283779389228	96	44	0.0585773548196231	0.105540234114666
X1680	participant	H4009	-2.57707394763547	1.33921812695803	96	69	0.0588348050489946	0.105873702074636
X2293126	participant	P6018	-3.20522361451121	1.66897420840789	96	68	0.059326854739497	0.106627995680447
X47678	participant	M2042	0.788309960702589	0.412194751286863	96	73	0.0603647090106505	0.108360207708689
X821	participant	H4009	0.999654243533788	0.522914060074668	96	93	0.0604654391654781	0.108408011641047
X1131336	participant	M2042	-1.17945271407457	0.617320308102154	96	18	0.0606091910804638	0.108532737516179
X1680	participant	H4008	-2.17042534840672	1.13811656038603	96	69	0.0610783383103843	0.10911344454818
X2293126	participant	M2084	2.22149221491067	1.16491469103617	96	68	0.0610826459910866	0.10911344454818
X1898205	participant	M2047	-3.27877538653665	1.72925669083841	96	44	0.0625402392789353	0.111580939103759
X360807	participant	P6018	1.74898443075233	0.922782286291089	96	79	0.0626375276419369	0.111618395785815
X2292887	participant	P6014	1.04156336472533	0.551587949363259	96	95	0.0635920851264759	0.113181533503691
X301302	participant	H4022	1.90023321040936	1.00897819329441	96	95	0.0642742482837073	0.114256652781365
X2292885	participant	P6018	-1.1222372598015	0.597550988424401	96	95	0.0650026104069121	0.115411188137515
X214856	participant	M2041	-1.57789467508148	0.842440622844304	96	38	0.0657089916105534	0.116523945122715
X204516	participant	H4045	-1.11598826920725	0.596909814232773	96	87	0.0661867681731948	0.117229106340659
X29348	participant	H4008	-1.38647722579754	0.747778696285266	96	51	0.0684031463922688	0.121008226326347
X2293126	participant	H4023	-2.41401313550305	1.30925108559307	96	68	0.0699143420792633	0.123532225195607
X1898205	participant	P6014	2.68331457852684	1.46958560176599	96	44	0.0726052559347677	0.128132074104421
X28117	participant	H4013	-1.18420107268064	0.64916957961958	96	92	0.072868211575325	0.12844119702976
X853	participant	H4045	1.2687391883736	0.697051422400913	96	96	0.0734867880735645	0.129375656981498
X562	participant	H4009	-2.56796646945746	1.41416743571803	96	45	0.0741468590100767	0.130224315404253
X562	participant	M2075	-2.56796646945745	1.41416743571803	96	45	0.0741468590100772	0.130224315404253
X204516	participant	M2047	-1.27114709876597	0.702381874760297	96	87	0.0751024075398077	0.131744391163955
X328814	participant	P6014	-1.31239625700953	0.725762390517256	96	44	0.0753328800389131	0.131990423349617
X47678	participant	H4008	-1.03304285112664	0.572034532608175	96	73	0.0757098682640977	0.132492269462171
X823	participant	M2075	1.16866360786843	0.647872041951086	96	77	0.0760361190720135	0.13290423202193
X2086584	participant	M2061	0.502792606475015	0.278862697060875	96	12	0.0761691505303481	0.13297788451778
X2293126	participant	H4022	-4.79130487170536	2.65910152516734	96	68	0.076353650163663	0.133141108688247
X301301	participant	H4045	-2.0528830373833	1.13999285114925	96	85	0.07652335080206	0.133278169313588
X39485	participant	M2039	1.82809389586714	1.02295391247289	96	72	0.0787362420362102	0.136969229606392
X301301	participant	M2039	1.82091350012294	1.02453099427718	96	85	0.0803434692474516	0.139490674361288
X301301	participant	M2072	1.51663935663506	0.853427277486897	96	85	0.0803763762724304	0.139490674361288
X853	participant	M2060	-1.23654494844391	0.697051422400914	96	96	0.0809012602506556	0.140235241406054
X166486	participant	H4018	1.77365122254835	1.00303671931045	96	95	0.0818552653210354	0.141721009662337
X2293011	participant	P6014	1.33086611974813	0.756278922822965	96	94	0.08330381004206	0.143923327159882
X46503	participant	M2075	-1.20625703254376	0.685514498330891	96	86	0.0833240315136158	0.143923327159882
X301302	participant	M2039	1.00046963954664	0.569140458850233	96	95	0.0836286414426103	0.144279130224692
X745368	participant	H4045	1.36384900397158	0.776722500468963	96	82	0.0839654060718266	0.144689504220356
X88431	participant	H4022	-2.33526877803017	1.33544340785115	96	95	0.0852165395951684	0.146672702856155
X46503	participant	P6014	-1.01612956952599	0.582575300639997	96	86	0.0860009938218422	0.147848947075623
X2292997	participant	M2047	1.89111639538376	1.08888213903874	96	90	0.0873188314608226	0.149938322097633
X2292885	participant	H4018	1.2199610621527	0.703136342386772	96	95	0.0876257918963749	0.150289019395541
X239935	participant	H4018	-2.43188709191285	1.408269506809	96	31	0.089093072465871	0.151385789799732
X239935	participant	M2047	-2.43188709191284	1.408269506809	96	31	0.0890930724658712	0.151385789799732
X239935	participant	M2075	-2.43188709191284	1.408269506809	96	31	0.0890930724658713	0.151385789799732
X28116	participant	M2075	-1.09519878225439	0.63333777593547	96	58	0.0886620578699548	0.151385789799732
X28117	participant	M2072	-0.934955744676944	0.540753798622675	96	92	0.0887094802648938	0.151385789799732
X338188	participant	H4008	0.641861995818139	0.371438427916186	96	23	0.0888794113575848	0.151385789799732
X360807	participant	P6014	1.59551819532719	0.92278228629109	96	79	0.0887015594167587	0.151385789799732
X47678	participant	M2072	-0.740903500171519	0.428239416852597	96	73	0.0885061125627329	0.151385789799732
X2292997	participant	H4023	1.24450114957305	0.72592142602583	96	90	0.091376066936432	0.155084902468677
X301302	participant	M2042	0.780462270691738	0.456327557564761	96	95	0.0921291653073092	0.156001121347909
X328813	participant	H4009	-1.60564890935504	0.938638549523471	96	69	0.0920727880280087	0.156001121347909
X28052	participant	H4023	-1.33357052508423	0.782376234081676	96	68	0.0932127801280143	0.157653522921717
X165179	participant	M2060	-1.57573839471408	0.930940739401138	96	81	0.0954661943725593	0.161278339915767
X28052	participant	P6014	1.68653819129854	0.997337921138422	96	68	0.0957711345510288	0.161364054858761
X39485	participant	H4018	-2.26437818370282	1.33936106753093	96	72	0.0958478220589631	0.161364054858761
X39485	participant	M2075	-2.26437818370282	1.33936106753093	96	72	0.0958478220589629	0.161364054858761
X357276	participant	P6014	0.971336099689096	0.574816618927773	96	93	0.0960057582088538	0.161444165815578
X2293024	participant	H4022	2.15997908427041	1.28323237704615	96	73	0.0972796926696747	0.163398611223575
X2292887	participant	H4045	0.926600752066954	0.551587949363258	96	95	0.0979338406835809	0.164308725825778
X1131336	participant	H4022	-2.29095651055817	1.36494655829429	96	18	0.0982189673797884	0.164410010613995
X1131336	participant	M2041	-2.29095651055816	1.36494655829429	96	18	0.0982189673797892	0.164410010613995
X39496	participant	H4008	1.48552737937616	0.890133430914671	96	85	0.100103582786164	0.167373190418467
X28117	participant	M2041	-1.91291652035825	1.15085466056915	96	92	0.101446941094765	0.169425656189089
X562	participant	H4008	1.9936118593597	1.20181122503561	96	45	0.102119109984436	0.170353771844048
X208479	participant	M2041	2.68024190427688	1.61868285739125	96	73	0.102732249159759	0.171181412893768
X2086273	participant	M2084	-0.985057420884267	0.596481619390767	96	84	0.103623966117386	0.172470833253397
X45851	participant	M2075	1.7709893490849	1.07668838034112	96	54	0.104982147507623	0.174532820231423
X1898205	participant	M2084	-1.68584161504854	1.02574494477391	96	44	0.105255504559309	0.174788652860691
X1898205	participant	M2042	1.72897337056312	1.05894913171197	96	44	0.107515392033759	0.178339023294092
X204516	participant	M2041	1.55143870548456	0.951029554212143	96	87	0.107811142820068	0.178627069021245
X2293011	participant	M2039	1.10774577885689	0.679680750602571	96	94	0.108133450778129	0.178820101181465
X328813	participant	P6014	1.29993116450785	0.797689380038434	96	69	0.108172104952561	0.178820101181465
X853	participant	M2041	-1.80865676571297	1.11058067349914	96	96	0.108395390909671	0.178986971671387
X562	participant	M2060	-1.95416592032101	1.20181122503561	96	45	0.108938331747975	0.179680698249478
X292800	participant	M2075	-1.4080629589745	0.867080475373407	96	89	0.109387908113564	0.180158118897619
X40518	participant	M2072	-1.36748676062479	0.842302600918688	96	58	0.109474072248792	0.180158118897619
X2292885	participant	M2041	-1.54286066154027	0.952051108207564	96	95	0.110106088090969	0.18079147797653
X2293011	participant	H4023	0.961493893030873	0.593273997722038	96	94	0.110086205475306	0.18079147797653
X1965537	participant	H4022	-1.57695261470293	0.974403708074427	96	48	0.110577511917989	0.181361995443967
X357276	participant	H4018	1.09259222272561	0.676384882303879	96	93	0.111234397972351	0.182235077529171
X1898205	participant	M2041	-3.77877538653664	2.34142462797415	96	44	0.11155189658528	0.182550810631169
X2086273	participant	H4045	-1.37725032200295	0.854579692584242	96	84	0.112045656857362	0.18315396199142
X2292997	participant	M2060	1.48862810724274	0.925371879160199	96	90	0.112686411731364	0.183995781655118
X823	participant	M2041	-1.40965453635909	0.877222891683423	96	77	0.113065980655571	0.18440973210602
X338188	participant	M2047	0.701866868125533	0.437070413548352	96	23	0.113309563498092	0.184601215364931
X2292997	participant	H4018	1.73958649139069	1.08888213903874	96	90	0.115138507836402	0.18737223244122
X47678	participant	M2039	0.818620589995756	0.514097178647313	96	73	0.116312551910962	0.189072514939708
X745368	participant	M2039	-1.11008166452755	0.698053742074512	96	82	0.116784009996653	0.189628198252057
X301301	participant	M2061	1.49889387199421	0.948531387341774	96	85	0.119063258434288	0.19311479721659
X2137880	participant	M2047	1.16798085315746	0.743833997570901	96	14	0.121373948244298	0.196644613822157
X28116	participant	M2041	-1.33697724378396	0.857543402467746	96	58	0.123987603866918	0.200656929709404
X2293015	participant	M2084	1.0361059699981	0.665844740290387	96	82	0.124699356165091	0.201585810021578
X28118	participant	M2041	-1.78026121324256	1.14575314104098	96	65	0.125243794346026	0.202019483052079
X29348	participant	M2060	1.16210049799691	0.747778696285266	96	51	0.125177292957402	0.202019483052079
X1796635	participant	M2041	-1.94034229935018	1.25101359181336	96	18	0.125907214616109	0.202865919585206
X1680	participant	M2047	2.07141833536437	1.33921812695803	96	69	0.12693567106914	0.204298005252092
X208479	participant	H4016	1.3038703419021	0.84532955265102	96	73	0.127975114211219	0.205744606693422
X39778	participant	H4022	-2.28513904020209	1.50523751459889	96	44	0.133985412920131	0.214934933226047
X39778	participant	M2041	-2.28513904020207	1.50523751459889	96	44	0.133985412920133	0.214934933226047
X2292885	participant	M2072	0.669322363915559	0.447341676482034	96	95	0.139589014871372	0.223678782866174
X28052	participant	M2041	-2.37216188468036	1.58901364313849	96	68	0.140467331172337	0.224839940377604
X28111	participant	M2041	1.40848355188881	0.943916897485676	96	73	0.140645813806148	0.224879590817918
X40518	participant	M2039	1.50694405544677	1.01117593023587	96	58	0.141138261881926	0.225420608224081
X2293126	participant	P6014	-2.48255444366285	1.66897420840789	96	68	0.141878155223422	0.226355224745765
X204516	participant	H4022	-1.40959926161021	0.951029554212146	96	87	0.143276811018024	0.228089199694635
X360807	participant	H4013	1.22937779497463	0.829320159615109	96	79	0.143221123461841	0.228089199694635
X2293015	participant	M2039	1.27003320220929	0.857336768948491	96	82	0.143492455215535	0.228184197804703
X1898205	participant	M2061	-1.80863365222499	1.22276913250405	96	44	0.144088825896084	0.228883770125919
X437897	participant	M2084	1.06792119046788	0.723161735154476	96	22	0.144727059710961	0.229648252014247
X39485	participant	M2047	1.97481211942051	1.33936106753093	96	72	0.145342125070315	0.230374354255548
X292800	participant	H4022	-1.7301237176716	1.1740325136406	96	89	0.145552731088289	0.230458490889791
X39491	participant	P6018	-0.976839132559551	0.663337885841261	96	96	0.145834361276905	0.230654778970932
X2293011	participant	H4009	1.30918797156762	0.889910996583054	96	94	0.146229489710613	0.230780737267127
X40518	participant	M2042	-1.19306178279352	0.81074440472037	96	58	0.146116660261411	0.230780737267127
X360807	participant	M2041	2.14551527400026	1.47022750412351	96	79	0.14944864852718	0.235607082753518
X1535	participant	H4022	-1.86328968546025	1.28039329944454	96	85	0.150565628188405	0.237112501657305
X2293011	participant	M2075	1.29451357587739	0.889910996583054	96	94	0.15072924819696	0.237114935604465
X1796635	participant	P6018	1.13637556395059	0.78519356983665	96	18	0.152783332901417	0.24008809455937
X2292997	participant	H4009	-1.56848840912365	1.08888213903874	96	90	0.154689481571969	0.242822651866728
X2293047	participant	M2060	1.0526353691117	0.735355605852663	96	63	0.157239540848948	0.246561037794224
X40518	participant	H4008	1.60569540003908	1.1251327077092	96	58	0.158484078516574	0.248246474164611
X39496	participant	M2072	0.949766161974431	0.66637624067532	96	85	0.159014862373746	0.248811490537744
X817	participant	H4045	-0.780815973715077	0.548592273291625	96	52	0.159580350100513	0.249429542945567
X39485	participant	H4008	1.61809807099572	1.13823803651444	96	72	0.160079428962829	0.249942587590842
X338188	participant	H4016	0.434877379721173	0.309055453276049	96	23	0.16430700147677	0.256269875437649
X204516	participant	M2061	-0.69712360903014	0.496658986625527	96	87	0.165340267085855	0.257606827206183
X291644	participant	M2047	0.499999999999999	0.35795561835406	96	17	0.16736861095882	0.260489657268886
X29348	participant	H4018	1.22538617882251	0.879908807124818	96	51	0.168627768006561	0.26217048309628
X204516	participant	H4018	0.977045561844527	0.702381874760298	96	87	0.169104930999051	0.262633242093006
X1519439	participant	H4009	-1.2001845269544	0.865138893728312	96	91	0.170246537248501	0.263846063553557
X328813	participant	H4022	1.763833311997	1.27092260406675	96	69	0.170075748045708	0.263846063553557
X166486	participant	M2075	1.37121717894271	1.00303671931045	96	95	0.176463001392534	0.273190868822515
X2293011	participant	H4013	0.92802788207502	0.679680750602571	96	94	0.176986844921955	0.273712213658372
X40519	participant	H4016	1.16923341069486	0.85788966189812	96	32	0.177760073360697	0.274617726849735
X204516	participant	M2084	0.564317653495614	0.416632568868009	96	87	0.180423491908251	0.278438363567269
X1519439	participant	H4013	-0.891720708258263	0.660760744526723	96	91	0.18199447250879	0.280566821159494
X1680	participant	H4045	1.52992909915155	1.13811656038603	96	69	0.183683731023996	0.282872945776955
X2292887	participant	H4008	0.735288222176617	0.551587949363259	96	95	0.187319714879258	0.287866326542389
X301301	participant	H4023	-1.19256977558542	0.894283968210205	96	85	0.187153955631381	0.287866326542389
X39491	participant	M2075	1.03217673796955	0.780547574771532	96	96	0.190824051823634	0.29294395363901
X208479	participant	H4022	-2.11704755112179	1.61868285739125	96	73	0.195665434525908	0.299747152577385
X214856	participant	H4022	-1.10184074029524	0.842440622844306	96	38	0.195654588475646	0.299747152577385
X40518	participant	M2084	1.02502868502859	0.785322873159363	96	58	0.196560820128359	0.300803849213169
X853	participant	M2042	-0.65379634780246	0.502279008193207	96	96	0.197772441800702	0.302341778844751
X166486	participant	H4009	-1.30224461371704	1.00303671931045	96	95	0.198916307156989	0.303773024395277
X39778	participant	H4008	1.22312728090145	0.944756176331192	96	44	0.200166539533672	0.305363553011222
X88431	participant	H4008	-1.08414980540245	0.838185598931444	96	95	0.200578552514025	0.305673356591686
X46503	participant	M2041	-1.1985429284457	0.928191018562484	96	86	0.201328804406142	0.30649744104702
X40545	participant	M2039	0.850175238968665	0.661224071953473	96	65	0.203232944022499	0.309074633165194
X45851	participant	H4018	1.38157553807381	1.07668838034112	96	54	0.20413242600022	0.309941814239428
X823	participant	H4022	-1.12538918698026	0.877222891683425	96	77	0.204226868712788	0.309941814239428
X2292997	participant	M2075	1.393337398856	1.08888213903874	96	90	0.205377058982482	0.311042067589411
X562	participant	M2039	-1.38220368199749	1.08008821991991	96	45	0.205338534421724	0.311042067589411
X823	participant	H4023	0.549840001573383	0.431914694634059	96	77	0.207685361232212	0.314212702670865
X2293047	participant	M2047	1.09029924169141	0.865290596232132	96	63	0.212303127324525	0.320536094195852
X2293126	participant	M2047	2.47503935554187	1.96387662838959	96	68	0.212215606526125	0.320536094195852
X1535	participant	H4013	-0.908416964209416	0.722239226573644	96	85	0.213114077233822	0.321428757724827
X39491	participant	M2060	-0.831692120986601	0.66333788584126	96	96	0.214547886884965	0.323258041722661
X1965537	participant	M2075	-0.901485871067142	0.719644831456029	96	48	0.214951567988506	0.323533069925086
X39485	participant	M2041	-2.26437818370282	1.81350345838257	96	72	0.216423903757163	0.325414358886669
X88431	participant	H4023	-0.820165451731165	0.657526880763677	96	95	0.216886580775037	0.325775223484475
X2086273	participant	P6014	-1.06530502787124	0.854579692584244	96	84	0.217165337010078	0.325859372354609
X1519439	participant	M2041	-1.45793918037248	1.17140359966551	96	91	0.217885848823057	0.326605529537022
X29348	participant	H4022	-1.47512256097568	1.19140215694324	96	51	0.22025830056896	0.329823842100705
X2292885	participant	M2060	-0.739399171142048	0.597550988424401	96	95	0.220537295916384	0.329903950844243
X1535	participant	H4009	-1.15490154974242	0.945633121611454	96	85	0.226523288394718	0.338166909103544
X28117	participant	H4023	-0.692351686008071	0.566641664279886	96	92	0.226316188553183	0.338166909103544
X165179	participant	M2047	-1.32788387157885	1.09543499912421	96	81	0.229963217547846	0.342952280603974
X360807	participant	H4023	0.869858895739452	0.723889982245545	96	79	0.233998797802077	0.34861531688843
X46506	participant	H4018	0.775489212458431	0.647465988381456	96	91	0.235509183112326	0.350508580766361
X2292885	participant	M2084	0.498407599370762	0.417080097195036	96	95	0.236569199583979	0.351728393283904
X2086584	participant	H4013	0.358568981137773	0.301206138351699	96	12	0.238338432841147	0.353999113955936
X301301	participant	P6014	1.35507800907243	1.13999285114925	96	85	0.239030014504726	0.354666238560257
X2293126	participant	M2072	-1.47489263065393	1.24943600606046	96	68	0.242260376876293	0.359095168561314
X46503	participant	H4018	0.807083879546749	0.685514498330891	96	86	0.24348844588669	0.360550198716829
X39492	participant	M2084	0.639817644120395	0.544037408391711	96	60	0.243998100431795	0.360939556048247
X1898205	participant	H4022	2.73160952597346	2.34142462797416	96	44	0.247751289484805	0.365996672739891
X2293126	participant	M2039	-1.74833626048252	1.49993555085833	96	68	0.248167258617889	0.365996672739891
X2293126	participant	M2060	-1.94546988338401	1.66897420840789	96	68	0.24814299035293	0.365996672739891
X46503	participant	H4023	-0.531457079670037	0.457009665553929	96	86	0.249255609055121	0.367231577087253
X487175	participant	H4008	-0.729232877592958	0.627479738837236	96	70	0.249553603222821	0.367300725870209
X33025	participant	M2039	0.603593432037532	0.52162122374591	96	51	0.251580152878761	0.369911320262942
X166486	participant	H4045	0.979493053838485	0.852417300769008	96	95	0.254868160685311	0.3743695974725
X39485	participant	M2060	1.30355020241078	1.13823803651444	96	72	0.256443759481466	0.376306138536996
X88431	participant	H4045	0.956388174894752	0.838185598931443	96	95	0.258179626731019	0.378473741390262
X853	participant	P6018	-0.794497044838229	0.697051422400914	96	96	0.258685926846939	0.378836347324397
X33025	participant	H4008	0.658760531641342	0.580406517127956	96	51	0.26067580122664	0.381368697194575
X853	participant	H4009	0.929297989638024	0.820218185723047	96	96	0.261512449137508	0.382210502585588
X817	participant	P6014	0.619300768515229	0.548592273291625	96	52	0.263224300749253	0.384328495006145
X487175	participant	H4009	-0.831697713535387	0.738353407549655	96	70	0.264259301132468	0.385454992579064
X487174	participant	H4045	0.811922190254603	0.725985888177257	96	55	0.267654595864666	0.390018599352595
X39491	participant	H4016	-0.616431100332071	0.551930483159665	96	96	0.268294087317672	0.390561442533089
X46503	participant	M2047	-0.759953167157341	0.685514498330891	96	86	0.271822156581872	0.395303991132484
X562	participant	M2061	-1.10330544331313	0.999967383529408	96	45	0.274075665818416	0.39818540128336
X1519439	participant	H4008	-0.810506985544244	0.735226683514789	96	91	0.274485459335841	0.398385145841602
X818	participant	H4023	0.313750717695894	0.288110787553601	96	47	0.280305076011262	0.406428469974703
X2293126	participant	H4045	-1.81519214095828	1.66897420840789	96	68	0.280911053484094	0.406903832918049
X820	participant	M2039	-0.464060710523026	0.42793927506658	96	95	0.28231651371336	0.408535172663349
X1965537	participant	M2041	-1.04754204997598	0.974403708074425	96	48	0.286448173843331	0.413695635076796
X562	participant	M2041	2.05900718434613	1.91479175972646	96	45	0.286334068124192	0.413695635076796
X1680	participant	M2041	1.94115587236627	1.81330991593194	96	69	0.288476606771476	0.416214275844842
X821	participant	H4022	-0.755755858944264	0.70802898439512	96	93	0.2898608964216	0.417799498980099
X39485	participant	M2061	0.999248516456206	0.947071293308372	96	72	0.295412213144927	0.425381956526602
X2293022	participant	H4022	1.50117180979543	1.42678546718007	96	28	0.296756244014232	0.426897133719588
X823	participant	M2039	0.518901069022845	0.494820445481076	96	77	0.298338558146599	0.428751778554494
X328813	participant	M2060	-0.831883609292764	0.797689380038433	96	69	0.300995462885101	0.432145595879199
X745368	participant	H4022	-1.28503843798344	1.23751701807248	96	82	0.303052669579142	0.434672603523809
X45851	participant	H4016	0.784023633057164	0.761333654963969	96	54	0.30703999940067	0.439529862155753
X562	participant	M2072	-0.926712541985851	0.899706064648868	96	45	0.306940293191297	0.439529862155753
X165179	participant	H4013	-0.851024980851702	0.836652300398427	96	81	0.312958874612547	0.447564842187836
X2292997	participant	H4008	0.940611604509333	0.9253718791602	96	90	0.31329404976477	0.447606635552596
X1160721	participant	H4023	0.780970503153682	0.770712129492832	96	63	0.314787956979599	0.449302225425515
X39485	participant	H4013	1.02490337124769	1.02295391247289	96	72	0.320221920159002	0.456612738004503
X301302	participant	H4045	0.631265287874897	0.633281040801324	96	95	0.322666719412813	0.459650837878233
X820	participant	P6014	0.471179752333453	0.476166867597868	96	95	0.326190947606771	0.46421921823804
X2086273	participant	H4022	-1.34248654827806	1.36156337975741	96	84	0.327910195765968	0.466212455204676
X2292887	participant	H4018	0.638263681747038	0.649051780907512	96	95	0.329182689810038	0.467567257468044
X2292997	participant	P6014	0.909355297635814	0.9253718791602	96	90	0.329518104727736	0.467589706320735
X166486	participant	H4013	0.751585090747456	0.766081948510048	96	95	0.330307612597463	0.467802552981693
X28111	participant	M2047	0.684030337098978	0.697128829632588	96	73	0.330241975287353	0.467802552981693
