#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	reSRR9697569_taxonomic_profile	reSRR9697568_taxonomic_profile	reSRR9697567_taxonomic_profile	reSRR9697566_taxonomic_profile	reSRR9697564_taxonomic_profile	reSRR9697563_taxonomic_profile	reSRR9697562_taxonomic_profile	reSRR9697561_taxonomic_profile	reSRR9697560_taxonomic_profile	reSRR9697559_taxonomic_profile	reSRR9697558_taxonomic_profile	reSRR9697557_taxonomic_profile	reSRR9697556_taxonomic_profile	reSRR9697555_taxonomic_profile	reSRR9697554_taxonomic_profile	reSRR9697553_taxonomic_profile	reSRR9697552_taxonomic_profile	reSRR9697551_taxonomic_profile	reSRR9697550_taxonomic_profile	reSRR9697549_taxonomic_profile	reSRR9697548_taxonomic_profile	reSRR9697547_taxonomic_profile	reSRR9697546_taxonomic_profile	reSRR9697545_taxonomic_profile	reSRR9697544_taxonomic_profile	reSRR9697543_taxonomic_profile	reSRR9697542_taxonomic_profile	reSRR9697541_taxonomic_profile	reSRR9697540_taxonomic_profile	reSRR9697539_taxonomic_profile	reSRR9697538_taxonomic_profile	reSRR9697537_taxonomic_profile	reSRR9697536_taxonomic_profile	reSRR9697535_taxonomic_profile
UNKNOWN	-1	91.03299999999999	90.96724	95.2506	96.59062	90.57242	77.35188000000001	83.17538	94.69125	94.87063	91.38566999999999	75.28191	82.61145	87.0483	94.39381	95.22375	94.40526	86.34541999999999	95.13065	94.1458	73.88923	95.74339	93.00718	86.83622	93.23784	74.10878000000001	92.86946	93.0072	91.81869	91.19105	91.44115	90.31571	90.26083	81.20456999999999	91.67749
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Kerstersia|s__Kerstersia_gyiorum	2|1224|28216|80840|506|257820|206506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8193578052016015	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Paenalcaligenes	2|1224|28216|80840|506|1100891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4430479466485437	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Paenalcaligenes|s__Paenalcaligenes_hominis	2|1224|28216|80840|506|1100891|643674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4430479466485437	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	2|1224|28216|80840|119060	0	0	0.0434978291862928	0	0	0	0.016323243931274694	0.4072396800057251	0	0.014665890970423584	0	0	0.0053503459607757865	0.1475330920415822	0	0	0	0.115999234205347	0	0.014321759828446676	0.448507125476492	0	0	0.001910986092786416	0	0	0	0	0.6931132237194749	4.127629430474517	0	0	0	0.006914339453654447
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia	2|1224|28216|80840|119060|32008	0	0	0	0	0	0	0	0.05465625693184736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006914339453654447
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_gladioli	2|1224|28216|80840|119060|32008|28095	0	0	0	0	0	0	0	0.05465625693184736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006914339453654447
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Cupriavidus	2|1224|28216|80840|119060|106589	0	0	0.0434978291862928	0	0	0	0	0	0	0.014665890970423584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Cupriavidus|s__Cupriavidus_plantarum	2|1224|28216|80840|119060|106589|942865	0	0	0.0434978291862928	0	0	0	0	0	0	0.014665890970423584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Paraburkholderia	2|1224|28216|80840|119060|1822464	0	0	0	0	0	0	0.016323243931274694	0.3525834230738777	0	0	0	0	0.0053503459607757865	0.1475330920415822	0	0	0	0.115999234205347	0	0	0.448507125476492	0	0	0.001910986092786416	0	0	0	0	0.6931132237194749	4.127629430474517	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Paraburkholderia|s__Paraburkholderia_sp_SOS3	2|1224|28216|80840|119060|1822464|1926494	0	0	0	0	0	0	0.015727652470578838	0.3335196943921951	0	0	0	0	0.0053503459607757865	0.1475330920415822	0	0	0	0.115999234205347	0	0	0.448507125476492	0	0	0.001910986092786416	0	0	0	0	0.6931132237194749	4.127629430474517	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Paraburkholderia|s__Paraburkholderia_tropica	2|1224|28216|80840|119060|1822464|92647	0	0	0	0	0	0	0.0005955914606958608	0.019063728681682664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Ralstonia	2|1224|28216|80840|119060|48736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014321759828446676	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Ralstonia|s__Ralstonia_sp_PBA	2|1224|28216|80840|119060|48736|795666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014321759828446676	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified	2|1224|28216|80840|	0	0	0.029935925484694405	0	0	0	0	0	0	0.02840401897020716	0	0	0	0	0	0	0	0.040512059236163016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0068743914163680465
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Leptothrix	2|1224|28216|80840||88	0	0	0.029935925484694405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040512059236163016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0068743914163680465
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Leptothrix|s__Leptothrix_ochracea	2|1224|28216|80840||88|735331	0	0	0.029935925484694405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040512059236163016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0068743914163680465
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Mitsuaria	2|1224|28216|80840||65047	0	0	0	0	0	0	0	0	0	0.02840401897020716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Mitsuaria|s__Mitsuaria_sp_PDC51	2|1224|28216|80840||65047|1881035	0	0	0	0	0	0	0	0	0	0.02840401897020716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	2|1224|28216|80840|80864	0.1623045049928803	0.05413877304249221	0.017484905787930136	0	0	0.14711764771258562	0.01007458097922829	0.010517699600153077	0	0.11334300172883895	0	0	0.016451245314397008	0.05382840681356491	0.1304593213679988	0.04332675678938183	0.33773370969623145	0.2361164818840976	0.06748719930319108	0	0	0	0.0040070544014626985	0	0	0	0.013104498320286902	0	0	0	0	0	0	1.3022877060195592
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax	2|1224|28216|80840|80864|12916	0	0	0	0	0	0	0	0	0	0.11056574284551174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013104498320286902	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_sp_MR_S7	2|1224|28216|80840|80864|12916|1268622	0	0	0	0	0	0	0	0	0	0.11056574284551174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013104498320286902	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas	2|1224|28216|80840|80864|283	0.15689650690660467	0	0	0	0	0.08926755880094156	0	0	0	0	0	0	0	0	0	0.030995398529073924	0	0.0369997935173904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1085172544095443
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_aquatica	2|1224|28216|80840|80864|283|225991	0.0613961566853268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030995398529073924	0	0.0369997935173904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1085172544095443
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_testosteroni	2|1224|28216|80840|80864|283|285	0.061769183911970914	0	0	0	0	0.08926755880094156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_thiooxydans	2|1224|28216|80840|80864|283|363952	0.03373206300937101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia	2|1224|28216|80840|80864|80865	0	0	0	0	0	0.025676171866707457	0	0	0	0	0	0	0	0	0	0	0.2826129072695514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02035602174975134
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia|s__Delftia_acidovorans	2|1224|28216|80840|80864|80865|80866	0	0	0	0	0	0.0021108046378910963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia|s__Delftia_tsuruhatensis	2|1224|28216|80840|80864|80865|180282	0	0	0	0	0	0.02356536722881636	0	0	0	0	0	0	0	0	0	0	0.2826129072695514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02035602174975134
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga	2|1224|28216|80840|80864|47420	0	0	0	0	0	0	0	0.0014604376943277366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga_intermedia	2|1224|28216|80840|80864|47420|65786	0	0	0	0	0	0	0	0.0014604376943277366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Pseudacidovorax	2|1224|28216|80840|80864|433923	0.0054071013862115784	0	0	0	0	0	0.01007458097922829	0	0	0	0	0	0.016451245314397008	0	0.08567485662778891	0	0.055120802426680056	0.028451153983386237	0.06748719930319108	0	0	0	0.002125950347687996	0	0	0	0	0	0	0	0	0	0	0.151203321129025
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Pseudacidovorax|s__Pseudacidovorax_intermedius	2|1224|28216|80840|80864|433923|433924	0.0054071013862115784	0	0	0	0	0	0.009854178489535754	0	0	0	0	0	0.016451245314397008	0	0.08567485662778891	0	0.055120802426680056	0.028451153983386237	0.06748719930319108	0	0	0	0.002125950347687996	0	0	0	0	0	0	0	0	0	0	0.151203321129025
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Pseudacidovorax|s__Pseudacidovorax_sp_RU35E	2|1224|28216|80840|80864|433923|1907403	0	0	0	0	0	0	0.00022040248969253608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax	2|1224|28216|80840|80864|34072	0	0.05413877304249221	0.017484905787930136	0	0	0.032171652233093366	0	0.009057792781032293	0	0.002777258883327203	0	0	0	0.05382840681356491	0.04478446474020988	0.012331358260307906	0	0.17066602131881506	0	0	0	0	0.0018811040537747034	0	0	0	0	0	0	0	0	0	0	0.02221194098201535
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_paradoxus	2|1224|28216|80840|80864|34072|34073	0	0.05413877304249221	0.017484905787930136	0	0	0.032171652233093366	0	0.009057792781032293	0	0.002777258883327203	0	0	0	0.05382840681356491	0.04478446474020988	0.012331358260307906	0	0.17066602131881506	0	0	0	0	0.0018811040537747034	0	0	0	0	0	0	0	0	0	0	0.02221194098201535
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	2|1224|28216|80840|75682	0	0	0.023571258298383076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia	2|1224|28216|80840|75682|149698	0	0	0.023571258298383076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_sp_JS1662	2|1224|28216|80840|75682|149698|1519190	0	0	0.023571258298383076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0	0	0	0	0	0	0.0012702586238004946	0	0	0	0	0	0	0.009884275959527192	0	0	0	0.005770185604804583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005695092065642439
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	2|1224|28216|80840|995019|40544	0	0	0	0	0	0	0.0012702586238004946	0	0	0	0	0	0	0.009884275959527192	0	0	0	0.005770185604804583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005695092065642439
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_parvirubra	2|1224|28216|80840|995019|40544|437898	0	0	0	0	0	0	0.0012702586238004946	0	0	0	0	0	0	0.009884275959527192	0	0	0	0.005770185604804583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005695092065642439
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales	2|1224|28216|32003	0	0	0	0	0	0	0	0	0	0.03905477233046074	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01642866494134677	0	0	0.04351826275167635	0	0	0	0.1003254036950218	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae	2|1224|28216|32003|206379	0	0	0	0	0	0	0	0	0	0.03905477233046074	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01642866494134677	0	0	0.04351826275167635	0	0	0	0.1003254036950218	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosomonas	2|1224|28216|32003|206379|914	0	0	0	0	0	0	0	0	0	0.03524293282713478	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01642866494134677	0	0	0.04351826275167635	0	0	0	0.1003254036950218	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosomonas|s__Nitrosomonas_communis	2|1224|28216|32003|206379|914|44574	0	0	0	0	0	0	0	0	0	0.03524293282713478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosomonas|s__Nitrosomonas_nitrosa	2|1224|28216|32003|206379|914|52442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01642866494134677	0	0	0.04351826275167635	0	0	0	0.1003254036950218	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosospira	2|1224|28216|32003|206379|35798	0	0	0	0	0	0	0	0	0	0.003811839503325953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosospira|s__Nitrosospira_multiformis	2|1224|28216|32003|206379|35798|1231	0	0	0	0	0	0	0	0	0	0.003811839503325953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0	0.028365588124889592	0.31274638073162114	0.20554930972475197	0	0	0.0002624640335269895	0.0591389671793586	0.5645157769413685	0.9348844344081464	0	0	0	0.019554956028828088	0	0	0	0.0047052576792596355	0	0.055973667355043104	0	0	0.0020180073578982645	0.00878810164962925	0	0	0.021595150326953045	5.067279661138116	1.2878189713941552	0.009760514362065995	0.14221287701465554	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales	2|1224|28221|29	0	0.028365588124889592	0.31274638073162114	0.20554930972475197	0	0	0.0002624640335269895	0.0591389671793586	0.5645157769413685	0.9348844344081464	0	0	0	0.019554956028828088	0	0	0	0.0047052576792596355	0	0.055973667355043104	0	0	0.0020180073578982645	0.00878810164962925	0	0	0.021595150326953045	5.067279661138116	1.2878189713941552	0.009760514362065995	0.14221287701465554	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae	2|1224|28221|29|39	0	0	0.055005618599345836	0	0	0	0	0.021288095798815788	0.4996548476881862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009384331241101931	0.20681790699682365	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Archangium	2|1224|28221|29|39|47	0	0	0.027991997211164646	0	0	0	0	0.021288095798815788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20681790699682365	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Archangium|s__Archangium_gephyra	2|1224|28221|29|39|47|48	0	0	0.0029033065077174233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Archangium|s__Archangium_violaceum	2|1224|28221|29|39|47|83451	0	0	0.02508916564316712	0	0	0	0	0.021288095798815788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20681790699682365	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Cystobacter	2|1224|28221|29|39|42	0	0	0.01416317738698532	0	0	0	0	0	0.4996548476881862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009384331241101931	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Cystobacter|s__Cystobacter_fuscus	2|1224|28221|29|39|42|43	0	0	0.01416317738698532	0	0	0	0	0	0.4996548476881862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009384331241101931	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Hyalangium	2|1224|28221|29|39|224455	0	0	0.012850444001195864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Hyalangium|s__Hyalangium_minutum	2|1224|28221|29|39|224455|394096	0	0	0.012850444001195864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae	2|1224|28221|29|31	0	0.028365588124889592	0	0	0	0	0	0	0	0.5262225052106716	0	0	0	0	0	0	0	0	0	0	0	0	0.0020180073578982645	0	0	0	0	0.12430362200483952	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Myxococcus	2|1224|28221|29|31|32	0	0.028365588124889592	0	0	0	0	0	0	0	0.5262225052106716	0	0	0	0	0	0	0	0	0	0	0	0	0.0020180073578982645	0	0	0	0	0.12430362200483952	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Myxococcus|s__Myxococcus_fulvus	2|1224|28221|29|31|32|33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12430362200483952	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Myxococcus|s__Myxococcus_hansupus	2|1224|28221|29|31|32|1297742	0	0.028365588124889592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020180073578982645	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Myxococcus|s__Myxococcus_virescens	2|1224|28221|29|31|32|83456	0	0	0	0	0	0	0	0	0	0.03321167462400651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Myxococcus|s__Myxococcus_xanthus	2|1224|28221|29|31|32|34	0	0	0	0	0	0	0	0	0	0.4930108305866651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae	2|1224|28221|29|224463	0	0	0.02379970430365251	0.05593901654980636	0	0	0.0002624640335269895	0.03785087138054282	0.06486144219054295	0.3948083692217713	0	0	0	0.019554956028828088	0	0	0	0.0047052576792596355	0	0.055973667355043104	0	0	0	0.00878810164962925	0	0	0.012210819085851114	0.07865843140554768	0.031895463308924885	0	0.14221287701465554	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Nannocystis	2|1224|28221|29|224463|53	0	0	0.02379970430365251	0.05593901654980636	0	0	0.0002624640335269895	0.03785087138054282	0.06486144219054295	0.3948083692217713	0	0	0	0.019554956028828088	0	0	0	0.0047052576792596355	0	0.055973667355043104	0	0	0	0.00878810164962925	0	0	0.012210819085851114	0.07865843140554768	0.031895463308924885	0	0.14221287701465554	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Nannocystis|s__Nannocystis_exedens	2|1224|28221|29|224463|53|54	0	0	0.02379970430365251	0.05593901654980636	0	0	0.0002624640335269895	0.03785087138054282	0.06486144219054295	0.3948083692217713	0	0	0	0.019554956028828088	0	0	0	0.0047052576792596355	0	0.055973667355043104	0	0	0	0.00878810164962925	0	0	0.012210819085851114	0.07865843140554768	0.031895463308924885	0	0.14221287701465554	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae	2|1224|28221|29|49	0	0	0.2339410578286228	0.14961029317494562	0	0	0	0	0	0.013854421408359616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.657499700730903	1.2559235080852305	0.009760514362065995	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Chondromyces	2|1224|28221|29|49|50	0	0	0	0	0	0	0	0	0	0.0077632310969431625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02224663074949713	1.2016471334779777	0.009760514362065995	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Chondromyces|s__Chondromyces_crocatus	2|1224|28221|29|49|50|52	0	0	0	0	0	0	0	0	0	0.0077632310969431625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02224663074949713	1.2016471334779777	0.009760514362065995	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Sorangium	2|1224|28221|29|49|39643	0	0	0.2339410578286228	0.14961029317494562	0	0	0	0	0	0.006091190311416457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.635253069981408	0.054275493711779116	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Sorangium|s__Sorangium_cellulosum	2|1224|28221|29|49|39643|56	0	0	0.2339410578286228	0.14961029317494562	0	0	0	0	0	0.006091190311416457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.635253069981408	0.054275493711779116	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	2|1224|29547	0	0	0	0	0	0	0	0	0	0.5048830954532952	0	0	0	0	0	0.07849974490739088	0	0.01677346696444755	0	0	0	0	0	0	0.019389933744651054	0	1.3932088646705063	0	0	0	0	0	0	0
