clade_name	reERR5004402_taxonomic_profile	reERR5004403_taxonomic_profile	reERR5004404_taxonomic_profile	reERR5004405_taxonomic_profile	reERR5004406_taxonomic_profile	reERR5004407_taxonomic_profile	reERR5004408_taxonomic_profile	reERR5004409_taxonomic_profile	reERR5004410_taxonomic_profile	reERR5004787_taxonomic_profile	reERR5004789_taxonomic_profile	reERR5004790_taxonomic_profile	reERR5004793_taxonomic_profile	reERR5004796_taxonomic_profile	reERR5004798_taxonomic_profile	reERR5004799_taxonomic_profile	reERR5004803_taxonomic_profile	reERR5004804_taxonomic_profile	reERR5004806_taxonomic_profile	reERR5004807_taxonomic_profile
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Unclassified_Thermoanaerobacterales	0	0	0.206398348813209	0	0	0	0	0	0	0	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Unclassified_Thermoanaerobacterales|g__	0	0	0.206398348813209	0	0	0	0	0	0	0	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Unclassified_Thermoanaerobacterales|g__|s__	0	0	0.206398348813209	0	0	0	0	0	0	0	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Unclassified_Thermoanaerobacterales|g__|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermolithobacterales	0.026476039184538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermolithobacterales|f__Thermolithobacteraceae	0.026476039184538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermolithobacterales|f__Thermolithobacteraceae|g__Thermolithobacter	0.026476039184538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermolithobacterales|f__Thermolithobacteraceae|g__Thermolithobacter|s__Unclassified_Thermolithobacter	0.026476039184538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Unclassified_Clostridia	0.105904156738152	0.29171528588098	0.309597523219814	0.11454753722795	0.111482720178372	0.0699300699300699	0	0.16	0.181928441479685	0.0413580479001391	0	0	0	0.177777777777778	0.529100529100529	0	0.0696378830083565	0	0.5	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Unclassified_Clostridia|f__	0.105904156738152	0.29171528588098	0.309597523219814	0.11454753722795	0.111482720178372	0.0699300699300699	0	0.16	0.181928441479685	0.0413580479001391	0	0	0	0.177777777777778	0.529100529100529	0	0.0696378830083565	0	0.5	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Unclassified_Clostridia|f__|g__	0.105904156738152	0.29171528588098	0.309597523219814	0.11454753722795	0.111482720178372	0.0699300699300699	0	0.16	0.181928441479685	0.0413580479001391	0	0	0	0.177777777777778	0.529100529100529	0	0.0696378830083565	0	0.5	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Unclassified_Clostridia|f__|g__|s__	0.105904156738152	0.29171528588098	0.309597523219814	0.11454753722795	0.111482720178372	0.0699300699300699	0	0.16	0.181928441479685	0.0413580479001391	0	0	0	0.177777777777778	0.529100529100529	0	0.0696378830083565	0	0.5	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Unclassified_Clostridia|f__|g__|s__|t__	0	0	0	0.11454753722795	0	0	0	0	0	0.0413580479001391	0	0	0	0.177777777777778	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Unclassified_Erysipelothrix	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Unclassified_Erysipelotrichaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Unclassified_Erysipelotrichaceae|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Unclassified_Erysipelotrichaceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Unclassified_Firmicutes	0.211808313476304	0.408401400233372	0.309597523219814	0.572737686139748	0.445930880713489	0.34965034965035	0.264200792602378	0.48	0	0.00375982253637628	0	0	0.303951367781155	0.533333333333333	0	0	0.139275766016713	0	0	0
k__Bacteria|p__Firmicutes|c__Unclassified_Firmicutes|o__	0.211808313476304	0.408401400233372	0.309597523219814	0.572737686139748	0.445930880713489	0.34965034965035	0.264200792602378	0.48	0	0.00375982253637628	0	0	0.303951367781155	0.533333333333333	0	0	0.139275766016713	0	0	0
k__Bacteria|p__Firmicutes|c__Unclassified_Firmicutes|o__|f__	0.211808313476304	0.408401400233372	0.309597523219814	0.572737686139748	0.445930880713489	0.34965034965035	0.264200792602378	0.48	0	0.00375982253637628	0	0	0.303951367781155	0.533333333333333	0	0	0.139275766016713	0	0	0
k__Bacteria|p__Firmicutes|c__Unclassified_Firmicutes|o__|f__|g__	0.211808313476304	0.408401400233372	0.309597523219814	0.572737686139748	0.445930880713489	0.34965034965035	0.264200792602378	0.48	0	0.00375982253637628	0	0	0.303951367781155	0.533333333333333	0	0	0.139275766016713	0	0	0
k__Bacteria|p__Firmicutes|c__Unclassified_Firmicutes|o__|f__|g__|s__	0.211808313476304	0.408401400233372	0.309597523219814	0.572737686139748	0.445930880713489	0.34965034965035	0.264200792602378	0.48	0	0.00375982253637628	0	0	0.303951367781155	0.533333333333333	0	0	0.139275766016713	0	0	0
k__Bacteria|p__Firmicutes|c__Unclassified_Firmicutes|o__|f__|g__|s__|t__	0	0	0	0.572737686139748	0	0	0.264200792602378	0	0	0.00375982253637628	0	0	0	0.533333333333333	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria	0	0	0	0	0	0	0.132100396301189	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria	0	0	0	0	0	0	0.132100396301189	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales	0	0	0	0	0	0	0.132100396301189	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Unclassified_Fusobacteriaceae	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Unclassified_Fusobacteriaceae|s__	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Fusobacteriaceae|g__Unclassified_Fusobacteriaceae|s__|t__	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Leptotrichiaceae	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Leptotrichiaceae|g__Sebaldella	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteria|o__Fusobacteriales|f__Leptotrichiaceae|g__Sebaldella|s__Unclassified_Sebaldella	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Gemmatimonadetes	0.052952078369076	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0.53475935828877	0	0
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	0.052952078369076	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0.53475935828877	0	0
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales	0.052952078369076	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0.53475935828877	0	0
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae	0.052952078369076	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0.53475935828877	0	0
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Gemmatimonas	0.052952078369076	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0.53475935828877	0	0
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Gemmatimonas|s__Unclassified_Gemmatimonas	0.026476039184538	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0.53475935828877	0	0
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Gemmatimonas|s__bacterium_Ellin5290	0.026476039184538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae	0.052952078369076	0.058343057176196	0	0	0	0	0	0	0.242571255306246	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	0.052952078369076	0.058343057176196	0	0	0	0	0	0	0.242571255306246	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaerales	0.026476039184538	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaerales|f__Lentisphaeraceae	0.026476039184538	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaerales|f__Lentisphaeraceae|g__Lentisphaera	0.026476039184538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaerales|f__Lentisphaeraceae|g__Lentisphaera|s__Unclassified_Lentisphaera	0.026476039184538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaerales|f__Lentisphaeraceae|g__Unclassified_Lentisphaeraceae	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaerales|f__Lentisphaeraceae|g__Unclassified_Lentisphaeraceae|s__	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Unclassified_Lentisphaeria	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Unclassified_Lentisphaeria|f__	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Unclassified_Lentisphaeria|f__|g__	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Unclassified_Lentisphaeria|f__|g__|s__	0	0	0	0	0	0	0	0	0.0606428138265616	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales	0.026476039184538	0.058343057176196	0	0	0	0	0	0	0.121285627653123	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae	0.026476039184538	0.058343057176196	0	0	0	0	0	0	0.121285627653123	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis	0.026476039184538	0.058343057176196	0	0	0	0	0	0	0.121285627653123	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Unclassified_Victivallis	0	0.058343057176196	0	0	0	0	0	0	0.121285627653123	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallaceae_bacterium_NML_080035	0.026476039184538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospirae	0.185332274291766	0	1.44478844169247	0.11454753722795	0.334448160535117	0.0699300699300699	0.792602377807133	0.16	0.121285627653123	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospirae|c__Nitrospira	0.185332274291766	0	1.44478844169247	0.11454753722795	0.334448160535117	0.0699300699300699	0.792602377807133	0.16	0.121285627653123	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales	0.185332274291766	0	1.44478844169247	0.11454753722795	0.334448160535117	0.0699300699300699	0.792602377807133	0.16	0.121285627653123	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae	0.185332274291766	0	1.44478844169247	0.11454753722795	0.334448160535117	0.0699300699300699	0.792602377807133	0.16	0.121285627653123	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Candidatus_Magnetobacterium	0.026476039184538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Candidatus_Magnetobacterium|s__Candidatus_Magnetobacterium_bavaricum	0.026476039184538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Nitrospira	0.158856235107228	0	1.44478844169247	0.11454753722795	0.334448160535117	0.0699300699300699	0.792602377807133	0	0.121285627653123	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Nitrospira|s__Nitrospira_marina_Nb-295	0.052952078369076	0	0.825593395252838	0.11454753722795	0.111482720178372	0	0.528401585204756	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Nitrospira|s__Nitrospira_marina_Nb-295|t__Unclassified_Nitrospira_marina_Nb-295	0	0	0	0.11454753722795	0	0	0.528401585204756	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Nitrospira|s__Unclassified_Nitrospira	0.105904156738152	0	0.619195046439629	0	0.222965440356745	0.0699300699300699	0.264200792602378	0	0.121285627653123	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Nitrospira|s__Unclassified_Nitrospira|t__	0	0	0	0	0	0	0.264200792602378	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Thermodesulfovibrio	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Thermodesulfovibrio|s__Unclassified_Thermodesulfovibrio	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes	3.17712470214456	4.66744457409568	4.54076367389061	2.57731958762887	9.92196209587514	5.38461538461539	7.00132100396301	4.64	2.91085506367495	0.176711659209685	3.13807531380753	1.08548168249661	0.303951367781155	0.888888888888889	0	0.38265306122449	0.20891364902507	4.81283422459893	3	1.49253731343284
k__Bacteria|p__Planctomycetes|c__Phycisphaerae	0.052952078369076	0.116686114352392	0	0	0.334448160535117	0.13986013986014	0.396301188903567	0.16	0.0606428138265616	0.0300785802910103	0.627615062761506	0	0	0.0888888888888889	0	0.127551020408163	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales	0.052952078369076	0.058343057176196	0	0	0.222965440356745	0.0699300699300699	0.396301188903567	0.16	0	0.026318757754634	0.418410041841004	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae	0.052952078369076	0.058343057176196	0	0	0.222965440356745	0.0699300699300699	0.396301188903567	0.16	0	0.026318757754634	0.418410041841004	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__Phycisphaera	0.052952078369076	0.058343057176196	0	0	0.111482720178372	0.0699300699300699	0.132100396301189	0.16	0	0.0112794676091288	0.418410041841004	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__Phycisphaera|s__Phycisphaera_mikurensis	0.026476039184538	0.058343057176196	0	0	0	0.0699300699300699	0.132100396301189	0.16	0	0.00751964507275257	0.418410041841004	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__Phycisphaera|s__Phycisphaera_mikurensis|t__Unclassified_Phycisphaera_mikurensis	0	0	0	0	0	0	0.132100396301189	0	0	0.00751964507275257	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__Phycisphaera|s__Unclassified_Phycisphaera	0.026476039184538	0	0	0	0.111482720178372	0	0	0	0	0.00375982253637628	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__Phycisphaera|s__Unclassified_Phycisphaera|t__	0	0	0	0	0	0	0	0	0	0.00375982253637628	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__SM1A02	0	0	0	0	0.111482720178372	0	0.264200792602378	0	0	0.0150392901455051	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__SM1A02|s__Unclassified_SM1A02	0	0	0	0	0.111482720178372	0	0	0	0	0.0112794676091288	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__SM1A02|s__Unclassified_SM1A02|t__	0	0	0	0	0	0	0	0	0	0.0112794676091288	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__SM1A02|s__planctomycete_GMD15D02	0	0	0	0	0	0	0.264200792602378	0	0	0.00375982253637628	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__SM1A02|s__planctomycete_GMD15D02|t__Unclassified_planctomycete_GMD15D02	0	0	0	0	0	0	0.264200792602378	0	0	0.00375982253637628	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Unclassified_Phycisphaerae	0	0.058343057176196	0	0	0.111482720178372	0.0699300699300699	0	0	0.0606428138265616	0.00375982253637628	0.209205020920502	0	0	0.0888888888888889	0	0.127551020408163	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Unclassified_Phycisphaerae|f__	0	0.058343057176196	0	0	0.111482720178372	0.0699300699300699	0	0	0.0606428138265616	0.00375982253637628	0.209205020920502	0	0	0.0888888888888889	0	0.127551020408163	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Unclassified_Phycisphaerae|f__|g__	0	0.058343057176196	0	0	0.111482720178372	0.0699300699300699	0	0	0.0606428138265616	0.00375982253637628	0.209205020920502	0	0	0.0888888888888889	0	0.127551020408163	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Unclassified_Phycisphaerae|f__|g__|s__	0	0.058343057176196	0	0	0.111482720178372	0.0699300699300699	0	0	0.0606428138265616	0.00375982253637628	0.209205020920502	0	0	0.0888888888888889	0	0.127551020408163	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Unclassified_Phycisphaerae|f__|g__|s__|t__	0	0	0	0	0	0	0	0	0	0.00375982253637628	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia	3.01826846703733	4.20070011668611	4.54076367389061	2.46277205040092	8.91861761426979	4.68531468531468	6.47291941875826	4.32	2.54699818071559	0.116554498627665	1.88284518828452	1.08548168249661	0.303951367781155	0.266666666666667	0	0	0.20891364902507	4.81283422459893	3	1.49253731343284
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Brocadiales	0.079428117553614	0.058343057176196	0	0	0	0	0.264200792602378	0	0.0606428138265616	0.0413580479001391	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Brocadiales|f__Brocadiaceae	0.079428117553614	0.058343057176196	0	0	0	0	0.264200792602378	0	0.0606428138265616	0.0413580479001391	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Brocadiales|f__Brocadiaceae|g__Candidatus_Scalindua	0	0.058343057176196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Brocadiales|f__Brocadiaceae|g__Candidatus_Scalindua|s__Unclassified_Candidatus_Scalindua	0	0.058343057176196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Brocadiales|f__Brocadiaceae|g__Unclassified_Brocadiaceae	0.079428117553614	0	0	0	0	0	0.264200792602378	0	0.0606428138265616	0.0413580479001391	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Brocadiales|f__Brocadiaceae|g__Unclassified_Brocadiaceae|s__	0.079428117553614	0	0	0	0	0	0.264200792602378	0	0.0606428138265616	0.0413580479001391	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Brocadiales|f__Brocadiaceae|g__Unclassified_Brocadiaceae|s__|t__	0	0	0	0	0	0	0.264200792602378	0	0	0.0413580479001391	0	0	0	0.0888888888888889	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Planctomycetales	2.93884034948372	4.14235705950992	4.54076367389061	2.46277205040092	8.80713489409142	4.68531468531468	6.20871862615588	4	2.48635536688902	0.0751964507275257	1.88284518828452	1.08548168249661	0.303951367781155	0.177777777777778	0	0	0.20891364902507	4.81283422459893	3	1.49253731343284
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Planctomycetales|f__Planctomycetaceae	2.93884034948372	4.14235705950992	4.54076367389061	2.46277205040092	8.80713489409142	4.68531468531468	6.20871862615588	4	2.48635536688902	0.0751964507275257	1.88284518828452	1.08548168249661	0.303951367781155	0.177777777777778	0	0	0.20891364902507	4.81283422459893	3	1.49253731343284
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Planctomycetales|f__Planctomycetaceae|g__Blastopirellula	0.052952078369076	0.233372228704784	0.206398348813209	0.171821305841924	0.445930880713489	0.13986013986014	0.264200792602378	0.32	0.181928441479685	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Planctomycetales|f__Planctomycetaceae|g__Blastopirellula|s__Blastopirellula_marina	0	0.058343057176196	0	0	0.111482720178372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Planctomycetales|f__Planctomycetaceae|g__Blastopirellula|s__Planctomyces_sp._FC18	0.026476039184538	0	0.103199174406605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Planctomycetales|f__Planctomycetaceae|g__Blastopirellula|s__Unclassified_Blastopirellula	0.026476039184538	0.175029171528588	0.103199174406605	0.11454753722795	0.334448160535117	0.0699300699300699	0	0	0.181928441479685	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Planctomycetales|f__Planctomycetaceae|g__Blastopirellula|s__Unclassified_Blastopirellula|t__	0	0	0	0.11454753722795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Planctomycetales|f__Planctomycetaceae|g__Blastopirellula|s__planctomycete_MS1316	0	0	0	0.0572737686139748	0	0.0699300699300699	0.264200792602378	0.32	0	0	0	0	0	0	0	0	0	0	0	0
