clade_name	reERR3589553_taxonomic_profile	reERR3589554_taxonomic_profile	reERR3589555_taxonomic_profile	reERR3589556_taxonomic_profile	reERR3589557_taxonomic_profile	reERR3589558_taxonomic_profile	reERR3589559_taxonomic_profile	reERR3589560_taxonomic_profile	reERR3589561_taxonomic_profile	reERR3589562_taxonomic_profile	reERR3589563_taxonomic_profile	reERR3589564_taxonomic_profile	reERR3589565_taxonomic_profile	reERR3589566_taxonomic_profile	reERR3589567_taxonomic_profile	reERR3589568_taxonomic_profile	reERR3589569_taxonomic_profile	reERR3589570_taxonomic_profile	reERR3589571_taxonomic_profile	reERR3589572_taxonomic_profile	reERR3589573_taxonomic_profile	reERR3589574_taxonomic_profile	reERR3589575_taxonomic_profile	reERR3589576_taxonomic_profile	reERR3589577_taxonomic_profile	reERR3589578_taxonomic_profile	reERR3589579_taxonomic_profile	reERR3589580_taxonomic_profile	reERR3589581_taxonomic_profile	reERR3589582_taxonomic_profile	reERR3589583_taxonomic_profile	reERR3589584_taxonomic_profile	reERR3589585_taxonomic_profile	reERR3589586_taxonomic_profile	reERR3589587_taxonomic_profile	reERR3589588_taxonomic_profile	reERR3589589_taxonomic_profile	reERR3589590_taxonomic_profile	reERR3589591_taxonomic_profile	reERR3589592_taxonomic_profile	reERR3589593_taxonomic_profile
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haladaptatus|s__Haladaptatus_paucihalophilus|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000888320363856021	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haladaptatus|s__Unclassified_Haladaptatus	0	0.000557320403499972	0	0	0.00212356305566567	0.000536394357131363	0	0	0.00228032836728489	0	0	0	0	0	0.000917279715276376	0	0	0.00110958235320225	0	0.00068530701754386	0	0.000941912270291145	0	0	0	0	0	0	0	0	0.00075253038341423	0.00532992218313613	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haladaptatus|s__Unclassified_Haladaptatus|t__	0	0.000557320403499972	0	0	0.00212356305566567	0.000536394357131363	0	0	0.00228032836728489	0	0	0	0	0	0.000917279715276376	0	0	0.00110958235320225	0	0.00068530701754386	0	0.000941912270291145	0	0	0	0	0	0	0	0	0.00075253038341423	0.00532992218313613	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haladaptatus|s__Unclassified_Haladaptatus|t__	0	0.000557320403499972	0	0	0.00212356305566567	0.000536394357131363	0	0	0.00228032836728489	0	0	0	0	0	0.000917279715276376	0	0	0.00110958235320225	0	0.00068530701754386	0	0.000941912270291145	0	0	0	0	0	0	0	0	0.00075253038341423	0.00532992218313613	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halalkalicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00275183914582913	0	0	0.00332874705960676	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0.00266496109156806	0.00122422995935557	0	0	0	0	0	0.000609347388946438	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halalkalicoccus|s__Unclassified_Halalkalicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00275183914582913	0	0	0.00332874705960676	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0.00266496109156806	0.00122422995935557	0	0	0	0	0	0.000609347388946438	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halalkalicoccus|s__Unclassified_Halalkalicoccus|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00275183914582913	0	0	0.00332874705960676	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0.00266496109156806	0.00122422995935557	0	0	0	0	0	0.000609347388946438	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halalkalicoccus|s__Unclassified_Halalkalicoccus|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00275183914582913	0	0	0.00332874705960676	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0.00266496109156806	0.00122422995935557	0	0	0	0	0	0.000609347388946438	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloarcula	0	0	0	0.00171093228700319	0.000707854351888555	0	0	0	0.00304043782304652	0	0.00284816435807122	0.00378239860807731	0	0.00116796505448557	0	0	0.0148142922648231	0	0.000605899032985143	0	0	0	0.00326434680420448	0.000809978940547546	0.0016158221302999	0	0.000689056406157408	0	0.000836393138230694	0	0	0	0	0.0018206778019321	0	0	0	0	0	0.00267360020319362	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloarcula|s__Unclassified_Haloarcula	0	0	0	0.00171093228700319	0.000707854351888555	0	0	0	0.00304043782304652	0	0.00284816435807122	0.00378239860807731	0	0.00116796505448557	0	0	0.0148142922648231	0	0.000605899032985143	0	0	0	0.00326434680420448	0.000809978940547546	0.0016158221302999	0	0.000689056406157408	0	0.000836393138230694	0	0	0	0	0.0018206778019321	0	0	0	0	0	0.00267360020319362	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloarcula|s__Unclassified_Haloarcula|t__	0	0	0	0.00171093228700319	0.000707854351888555	0	0	0	0.00304043782304652	0	0.00284816435807122	0.00378239860807731	0	0.00116796505448557	0	0	0.0148142922648231	0	0.000605899032985143	0	0	0	0.00326434680420448	0.000809978940547546	0.0016158221302999	0	0.000689056406157408	0	0.000836393138230694	0	0	0	0	0.0018206778019321	0	0	0	0	0	0.00267360020319362	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloarcula|s__Unclassified_Haloarcula|t__	0	0	0	0.00171093228700319	0.000707854351888555	0	0	0	0.00304043782304652	0	0.00284816435807122	0.00378239860807731	0	0.00116796505448557	0	0	0.0148142922648231	0	0.000605899032985143	0	0	0	0.00326434680420448	0.000809978940547546	0.0016158221302999	0	0	0	0.000836393138230694	0	0	0	0	0.0018206778019321	0	0	0	0	0	0.00267360020319362	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobacterium	0	0.000557320403499972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobacterium|s__Unclassified_Halobacterium	0	0.000557320403499972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobacterium|s__Unclassified_Halobacterium|t__	0	0.000557320403499972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobacterium|s__Unclassified_Halobacterium|t__	0	0.000557320403499972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobaculum	0	0	0	0	0	0	0	0	0	0	0.00284816435807122	0	0	0	0	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000888320363856021	0.00122422995935557	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobaculum|s__Unclassified_Halobaculum	0	0	0	0	0	0	0	0	0	0	0.00284816435807122	0	0	0	0	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000888320363856021	0.00122422995935557	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobaculum|s__Unclassified_Halobaculum|t__	0	0	0	0	0	0	0	0	0	0	0.00284816435807122	0	0	0	0	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000888320363856021	0.00122422995935557	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobaculum|s__Unclassified_Halobaculum|t__	0	0	0	0	0	0	0	0	0	0	0.00284816435807122	0	0	0	0	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000888320363856021	0.00122422995935557	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halococcus	0	0	0	0	0	0.000536394357131363	0	0.00286352442586335	0	0.00189313266127124	0.0170889861484273	0	0	0	0.00825551743748739	0	0	0.0144245705916293	0.000605899032985143	0.00068530701754386	0.0010530860687244	0.000941912270291145	0	0	0	0	0.00206716921847222	0	0	0	0.00225759115024269	0.00621824254699215	0.00856960971548896	0	0	0	0.000777375270137906	0	0	0	0.00808982946639485
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halococcus|s__Unclassified_Halococcus	0	0	0	0	0	0.000536394357131363	0	0.00286352442586335	0	0.00189313266127124	0.0170889861484273	0	0	0	0.00825551743748739	0	0	0.0144245705916293	0.000605899032985143	0.00068530701754386	0.0010530860687244	0.000941912270291145	0	0	0	0	0.00206716921847222	0	0	0	0.00225759115024269	0.00621824254699215	0.00856960971548896	0	0	0	0.000777375270137906	0	0	0	0.00808982946639485
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halococcus|s__Unclassified_Halococcus|t__	0	0	0	0	0	0.000536394357131363	0	0.00286352442586335	0	0.00189313266127124	0.0170889861484273	0	0	0	0.00825551743748739	0	0	0.0144245705916293	0.000605899032985143	0.00068530701754386	0.0010530860687244	0.000941912270291145	0	0	0	0	0.00206716921847222	0	0	0	0.00225759115024269	0.00621824254699215	0.00856960971548896	0	0	0	0.000777375270137906	0	0	0	0.00808982946639485
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halococcus|s__Unclassified_Halococcus|t__	0	0	0	0	0	0.000536394357131363	0	0.00286352442586335	0	0.00189313266127124	0.0170889861484273	0	0	0	0.00825551743748739	0	0	0.0144245705916293	0.000605899032985143	0.00068530701754386	0.0010530860687244	0.000941912270291145	0	0	0	0	0	0	0	0	0.00225759115024269	0.00621824254699215	0.00856960971548896	0	0	0	0.000777375270137906	0	0	0	0.00808982946639485
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloferax	0	0	0	0	0	0	0.00123523126617381	0	0.00076010945576163	0.000946566330635619	0.00284816435807122	0.00567359791211597	0	0	0	0	0	0.00110958235320225	0.00121179806597029	0.00068530701754386	0.00526543034362198	0.00282573681087344	0	0.00242993682164264	0	0	0	0	0	0.000874814102003324	0	0	0	0	0.000761869933564942	0	0	0	0	0.000668400050798404	0.00161796589327897
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloferax|s__Haloferax_sp._Bej51	0	0	0	0	0	0	0.00123523126617381	0	0.00076010945576163	0	0	0.00567359791211597	0	0	0	0	0	0.00110958235320225	0.00121179806597029	0.00068530701754386	0.00421234427489759	0.00282573681087344	0	0.00242993682164264	0	0	0	0	0	0.000874814102003324	0	0	0	0	0.000761869933564942	0	0	0	0	0.000668400050798404	0.000808982946639485
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloferax|s__Haloferax_sp._Bej51|t__Unclassified_Haloferax_sp._Bej51	0	0	0	0	0	0	0.00123523126617381	0	0.00076010945576163	0	0	0.00567359791211597	0	0	0	0	0	0.00110958235320225	0.00121179806597029	0.00068530701754386	0.00421234427489759	0.00282573681087344	0	0.00242993682164264	0	0	0	0	0	0.000874814102003324	0	0	0	0	0.000761869933564942	0	0	0	0	0.000668400050798404	0.000808982946639485
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloferax|s__Haloferax_sp._Bej51|t__	0	0	0	0	0	0	0	0	0.00076010945576163	0	0	0.00567359791211597	0	0	0	0	0	0.00110958235320225	0.00121179806597029	0.00068530701754386	0.00421234427489759	0.00282573681087344	0	0.00242993682164264	0	0	0	0	0	0.000874814102003324	0	0	0	0	0.000761869933564942	0	0	0	0	0.000668400050798404	0.000808982946639485
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloferax|s__Unclassified_Haloferax	0	0	0	0	0	0	0	0	0	0.000946566330635619	0.00284816435807122	0	0	0	0	0	0	0	0	0	0.0010530860687244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000808982946639485
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloferax|s__Unclassified_Haloferax|t__	0	0	0	0	0	0	0	0	0	0.000946566330635619	0.00284816435807122	0	0	0	0	0	0	0	0	0	0.0010530860687244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000808982946639485
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloferax|s__Unclassified_Haloferax|t__	0	0	0	0	0	0	0	0	0	0.000946566330635619	0.00284816435807122	0	0	0	0	0	0	0	0	0	0.0010530860687244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000808982946639485
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halogranum	0	0	0	0	0	0	0	0	0	0	0	0.000945599652019328	0	0	0.000917279715276376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0.000888320363856021	0	0	0	0	0	0	0.00121869477789288	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halogranum|s__Halogranum_gelatinilyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000917279715276376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halogranum|s__Halogranum_gelatinilyticum|t__Unclassified_Halogranum_gelatinilyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000917279715276376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halogranum|s__Halogranum_gelatinilyticum|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000917279715276376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halogranum|s__Unclassified_Halogranum	0	0	0	0	0	0	0	0	0	0	0	0.000945599652019328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0.000888320363856021	0	0	0	0	0	0	0.00121869477789288	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halogranum|s__Unclassified_Halogranum|t__	0	0	0	0	0	0	0	0	0	0	0	0.000945599652019328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0.000888320363856021	0	0	0	0	0	0	0.00121869477789288	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halogranum|s__Unclassified_Halogranum|t__	0	0	0	0	0	0	0	0	0	0	0	0.000945599652019328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0.000888320363856021	0	0	0	0	0	0	0.00121869477789288	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halomarina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00183455943055275	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halomarina|s__Halomarina_oriensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00183455943055275	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halomarina|s__Halomarina_oriensis|t__Unclassified_Halomarina_oriensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00183455943055275	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halomarina|s__Halomarina_oriensis|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00183455943055275	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122705408854422	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halomicrobium|s__Unclassified_Halomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122705408854422	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halomicrobium|s__Unclassified_Halomicrobium|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122705408854422	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halomicrobium|s__Unclassified_Halomicrobium|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122705408854422	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halopiger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177664072771204	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halopiger|s__Unclassified_Halopiger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177664072771204	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halopiger|s__Unclassified_Halopiger|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177664072771204	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halopiger|s__Unclassified_Halopiger|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177664072771204	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloplanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738770685579196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloplanus|s__Unclassified_Haloplanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738770685579196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloplanus|s__Unclassified_Haloplanus|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738770685579196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloplanus|s__Unclassified_Haloplanus|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738770685579196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloquadratum	0	0	0	0	0	0	0	0	0	0	0.00664571683549952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloquadratum|s__Unclassified_Haloquadratum	0	0	0	0	0	0	0	0	0	0	0.00664571683549952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloquadratum|s__Unclassified_Haloquadratum|t__	0	0	0	0	0	0	0	0	0	0	0.00664571683549952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloquadratum|s__Unclassified_Haloquadratum|t__	0	0	0	0	0	0	0	0	0	0	0.00664571683549952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halorhabdus	0	0	0	0	0	0	0	0	0	0	0	0.000945599652019328	0	0	0	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000888320363856021	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halorhabdus|s__Unclassified_Halorhabdus	0	0	0	0	0	0	0	0	0	0	0	0.000945599652019328	0	0	0	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000888320363856021	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halorhabdus|s__Unclassified_Halorhabdus|t__	0	0	0	0	0	0	0	0	0	0	0	0.000945599652019328	0	0	0	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000888320363856021	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halorhabdus|s__Unclassified_Halorhabdus|t__	0	0	0	0	0	0	0	0	0	0	0	0.000945599652019328	0	0	0	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000888320363856021	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halorientalis	0	0	0	0	0	0	0	0	0	0	0.000949388119357074	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halorientalis|s__haloarchaeon_LDS1D3.3	0	0	0	0	0	0	0	0	0	0	0.000949388119357074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halorientalis|s__haloarchaeon_LDS1D3.3|t__Unclassified_haloarchaeon_LDS1D3.3	0	0	0	0	0	0	0	0	0	0	0.000949388119357074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halorientalis|s__haloarchaeon_LDS1D3.3|t__	0	0	0	0	0	0	0	0	0	0	0.000949388119357074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halorientalis|s__haloarchaeon_str._T3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halorientalis|s__haloarchaeon_str._T3.1|t__Unclassified_haloarchaeon_str._T3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halorientalis|s__haloarchaeon_str._T3.1|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halorubrum	0	0	0	0	0	0	0	0	0	0	0.000949388119357074	0	0	0	0.00183455943055275	0	0	0.00332874705960676	0	0	0	0	0	0	0	0	0	0.00122705408854422	0	0.000874814102003324	0	0.000888320363856021	0.00244845991871113	0	0	0	0	0	0	0	0
