centrifuge	gtdbtk	kraken	metaphlan2	metaphlan3	metaphlan4	metaxa2	mOTUs3	phylophlan3	key
							1341013	1341013	1341013
	1341118		1341118	1341118	1341118		1341118	1341118	1341118
	1341120			1341120	1341120		1341120	1341120	1341120
	1343556				1343556			1343556	1343556
	1344362				1344362				1344362
1344552	1344552	1344552		1344552	1344552		1344552	1344552	1344552
134550	134550	134550			134550	134550	134550	134550	134550
	1347386				1347386		1347386	1347386	1347386
134813	134813	134813	134813	134813	134813	134813	134813	134813	134813
	1348235				1348235			1348235	1348235
1348505	1348505	1348505							1348505
1348508	1348508	1348508		1348508	1348508			1348508	1348508
1348611	1348611	1348611			1348611			1348611	1348611
1348911	1348911	1348911	1348911	1348911	1348911		1348911	1348911	1348911
1350	1350	1350	1350	1350	1350	1350	1350	1350	1350
				1354333	1354333	1354333	1354333	1354333	1354333
1354809	1354809	1354809			1354809			1354809	1354809
135575	135575	135575	135575	135575	135575	135575	135575	135575	135575
	1356488			1356488	1356488		1356488	1356488	1356488
1357	1357	1357	1357	1357	1357	1357	1357	1357	1357
	1358438		1358438	1358438	1358438		1358438	1358438	1358438
	135858		135858	135858	135858	135858		135858	135858
	136099			136099	136099	136099	136099	136099	136099
136466		136466	136466	136466					136466
	1364858				1364858	1364858			1364858
	136491				136491		136491	136491	136491
	1367968			1367968	1367968		1367968	1367968	1367968
13687	13687	13687	13687	13687	13687	13687	13687	13687	13687
	1370	1370	1370	1370	1370	1370	1370	1370	1370
1372		1372					1372	1372	1372
13724	13724	13724	13724	13724	13724	13724	13724	13724	13724
1375	1375	1375	1375	1375	1375	1375	1375	1375	1375
	137583			137583	137583	137583	137583	137583	137583
137757		137757	137757	137757					137757
	1377992			1377992	1377992		1377992	1377992	1377992
1378	1378	1378	1378	1378	1378	1378	1378	1378	1378
1379908	1379908	1379908		1379908	1379908		1379908	1379908	1379908
138	138	138	138	138	138	138	138	138	138
1380	1380	1380	1380	1380	1380	1380	1380	1380	1380
1381133	1381133	1381133					1381133		1381133
138117		138117				138117			138117
1382832	1382832	1382832							1382832
	1382931			1382931	1382931		1382931	1382931	1382931
					1383070				1383070
	1384499			1384499	1384499		1384499	1384499	1384499
1386		1386					1386	1386	1386
	1386924				1386924				1386924
	1389453								1389453
138954		138954	138954	138954					138954
1392389	1392389	1392389		1392389	1392389		1392389	1392389	1392389
	1392997			1392997	1392997		1392997	1392997	1392997
	139331				139331				139331
1395974	1395974	1395974		1395974	1395974		1395974	1395974	1395974
	1395977			1395977	1395977		1395977	1395977	1395977
	1397106				1397106				1397106
	1397107			1397107	1397107		1397107	1397107	1397107
	1398404			1398404	1398404	1398404	1398404	1398404	1398404
				1398560			1398560	1398560	1398560
	1400054				1400054				1400054
	1400055			1400055	1400055			1400055	1400055
				1400058	1400058			1400058	1400058
	1400059			1400059	1400059	1400059	1400059	1400059	1400059
				1400060	1400060	1400060	1400060	1400060	1400060
	1400062			1400062	1400062	1400062	1400062	1400062	1400062
	1400063								1400063
	1400133				1400133				1400133
	1400134			1400134	1400134			1400134	1400134
	1400135								1400135
	1400386	1400386			1400386				1400386
140052		140052	140052	140052					140052
	1400827			1400827	1400827			1400827	1400827
	1400859			1400859	1400859			1400859	1400859
140295		140295	140295	140295					140295
	1403538			1403538	1403538	1403538	1403538	1403538	1403538
						1403697			1403697
	1403714				1403714				1403714
140410		140410	140410	140410					140410
140458	140458	140458	140458	140458	140458		140458	140458	140458
140568		140568	140568	140568					140568
1406135	1406135	1406135		1406135	1406135			1406135	1406135
	140625		140625	140625	140625		140625	140625	140625
	1406885			1406885	1406885		1406885	1406885	1406885
1407056	1407056	1407056			1407056			1407056	1407056
	1407607			1407607	1407607		1407607	1407607	1407607
1408194	1408194	1408194		1408194	1408194		1408194	1408194	1408194
	1408818		1408818	1408818	1408818		1408818	1408818	1408818
	1410680		1410680	1410680	1410680		1410680	1410680	1410680
141450	141450	141450			141450	141450		141450	141450
	1418588			1418588	1418588		1418588	1418588	1418588
141948	141948	141948		141948	141948	141948	141948	141948	141948
					1424614		1424614	1424614	1424614
	1425377			1425377	1425377			1425377	1425377
142577		142577		142577	142577	142577	142577	142577	142577
	142587			142587	142587	142587	142587	142587	142587
	1427149				1427149			1427149	1427149
	1427172				1427172			1427172	1427172
	1427376							1427376	1427376
	1427378			1427378	1427378			1427378	1427378
142786		142786	142786	142786					142786
	142841			142841	142841	142841	142841	142841	142841
1431456		1431456							1431456
			1431544	1431544	1431544		1431544	1431544	1431544
	1431823			1431823	1431823		1431823	1431823	1431823
	1432051			1432051	1432051		1432051	1432051	1432051
143222	143222	143222		143222	143222	143222	143222	143222	143222
	1432311				1432311		1432311	1432311	1432311
	1432324							1432324	1432324
	1432326		1432326				1432326		1432326
	1432328				1432328			1432328	1432328
	1433300			1433300	1433300		1433300	1433300	1433300
1433402	1433402	1433402			1433402			1433402	1433402
1433986	1433986	1433986		1433986	1433986		1433986	1433986	1433986
	1433987			1433987	1433987		1433987	1433987	1433987
	1433989				1433989			1433989	1433989
	1433990								1433990
	1433992				1433992			1433992	1433992
1433993	1433993	1433993		1433993	1433993		1433993	1433993	1433993
1433995	1433995	1433995		1433995	1433995		1433995	1433995	1433995
	1433996				1433996				1433996
1433997	1433997	1433997		1433997	1433997			1433997	1433997
	1433998			1433998	1433998		1433998	1433998	1433998
	1433999			1433999	1433999		1433999	1433999	1433999
	1434000				1434000			1434000	1434000
	1434001			1434001	1434001			1434001	1434001
1434002	1434002	1434002			1434002		1434002	1434002	1434002
	1434004				1434004			1434004	1434004
	1434005			1434005	1434005		1434005	1434005	1434005
	1434006	1434006	1434006	1434006	1434006			1434006	1434006
	1434008			1434008	1434008			1434008	1434008
	1434009				1434009			1434009	1434009
	1434010	1434010		1434010	1434010		1434010	1434010	1434010
1434011	1434011	1434011		1434011	1434011		1434011	1434011	1434011
	1434013				1434013			1434013	1434013
	1434014			1434014	1434014		1434014	1434014	1434014
	1434015			1434015	1434015		1434015	1434015	1434015
	1434016				1434016				1434016
					1434018				1434018
1434019	1434019	1434019		1434019	1434019		1434019	1434019	1434019
	1434021				1434021			1434021	1434021
	1434022				1434022			1434022	1434022
	1434023				1434023			1434023	1434023
	1434024				1434024			1434024	1434024
	1434025				1434025			1434025	1434025
	1434028			1434028	1434028		1434028	1434028	1434028
	1434029			1434029	1434029			1434029	1434029
	1434030				1434030				1434030
1434032	1434032	1434032		1434032	1434032			1434032	1434032
	1434034			1434034	1434034		1434034	1434034	1434034
	1434037			1434037	1434037			1434037	1434037
	1434038				1434038				1434038
1434042	1434042	1434042		1434042	1434042		1434042	1434042	1434042
	1434043			1434043	1434043			1434043	1434043
	1434044				1434044			1434044	1434044
1434045	1434045	1434045		1434045	1434045		1434045	1434045	1434045
1434046	1434046	1434046		1434046	1434046		1434046	1434046	1434046
	1434047				1434047				1434047
	1434048			1434048	1434048		1434048	1434048	1434048
	1434049			1434049	1434049		1434049	1434049	1434049
1434050	1434050	1434050		1434050	1434050		1434050	1434050	1434050
				1434702	1434702			1434702	1434702
1436289	1436289	1436289	1436289	1436289	1436289		1436289	1436289	1436289
143901		143901	143901	143901					143901
143919		143919	143919	143919					143919
143920		143920	143920	143920					143920
144051		144051	144051	144051					144051
	1441942								1441942
	1442082						1442082		1442082
1443590	1443590	1443590		1443590	1443590		1443590	1443590	1443590
1443919	1443919	1443919		1443919	1443919			1443919	1443919
1445504	1445504	1445504		1445504	1445504		1445504	1445504	1445504
				1445609	1445609			1445609	1445609
	1445919		1445919	1445919	1445919	1445919			1445919
1450140	1450140			1450140	1450140		1450140	1450140	1450140
145260	145260	145260	145260	145260	145260	145260	145260	145260	145260
1453359	1453359	1453359		1453359	1453359		1453359	1453359	1453359
	1453544				1453544			1453544	1453544
	1454725							1454725	1454725
	1454777								1454777
	1458243				1458243				1458243
	1458928				1458928			1458928	1458928
146	146	146	146	146	146	146	146	146	146
	1462351				1462351			1462351	1462351
	1462415				1462415			1462415	1462415
	1462418				1462418		1462418	1462418	1462418
	1465824				1465824		1465824	1465824	1465824
146761		146761	146761	146761					146761
146784	146784	146784	146784		146784	146784	146784	146784	146784
146785	146785	146785	146785	146785	146785	146785	146785	146785	146785
	146805			146805	146805	146805		146805	146805
	146813			146813	146813	146813	146813	146813	146813
146825	146825	146825	146825	146825	146825	146825	146825	146825	146825
146918	146918	146918	146918	146918	146918	146918	146918	146918	146918
	146935				146935	146935	146935	146935	146935
	146936			146936	146936	146936	146936	146936	146936
146937	146937	146937	146937	146937	146937	146937	146937	146937	146937
	1470349			1470349	1470349		1470349	1470349	1470349
	1470353				1470353		1470353	1470353	1470353
1470540	1470540	1470540		1470540	1470540		1470540	1470540	1470540
	1470577			1470577	1470577		1470577	1470577	1470577
	1470623								1470623
147067	147067	147067	147067	147067	147067	147067	147067	147067	147067
1471399	1471399	1471399		1471399	1471399		1471399	1471399	1471399
	1472292			1472292	1472292		1472292	1472292	1472292
1472344	1472344	1472344			1472344		1472344	1472344	1472344
147262		147262							147262
	1472649			1472649	1472649		1472649	1472649	1472649
	1472699				1472699				1472699
	1472762			1472762	1472762		1472762	1472762	1472762
	1472763				1472763		1472763	1472763	1472763
	1473205				1473205		1473205	1473205	1473205
	1476424			1476424	1476424		1476424	1476424	1476424
	1477505			1477505	1477505			1477505	1477505
1481451		1481451							1481451
1481960	1481960	1481960		1481960	1481960		1481960	1481960	1481960
	1484107				1484107				1484107
1484898	1484898	1484898		1484898	1484898		1484898	1484898	1484898
1485	1485	1485	1485	1485	1485	1485	1485	1485	1485
1485594	1485594	1485594		1485594	1485594		1485594	1485594	1485594
				1486724			1486724	1486724	1486724
	1486725			1486725	1486725			1486725	1486725
	1486726			1486726	1486726		1486726	1486726	1486726
1492710	1492710	1492710			1492710				1492710
	1494427			1494427	1494427		1494427	1494427	1494427
	1494913			1494913	1494913		1494913	1494913	1494913
	1494958			1494958	1494958			1494958	1494958
	1495038			1495038	1495038		1495038	1495038	1495038
	1495041				1495041		1495041	1495041	1495041
	1495649			1495649	1495649			1495649	1495649
	1495768						1495768		1495768
149698	149698	149698	149698	149698	149698	149698	149698	149698	149698
						149711			149711
	1499082				1499082			1499082	1499082
150022	150022	150022	150022	150022	150022	150022	150022	150022	150022
	1500514				1500514			1500514	1500514
	150059				150059	150059	150059	150059	150059
	1501143			1501143	1501143		1501143	1501143	1501143
	1501224				1501224			1501224	1501224
1501226	1501226	1501226		1501226	1501226		1501226	1501226	1501226
	1501433			1501433	1501433		1501433	1501433	1501433
150203	150203	150203	150203	150203	150203	150203	150203	150203	150203
	1502180			1502180	1502180			1502180	1502180
150247	150247	150247	150247	150247	150247	150247	150247	150247	150247
1502725	1502725	1502725		1502725	1502725		1502725	1502725	1502725
	1502941			1502941	1502941			1502941	1502941
	150333			150333	150333	150333		150333	150333
1504576	1504576	1504576		1504576	1504576			1504576	1504576
	1505231			1505231	1505231		1505231	1505231	1505231
1505652	1505652	1505652		1505652	1505652		1505652	1505652	1505652
	1505657			1505657	1505657		1505657	1505657	1505657
	1505660			1505660	1505660		1505660	1505660	1505660
1505663	1505663	1505663		1505663	1505663		1505663	1505663	1505663
1505664	1505664	1505664		1505664	1505664		1505664	1505664	1505664
	1505768				1505768		1505768	1505768	1505768
1506553	1506553	1506553		1506553	1506553		1506553	1506553	1506553
1506574		1506574	1506574	1506574					1506574
				1506577	1506577		1506577	1506577	1506577
1506581		1506581							1506581
1507401		1507401	1507401	1507401					1507401
	150818				150818	150818		150818	150818
150830	150830	150830	150830	150830	150830	150830	150830	150830	150830
1508451	1508451	1508451			1508451			1508451	1508451
1508657	1508657	1508657		1508657	1508657		1508657	1508657	1508657
1509243	1509243	1509243			1509243		1509243	1509243	1509243
						151037			151037
					151038	151038		151038	151038
1511083		1511083							1511083
1511635	1511635	1511635			1511635				1511635
1511648	1511648	1511648		1511648	1511648		1511648	1511648	1511648
1511649	1511649	1511649			1511649				1511649
	1511694			1511694	1511694			1511694	1511694
							1511695	1511695	1511695
	1511750			1511750	1511750			1511750	1511750
1511771		1511771							1511771
1511775		1511775		1511775					1511775
1511778		1511778							1511778
1511780		1511780	1511780	1511780					1511780
1511782		1511782							1511782
1511802		1511802	1511802	1511802					1511802
1511804		1511804							1511804
1511808		1511808		1511808					1511808
1511809		1511809	1511809	1511809					1511809
1511810		1511810	1511810	1511810					1511810
1511811		1511811	1511811	1511811					1511811
1511853		1511853		1511853					1511853
1511854		1511854		1511854					1511854
1511856		1511856							1511856
1511859		1511859		1511859					1511859
1511861		1511861		1511861					1511861
1511864		1511864							1511864
1511888		1511888		1511888					1511888
1511911		1511911		1511911					1511911
1513201		1513201		1513201					1513201
1513223		1513223		1513223					1513223
1513230		1513230		1513230					1513230
1513234		1513234		1513234					1513234
1513236		1513236		1513236					1513236
1513238		1513238							1513238
1513239		1513239		1513239					1513239
1513240		1513240		1513240					1513240
1513241		1513241		1513241					1513241
1513242		1513242							1513242
1513243		1513243		1513243					1513243
1513244		1513244		1513244					1513244
1513245		1513245							1513245
1513246		1513246		1513246					1513246
1513277		1513277		1513277					1513277
1513295		1513295		1513295					1513295
1513299		1513299		1513299					1513299
1513300		1513300		1513300					1513300
1513308		1513308		1513308					1513308
1513458		1513458		1513458					1513458
	151754			151754	151754	151754	151754	151754	151754
1518147	1518147	1518147		1518147	1518147		1518147	1518147	1518147
1518149	1518149	1518149		1518149	1518149		1518149	1518149	1518149
					1519186				1519186
	1519373			1519373	1519373			1519373	1519373
	1520333	1520333			1520333			1520333	1520333
152053	152053	152053	152053	152053	152053	152053	152053	152053	152053
1521255	1521255	1521255			1521255		1521255	1521255	1521255
	1521557								1521557
152161	152161	152161		152161	152161	152161	152161	152161	152161
	152180		152180	152180	152180	152180	152180	152180	152180
1522056	1522056	1522056			1522056		1522056	1522056	1522056
	1522128			1522128	1522128		1522128	1522128	1522128
	1522429			1522429	1522429		1522429	1522429	1522429
1522431	1522431	1522431		1522431	1522431		1522431	1522431	1522431
1522432	1522432				1522432		1522432	1522432	1522432
152267	152267	152267		152267	152267	152267		152267	152267
1524214	1524214	1524214		1524214	1524214		1524214	1524214	1524214
1524217	1524217	1524217		1524217	1524217		1524217	1524217	1524217
1524249	1524249	1524249		1524249	1524249		1524249	1524249	1524249
