centrifuge	gtdbtk	kraken	metaphlan2	metaphlan3	metaphlan4	metaxa2	mOTUs3	phylophlan3	key
2946196			2946196	2946196					2946196
	2949323								2949323
2951104									2951104
	2953756								2953756
	2956789								2956789
	2963099								2963099
	2964538								2964538
	2968741								2968741
2974822									2974822
2975441									2975441
2975519									2975519
	2975520								2975520
	2976354								2976354
	3018741								3018741
307596		307596							307596
	31		31	31	31	31	31	31	31
			316606	316606	316606	316606	316606	316606	316606
31932		31932							31932
	31953		31953	31953	31953	31953	31953	31953	31953
	31957		31957	31957	31957	31957	31957	31957	31957
	31977		31977	31977	31977	31977	31977	31977	31977
	31979		31979	31979	31979	31979	31979	31979	31979
	31984		31984	31984	31984	31984	31984	31984	31984
31989	31989	31989	31989	31989	31989	31989	31989	31989	31989
31993		31993	31993	31993	31993	31993	31993	31993	31993
32011	32011	32011	32011	32011	32011	32011	32011	32011	32011
32033	32033	32033	32033	32033	32033	32033	32033	32033	32033
			320583	320583	320583	320583	320583	320583	320583
	320599				320599	320599	320599	320599	320599
32064		32064							32064
	320796			320796	320796	320796	320796	320796	320796
324686		324686							324686
			324901	324901					324901
			332161	332161	332161		332161	332161	332161
	332247		332247	332247	332247	332247	332247	332247	332247
335928	335928	335928	335928	335928	335928	335928	335928	335928	335928
335929		335929	335929	335929	335929	335929	335929	335929	335929
	338190		338190	338190	338190		338190	338190	338190
			33925	33925	33925	33925	33925	33925	33925
	33958		33958	33958	33958	33958	33958	33958	33958
34064	34064	34064	34064	34064	34064	34064	34064	34064	34064
			361606	361606	361606	361606	361606	361606	361606
388448		388448							388448
	388449		388449	388449		388449	388449		388449
			39	39	39	39	39	39	39
			39724	39724					39724
			39729	39729					39729
			39733	39733					39733
			39738	39738					39738
			39740	39740					39740
			39741	39741					39741
			39748	39748					39748
	39782		39782	39782	39782	39782	39782	39782	39782
403	403	403	403	403	403	403	403	403	403
	407032		407032	407032	407032	407032	407032	407032	407032
	412032				412032	412032		412032	412032
	412447			412447	412447		412447	412447	412447
41294		41294	41294	41294	41294	41294	41294	41294	41294
41295	41295	41295	41295	41295	41295	41295	41295	41295	41295
41297	41297	41297	41297	41297	41297	41297	41297	41297	41297
				414713	414713	414713		414713	414713
414714		414714							414714
	414877		414877	414877	414877	414877	414877	414877	414877
415000		415000							415000
415001		415001							415001
	415002		415002	415002	415002	415002	415002	415002	415002
423358		423358	423358	423358					423358
							424536	424536	424536
433	433	433	433	433	433	433	433	433	433
			43682	43682					43682
444	444	444	444	444	444	444	444	444	444
44746	44746	44746	44746	44746	44746	44746	44746	44746	44746
449719	449719	449719		449719	449719	449719		449719	449719
449732	449732	449732			449732	449732			449732
453227		453227							453227
	453228		453228	453228	453228	453228	453228	453228	453228
45401	45401	45401	45401	45401	45401	45401	45401	45401	45401
45404	45404	45404	45404	45404	45404	45404	45404	45404	45404
						455493			455493
464095		464095							464095
46630		46630	46630	46630	46630		46630	46630	46630
46659	46659	46659	46659	46659	46659	46659	46659	46659	46659
468	468	468	468	468	468	468	468	468	468
							471823	471823	471823
475963		475963							475963
	475964		475964	475964	475964	475964	475964	475964	475964
481	481	481	481	481	481	481	481	481	481
48461		48461							48461
	485255		485255	485255	485255	485255	485255	485255	485255
485256		485256							485256
	49		49	49	49	49	49	49	49
	49546		49546	49546	49546	49546	49546	49546	49546
506		506	506	506	506	506	506	506	506
	510685			510685	510685	510685	510685	510685	510685
51291		51291							51291
	513556				513556	513556	513556	513556	513556
526525		526525							526525
533207	533207	533207				533207			533207
53433		53433							53433
	53434		53434	53434	53434	53434	53434	53434	53434
	538998				538998	538998		538998	538998
			539000	539000	539000		539000	539000	539000
					539003		539003	539003	539003
							541000	541000	541000
				541019		541019	541019		541019
543	543	543	543	543	543	543	543	543	543
				543313	543313		543313	543313	543313
			543314	543314	543314		543314	543314	543314
				543347	543347			543347	543347
	543349		543349	543349	543349		543349	543349	543349
			543371	543371	543371		543371	543371	543371
			543372	543372	543372		543372	543372	543372
548681		548681							548681
			548682	548682					548682
			548685	548685					548685
			549779	549779					549779
558314	558314	558314	558314	558314	558314	558314	558314	558314	558314
	558415		558415	558415	558415		558415	558415	558415
	563798		563798	563798	563798	563798	563798	563798	563798
	563835			563835	563835	563835	563835	563835	563835
	563843		563843	563843	563843	563843	563843	563843	563843
			564644	564644					564644
	566277		566277	566277	566277	566277	566277	566277	566277
			568247	568247					568247
568386	568386	568386	568386	568386	568386	568386	568386	568386	568386
570264		570264							570264
	570265		570265	570265	570265	570265	570265	570265	570265
573053		573053	573053	573053					573053
	574976		574976		574976	574976	574976	574976	574976
580372	580372	580372	580372	580372	580372		580372	580372	580372
			585893	585893					585893
588673		588673							588673
	596498				596498	596498	596498	596498	596498
597359	597359		597359	597359	597359		597359	597359	597359
622450		622450							622450
			622451	622451	622451	622451	622451	622451	622451
622452		622452							622452
	622454			622454	622454	622454	622454	622454	622454
					633392	633392			633392
641	641	641	641	641	641	641	641	641	641
641876	641876	641876	641876	641876	641876	641876	641876	641876	641876
64898	64898	64898	64898	64898	64898	64898	64898	64898	64898
649777	649777	649777	649777	649777	649777	649777	649777	649777	649777
						651809			651809
	655351	655351		655351	655351		655351	655351	655351
	660062				660062	660062	660062	660062	660062
666506		666506							666506
	666507		666507		666507	666507	666507	666507	666507
			675061	675061					675061
675063		675063							675063
			675064	675064					675064
			675068	675068					675068
			675071	675071					675071
			675072	675072					675072
68295		68295							68295
	68298		68298	68298	68298	68298	68298	68298	68298
685948		685948							685948
	685949		685949	685949	685949	685949	685949	685949	685949
687329		687329	687329	687329					687329
68933		68933							68933
	689704				689704			689704	689704
69277		69277	69277	69277	69277	69277	69277	69277	69277
693072		693072							693072
	693073		693073		693073		693073	693073	693073
69541		69541							69541
69657	69657	69657	69657	69657	69657	69657	69657	69657	69657
			699189	699189					699189
			69973	69973					69973
712	712	712	712	712	712	712	712	712	712
	715221			715221	715221	715221	715221	715221	715221
717963		717963							717963
	717964		717964	717964	717964		717964	717964	717964
72275	72275	72275	72275	72275	72275	72275	72275	72275	72275
72276	72276	72276	72276	72276	72276	72276	72276	72276	72276
	72293		72293	72293	72293	72293	72293	72293	72293
	72294		72294	72294	72294	72294	72294	72294	72294
742031	742031	742031	742031	742031	742031	742031	742031	742031	742031
	74712		74712	74712	74712	74712	74712	74712	74712
75682		75682	75682	75682	75682	75682	75682	75682	75682
75787	75787	75787	75787	75787	75787	75787	75787	75787	75787
			76803	76803					76803
76804		76804							76804
768503		768503							768503
				768649		768649			768649
				768668	768668	768668	768668	768668	768668
76892	76892	76892	76892	76892	76892	76892	76892	76892	76892
772		772	772	772	772	772	772	772	772
775	775	775	775	775	775	775	775	775	775
795747		795747							795747
	795749		795749	795749	795749	795749	795749	795749	795749
80864		80864	80864	80864	80864	80864	80864	80864	80864
	809		809	809	809	809	809	809	809
	815		815	815	815	815	815	815	815
							81850	81850	81850
	81852		81852	81852	81852	81852	81852	81852	81852
82115	82115	82115	82115	82115	82115	82115	82115	82115	82115
			83676	83676	83676	83676	83676	83676	83676
83763	83763	83763	83763	83763	83763	83763	83763	83763	83763
	83778		83778	83778	83778	83778	83778	83778	83778
	84107		84107	84107	84107	84107	84107	84107	84107
	84566		84566	84566	84566	84566	84566	84566	84566
84642	84642	84642	84642	84642	84642	84642	84642	84642	84642
84993		84993							84993
	84994		84994	84994	84994	84994	84994	84994	84994
84996		84996							84996
	84997		84997	84997	84997		84997	84997	84997
84999		84999							84999
85000		85000							85000
			85002	85002	85002	85002	85002	85002	85002
85004		85004							85004
85006		85006							85006
85007		85007							85007
85008		85008							85008
85009		85009							85009
85010		85010							85010
85011		85011							85011
85012		85012							85012
85013		85013							85013
85014		85014							85014
	85015		85015	85015	85015	85015	85015	85015	85015
	85016		85016	85016	85016	85016	85016	85016	85016
			85017	85017	85017	85017	85017	85017	85017
	85018		85018	85018	85018	85018	85018	85018	85018
	85019		85019	85019	85019	85019	85019	85019	85019
	85020		85020	85020	85020	85020	85020	85020	85020
			85021	85021	85021	85021	85021	85021	85021
			85022	85022	85022	85022	85022	85022	85022
	85023		85023	85023	85023	85023	85023	85023	85023
			85025	85025	85025	85025	85025	85025	85025
			85026	85026	85026		85026	85026	85026
			85028	85028	85028	85028	85028	85028	85028
			85029	85029	85029	85029	85029	85029	85029
	85030		85030	85030	85030	85030	85030	85030	85030
	85031		85031	85031	85031	85031	85031	85031	85031
	85032		85032	85032	85032	85032	85032	85032	85032
	85033		85033		85033	85033	85033	85033	85033
			85034	85034	85034	85034	85034	85034	85034
			866787	866787					866787
868	868	868	868	868	868	868	868	868	868
871006		871006							871006
	871007		871007	871007	871007	871007	871007	871007	871007
	88404		88404	88404	88404	88404	88404	88404	88404
	89373		89373	89373	89373	89373	89373	89373	89373
	89374		89374	89374	89374	89374	89374	89374	89374
				89377	89377	89377	89377	89377	89377
90142		90142	90142	90142	90142	90142	90142	90142	90142
90627	90627	90627	90627	90627	90627	90627	90627	90627	90627
908621		908621							908621
	908622				908622	908622		908622	908622
	90964		90964	90964	90964	90964	90964	90964	90964
909929		909929							909929
	909930		909930	909930	909930		909930	909930	909930
	92712		92712		92712	92712	92712	92712	92712
	92713		92713	92713	92713	92713	92713	92713	92713
	92714		92714	92714	92714	92714	92714	92714	92714
942	942	942	942	942	942	942	942	942	942
			944644	944644					944644
94695		94695							94695
95901		95901							95901
	972		972	972	972	972	972	972	972
976		976							976
	990719			990719	990719	990719	990719	990719	990719
995019		995019	995019	995019	995019		995019	995019	995019
						f__'amaranthus_hypochondriacus'_phytoplasma			f__'amaranthus_hypochondriacus'_phytoplasma
						f__'araucaria_heterophylla'_little_leaf_phytoplasma			f__'araucaria_heterophylla'_little_leaf_phytoplasma
						f__'balanites_triflora'_witches'-broom_phytoplasma			f__'balanites_triflora'_witches'-broom_phytoplasma
						f__'brassica_napus'_phytoplasma			f__'brassica_napus'_phytoplasma
						f__'brassica_rapa'_phyllody_phytoplasma			f__'brassica_rapa'_phyllody_phytoplasma
						f__'catharanthus_roseus'_malformation_phytoplasma			f__'catharanthus_roseus'_malformation_phytoplasma
						f__'convolvulus_arvensis'_stolbur_phytoplasma			f__'convolvulus_arvensis'_stolbur_phytoplasma
						f__'cynodon_dactylon'_phytoplasma			f__'cynodon_dactylon'_phytoplasma
						f__'dioscorea_oppositifolia'_yellows_phytoplasma			f__'dioscorea_oppositifolia'_yellows_phytoplasma
						f__'ipomoea_pes-caprae'_little_leaf_phytoplasma			f__'ipomoea_pes-caprae'_little_leaf_phytoplasma
						f__'medicago_sativa'_phytoplasma			f__'medicago_sativa'_phytoplasma
						f__'pelargonium_capitatum'_phytoplasma			f__'pelargonium_capitatum'_phytoplasma
						f__'phoenix_dactylifera'_phytoplasma			f__'phoenix_dactylifera'_phytoplasma
						f__'picris_echioides'_phyllody_phytoplasma			f__'picris_echioides'_phyllody_phytoplasma
						f__'prunus_persica'_phytoplasma			f__'prunus_persica'_phytoplasma
						f__'psammotettix_cephalotes'_flower_stunt_phytoplasma			f__'psammotettix_cephalotes'_flower_stunt_phytoplasma
						f__'sesamum_indicum'_phytoplasma			f__'sesamum_indicum'_phytoplasma
						f__'solanum_tuberosum'_phytoplasma			f__'solanum_tuberosum'_phytoplasma
						f__'stevia_rebaudiana'_phytoplasma			f__'stevia_rebaudiana'_phytoplasma
						f__'vitex_negundo'_stunt_phytoplasma			f__'vitex_negundo'_stunt_phytoplasma
						f__'vitex_negundo'_yellow_phytoplasma			f__'vitex_negundo'_yellow_phytoplasma
	f__0-14-0-10-38-17								f__0-14-0-10-38-17
	f__0-14-0-20-30-16								f__0-14-0-20-30-16
	f__0-14-0-20-34-12								f__0-14-0-20-34-12
	f__0-14-0-20-40-13								f__0-14-0-20-40-13
	f__0-14-0-80-42-15								f__0-14-0-80-42-15
	f__0-14-0-80-44-23								f__0-14-0-80-44-23
	f__0-14-0-80-59-12								f__0-14-0-80-59-12
	f__0-14-0-80-60-11								f__0-14-0-80-60-11
	f__01-full-45-10b								f__01-full-45-10b
	f__02-full-45-10c								f__02-full-45-10c
						f__0319-6a21			f__0319-6a21
						f__0319-6g20			f__0319-6g20
	f__1-14-0-10-31-34								f__1-14-0-10-31-34
	f__1-14-0-10-40-38								f__1-14-0-10-40-38
	f__1-14-0-10-41-12								f__1-14-0-10-41-12
