centrifuge	gtdbtk	kraken	metaphlan2	metaphlan3	metaphlan4	metaxa2	mOTUs3	phylophlan3	key
	39487				39487	39487	39487	39487	39487
	39488		39488	39488	39488	39488	39488	39488	39488
	39489					39489			39489
						394897			394897
						394898			394898
						394899			394899
			39490	39490	39490		39490	39490	39490
						394900			394900
						394903			394903
						394904			394904
						394909			394909
	39491		39491	39491	39491	39491	39491	39491	39491
						394910			394910
						394912			394912
			39492	39492	39492		39492	39492	39492
					39493	39493			39493
	394935			394935	394935	394935	394935	394935	394935
						394936			394936
						394937			394937
						39494			39494
						394940			394940
						394941			394941
						394945			394945
				39495	39495	39495	39495	39495	39495
	394958			394958	394958	394958	394958	394958	394958
			39496	39496	39496		39496	39496	39496
						394967			394967
					39497	39497	39497	39497	39497
			39498	39498	39498		39498	39498	39498
	395085			395085	395085	395085	395085	395085	395085
						395088			395088
						395091			395091
395331		395331							395331
	395387				395387	395387	395387	395387	395387
						395407			395407
			395568	395568	395568	395568		395568	395568
		395598		395598	395598			395598	395598
				395599	395599			395599	395599
				395600	395600	395600		395600	395600
						395601			395601
395631	395631	395631			395631	395631		395631	395631
						395643			395643
	395922		395922	395922	395922	395922	395922	395922	395922
	395923			395923	395923		395923	395923	395923
						395929			395929
	395930				395930	395930			395930
	395933				395933			395933	395933
	395935				395935				395935
	395936			395936	395936			395936	395936
	395937			395937	395937	395937		395937	395937
						395938			395938
						395945			395945
						39595			39595
			395961	395961	395961	395961	395961	395961	395961
						395995			395995
						395998			395998
						395999			395999
	396		396	396	396	396	396	396	396
						396000			396000
						396001			396001
	396005		396005		396005		396005	396005	396005
						396006			396006
						396008			396008
						396010			396010
	396013			396013	396013	396013		396013	396013
	396014			396014	396014		396014	396014	396014
	396015				396015	396015			396015
						396016			396016
			396034	396034					396034
	396056			396056	396056	396056		396056	396056
	396268			396268	396268	396268	396268	396268	396268
						396296			396296
	396317		396317	396317		396317			396317
						396322			396322
	396323		396323	396323	396323		396323	396323	396323
			396359	396359					396359
			39637	39637					39637
						396374			396374
						396376			396376
				396378	396378			396378	396378
						396382			396382
						396384			396384
						396386			396386
	396389		396389		396389	396389	396389	396389	396389
39640		39640	39640	39640					39640
39645	39645	39645	39645	39645	39645	39645	39645	39645	39645
				39650	39650		39650	39650	39650
	396504			396504	396504	396504		396504	396504
						396505			396505
						396506			396506
			396595	396595					396595
	39664			39664	39664		39664	39664	39664
						396685			396685
						396686			396686
						396687			396687
						396688			396688
						396689			396689
	39669		39669	39669	39669		39669	39669	39669
						396690			396690
						396691			396691
	396716			396716	396716	396716	396716	396716	396716
	396808				396808	396808	396808	396808	396808
			39681	39681					39681
	396812				396812	396812			396812
	39687			39687	39687	39687		39687	39687
	39688			39688	39688	39688		39688	39688
	39689				39689				39689
	39691			39691	39691	39691	39691	39691	39691
	39692			39692	39692		39692	39692	39692
	39693			39693	39693	39693	39693	39693	39693
	39694				39694	39694			39694
	39695			39695				39695	39695
						39717			39717
			39720	39720					39720
39724		39724							39724
39725		39725							39725
	397258				397258	397258			397258
397260		397260		397260	397260	397260	397260	397260	397260
						397271			397271
						397277			397277
	397278				397278		397278	397278	397278
						397283			397283
						397286			397286
							397287	397287	397287
							397288	397288	397288
39729		39729							39729
				397290	397290		397290	397290	397290
				397291	397291		397291	397291	397291
39730		39730							39730
39731		39731							39731
						397324			397324
						397325			397325
						397327			397327
						397328			397328
						397329			397329
39733		39733							39733
				397353					397353
39738		39738							39738
		39740							39740
						397414			397414
39742		39742							39742
39743		39743							39743
						397431			397431
						397432			397432
						397433			397433
	397457					397457			397457
39748		39748							39748
39749		39749							39749
39750		39750							39750
39751		39751							39751
39752		39752							39752
			397544	397544					397544
39755		39755							39755
39759		39759							39759
39760		39760							39760
39765		39765	39765	39765	39765	39765	39765	39765	39765
	39766		39766	39766	39766	39766	39766	39766	39766
						39768	39768	39768	39768
						39769			39769
	39770					39770			39770
						39771			39771
						39772			39772
	39774				39774	39774		39774	39774
		39775	39775	39775		39775			39775
						39776			39776
	39777		39777	39777	39777	39777	39777	39777	39777
	39778		39778	39778	39778	39778	39778	39778	39778
39782		39782							39782
	397865			397865	397865	397865	397865	397865	397865
	39791		39791	39791	39791	39791	39791	39791	39791
	398		398	398	398	398	398	398	398
				39803					39803
						398035			398035
						398036			398036
	398037		398037		398037	398037	398037	398037	398037
						398046			398046
						398048			398048
						398049			398049
						398051			398051
						398052			398052
	398053				398053				398053
						398054			398054
						398174			398174
						398175			398175
	398199			398199	398199	398199	398199	398199	398199
						398201			398201
						398226			398226
						398228			398228
						398232			398232
						398236			398236
						39824			39824
						398252			398252
						398253			398253
						398254			398254
						398257			398257
			398261						398261
						398402			398402
	39841			39841	39841	39841	39841	39841	39841
						398415			398415
	39844					39844			39844
						39846			39846
						398554			398554
	398555			398555	398555	398555	398555	398555	398555
			398626	398626		398626	398626	398626	398626
						398627			398627
						398628			398628
	398694			398694	398694	398694	398694	398694	398694
						398699			398699
						398703			398703
						398711			398711
						398712			398712
						398713			398713
						398714			398714
						398715			398715
						398735			398735
	398736				398736	398736	398736	398736	398736
	398743		398743	398743	398743	398743	398743	398743	398743
						398758			398758
	398759								398759
						398763			398763
						398764			398764
						398765			398765
						398773			398773
						398776			398776
						398790			398790
				398839					398839
				398843	398843		398843	398843	398843
						398897			398897
						398934			398934
						398978			398978
	399			399	399	399	399	399	399
						399041			399041
