Taxa	TaxID
k__Archaea|p__Crenarchaeota|c__CFGB39660|o__OFGB39660|f__FGB39660|g__GGB41533|s__GGB41533_SGB58601|t__SGB58601	2157|28889|c__cfgb39660|o__ofgb39660|f__fgb39660|g__ggb41533|s__ggb41533_sgb58601
k__Archaea|p__Crenarchaeota|c__CFGB39660|o__OFGB39660|f__FGB39660|g__GGB41535	2157|28889|c__cfgb39660|o__ofgb39660|f__fgb39660|g__ggb41535
k__Archaea|p__Crenarchaeota|c__CFGB39660|o__OFGB39660|f__FGB39660|g__GGB41535|s__GGB41535_SGB58603|t__SGB58603	2157|28889|c__cfgb39660|o__ofgb39660|f__fgb39660|g__ggb41535|s__ggb41535_sgb58603
k__Archaea|p__Crenarchaeota|c__CFGB39660|o__OFGB39660|f__FGB39660|g__GGB41536	2157|28889|c__cfgb39660|o__ofgb39660|f__fgb39660|g__ggb41536
k__Archaea|p__Crenarchaeota|c__CFGB39660|o__OFGB39660|f__FGB39660|g__GGB41536|s__GGB41536_SGB58604|t__SGB58604	2157|28889|c__cfgb39660|o__ofgb39660|f__fgb39660|g__ggb41536|s__ggb41536_sgb58604
k__Archaea|p__Crenarchaeota|c__CFGB39662|o__OFGB39662|f__FGB39662|g__GGB41540	2157|28889|c__cfgb39662|o__ofgb39662|f__fgb39662|g__ggb41540
k__Archaea|p__Crenarchaeota|c__CFGB39662|o__OFGB39662|f__FGB39662|g__GGB41540|s__GGB41540_SGB58608|t__SGB58608	2157|28889|c__cfgb39662|o__ofgb39662|f__fgb39662|g__ggb41540|s__ggb41540_sgb58608
k__Archaea|p__Crenarchaeota|c__CFGB39670|o__OFGB39670|f__FGB39670	2157|28889|c__cfgb39670|o__ofgb39670|f__fgb39670
k__Archaea|p__Crenarchaeota|c__CFGB39670|o__OFGB39670|f__FGB39670|g__GGB41558	2157|28889|c__cfgb39670|o__ofgb39670|f__fgb39670|g__ggb41558
k__Archaea|p__Crenarchaeota|c__CFGB39670|o__OFGB39670|f__FGB39670|g__GGB41558|s__GGB41558_SGB58628|t__SGB58628	2157|28889|c__cfgb39670|o__ofgb39670|f__fgb39670|g__ggb41558|s__ggb41558_sgb58628
k__Archaea|p__Crenarchaeota|c__CFGB39684|o__OFGB39684|f__FGB39684	2157|28889|c__cfgb39684|o__ofgb39684|f__fgb39684
k__Archaea|p__Crenarchaeota|c__CFGB39684|o__OFGB39684|f__FGB39684|g__GGB41575	2157|28889|c__cfgb39684|o__ofgb39684|f__fgb39684|g__ggb41575
k__Archaea|p__Crenarchaeota|c__CFGB39684|o__OFGB39684|f__FGB39684|g__GGB41575|s__GGB41575_SGB58650|t__SGB58650	2157|28889|c__cfgb39684|o__ofgb39684|f__fgb39684|g__ggb41575|s__ggb41575_sgb58650
k__Archaea|p__Crenarchaeota|c__CFGB39685|o__OFGB39685|f__FGB39685	2157|28889|c__cfgb39685|o__ofgb39685|f__fgb39685
k__Archaea|p__Crenarchaeota|c__CFGB39685|o__OFGB39685|f__FGB39685|g__GGB41576	2157|28889|c__cfgb39685|o__ofgb39685|f__fgb39685|g__ggb41576
k__Archaea|p__Crenarchaeota|c__CFGB39685|o__OFGB39685|f__FGB39685|g__GGB41576|s__GGB41576_SGB58651|t__SGB58651	2157|28889|c__cfgb39685|o__ofgb39685|f__fgb39685|g__ggb41576|s__ggb41576_sgb58651
k__Archaea|p__Crenarchaeota|c__CFGB39686|o__OFGB39686|f__FGB39686|g__GGB41578	2157|28889|c__cfgb39686|o__ofgb39686|f__fgb39686|g__ggb41578
k__Archaea|p__Crenarchaeota|c__CFGB39686|o__OFGB39686|f__FGB39686|g__GGB41578|s__GGB41578_SGB58653|t__SGB58653	2157|28889|c__cfgb39686|o__ofgb39686|f__fgb39686|g__ggb41578|s__ggb41578_sgb58653
k__Archaea|p__Crenarchaeota|c__CFGB39692|o__OFGB39692|f__FGB39692	2157|28889|c__cfgb39692|o__ofgb39692|f__fgb39692
k__Archaea|p__Crenarchaeota|c__CFGB39692|o__OFGB39692|f__FGB39692|g__GGB41588	2157|28889|c__cfgb39692|o__ofgb39692|f__fgb39692|g__ggb41588
k__Archaea|p__Crenarchaeota|c__CFGB39692|o__OFGB39692|f__FGB39692|g__GGB41588|s__GGB41588_SGB58663|t__SGB58663	2157|28889|c__cfgb39692|o__ofgb39692|f__fgb39692|g__ggb41588|s__ggb41588_sgb58663
k__Archaea|p__Crenarchaeota|c__CFGB39692|o__OFGB39692|f__FGB39692|g__GGB41589	2157|28889|c__cfgb39692|o__ofgb39692|f__fgb39692|g__ggb41589
k__Archaea|p__Crenarchaeota|c__CFGB39692|o__OFGB39692|f__FGB39692|g__GGB41589|s__GGB41589_SGB58664|t__SGB58664	2157|28889|c__cfgb39692|o__ofgb39692|f__fgb39692|g__ggb41589|s__ggb41589_sgb58664
k__Archaea|p__Crenarchaeota|c__CFGB39692|o__OFGB39692|f__FGB39692|g__GGB41589|s__GGB41589_SGB58665|t__SGB58665	2157|28889|c__cfgb39692|o__ofgb39692|f__fgb39692|g__ggb41589|s__ggb41589_sgb58665
k__Archaea|p__Crenarchaeota|c__CFGB39693|o__OFGB39693|f__FGB39693	2157|28889|c__cfgb39693|o__ofgb39693|f__fgb39693
k__Archaea|p__Crenarchaeota|c__CFGB39693|o__OFGB39693|f__FGB39693|g__GGB41590	2157|28889|c__cfgb39693|o__ofgb39693|f__fgb39693|g__ggb41590
k__Archaea|p__Crenarchaeota|c__CFGB39693|o__OFGB39693|f__FGB39693|g__GGB41590|s__GGB41590_SGB58666|t__SGB58666	2157|28889|c__cfgb39693|o__ofgb39693|f__fgb39693|g__ggb41590|s__ggb41590_sgb58666
k__Archaea|p__Crenarchaeota|c__CFGB39693|o__OFGB39693|f__FGB39693|g__GGB41591	2157|28889|c__cfgb39693|o__ofgb39693|f__fgb39693|g__ggb41591
k__Archaea|p__Crenarchaeota|c__CFGB39693|o__OFGB39693|f__FGB39693|g__GGB41591|s__GGB41591_SGB58667|t__SGB58667	2157|28889|c__cfgb39693|o__ofgb39693|f__fgb39693|g__ggb41591|s__ggb41591_sgb58667
k__Archaea|p__Crenarchaeota|c__CFGB39693|o__OFGB39693|f__FGB39693|g__GGB41591|s__GGB41591_SGB58668|t__SGB58668	2157|28889|c__cfgb39693|o__ofgb39693|f__fgb39693|g__ggb41591|s__ggb41591_sgb58668
k__Archaea|p__Crenarchaeota|c__CFGB39694|o__OFGB39694|f__FGB39694	2157|28889|c__cfgb39694|o__ofgb39694|f__fgb39694
k__Archaea|p__Crenarchaeota|c__CFGB39694|o__OFGB39694|f__FGB39694|g__GGB41592	2157|28889|c__cfgb39694|o__ofgb39694|f__fgb39694|g__ggb41592
k__Archaea|p__Crenarchaeota|c__CFGB39694|o__OFGB39694|f__FGB39694|g__GGB41592|s__GGB41592_SGB58669|t__SGB58669	2157|28889|c__cfgb39694|o__ofgb39694|f__fgb39694|g__ggb41592|s__ggb41592_sgb58669
k__Archaea|p__Crenarchaeota|c__CFGB39695|o__OFGB39695|f__FGB39695	2157|28889|c__cfgb39695|o__ofgb39695|f__fgb39695
k__Archaea|p__Crenarchaeota|c__CFGB39695|o__OFGB39695|f__FGB39695|g__GGB41593	2157|28889|c__cfgb39695|o__ofgb39695|f__fgb39695|g__ggb41593
k__Archaea|p__Crenarchaeota|c__CFGB39695|o__OFGB39695|f__FGB39695|g__GGB41593|s__GGB41593_SGB58670|t__SGB58670	2157|28889|c__cfgb39695|o__ofgb39695|f__fgb39695|g__ggb41593|s__ggb41593_sgb58670
k__Archaea|p__Crenarchaeota|c__CFGB39696|o__OFGB39696|f__FGB39696	2157|28889|c__cfgb39696|o__ofgb39696|f__fgb39696
k__Archaea|p__Crenarchaeota|c__CFGB39696|o__OFGB39696|f__FGB39696|g__GGB41595	2157|28889|c__cfgb39696|o__ofgb39696|f__fgb39696|g__ggb41595
k__Archaea|p__Crenarchaeota|c__CFGB39696|o__OFGB39696|f__FGB39696|g__GGB41595|s__GGB41595_SGB58672|t__SGB58672	2157|28889|c__cfgb39696|o__ofgb39696|f__fgb39696|g__ggb41595|s__ggb41595_sgb58672
k__Archaea|p__Crenarchaeota|c__CFGB39697|o__OFGB39697|f__FGB39697	2157|28889|c__cfgb39697|o__ofgb39697|f__fgb39697
k__Archaea|p__Crenarchaeota|c__CFGB39697|o__OFGB39697|f__FGB39697|g__GGB41597	2157|28889|c__cfgb39697|o__ofgb39697|f__fgb39697|g__ggb41597
k__Archaea|p__Crenarchaeota|c__CFGB39697|o__OFGB39697|f__FGB39697|g__GGB41597|s__GGB41597_SGB58674|t__SGB58674	2157|28889|c__cfgb39697|o__ofgb39697|f__fgb39697|g__ggb41597|s__ggb41597_sgb58674
k__Archaea|p__Crenarchaeota|c__CFGB39699|o__OFGB39699|f__FGB39699	2157|28889|c__cfgb39699|o__ofgb39699|f__fgb39699
k__Archaea|p__Crenarchaeota|c__CFGB39699|o__OFGB39699|f__FGB39699|g__GGB41599	2157|28889|c__cfgb39699|o__ofgb39699|f__fgb39699|g__ggb41599
k__Archaea|p__Crenarchaeota|c__CFGB39699|o__OFGB39699|f__FGB39699|g__GGB41599|s__GGB41599_SGB58676|t__SGB58676	2157|28889|c__cfgb39699|o__ofgb39699|f__fgb39699|g__ggb41599|s__ggb41599_sgb58676
k__Archaea|p__Crenarchaeota|c__CFGB39700|o__OFGB39700|f__FGB39700	2157|28889|c__cfgb39700|o__ofgb39700|f__fgb39700
k__Archaea|p__Crenarchaeota|c__CFGB39700|o__OFGB39700|f__FGB39700|g__GGB41600	2157|28889|c__cfgb39700|o__ofgb39700|f__fgb39700|g__ggb41600
k__Archaea|p__Crenarchaeota|c__CFGB39700|o__OFGB39700|f__FGB39700|g__GGB41600|s__GGB41600_SGB58677|t__SGB58677	2157|28889|c__cfgb39700|o__ofgb39700|f__fgb39700|g__ggb41600|s__ggb41600_sgb58677
k__Archaea|p__Crenarchaeota|c__CFGB39700|o__OFGB39700|f__FGB39700|g__GGB41600|s__GGB41600_SGB58678|t__SGB58678	2157|28889|c__cfgb39700|o__ofgb39700|f__fgb39700|g__ggb41600|s__ggb41600_sgb58678
k__Archaea|p__Crenarchaeota|c__CFGB39701|o__OFGB39701|f__FGB39701	2157|28889|c__cfgb39701|o__ofgb39701|f__fgb39701
k__Archaea|p__Crenarchaeota|c__CFGB39701|o__OFGB39701|f__FGB39701|g__GGB41602	2157|28889|c__cfgb39701|o__ofgb39701|f__fgb39701|g__ggb41602
k__Archaea|p__Crenarchaeota|c__CFGB39701|o__OFGB39701|f__FGB39701|g__GGB41602|s__GGB41602_SGB58680|t__SGB58680	2157|28889|c__cfgb39701|o__ofgb39701|f__fgb39701|g__ggb41602|s__ggb41602_sgb58680
k__Archaea|p__Crenarchaeota|c__CFGB39701|o__OFGB39701|f__FGB39701|g__GGB41603	2157|28889|c__cfgb39701|o__ofgb39701|f__fgb39701|g__ggb41603
k__Archaea|p__Crenarchaeota|c__CFGB39701|o__OFGB39701|f__FGB39701|g__GGB41603|s__GGB41603_SGB58681|t__SGB58681	2157|28889|c__cfgb39701|o__ofgb39701|f__fgb39701|g__ggb41603|s__ggb41603_sgb58681
k__Archaea|p__Crenarchaeota|c__CFGB39701|o__OFGB39701|f__FGB39701|g__GGB41603|s__GGB41603_SGB58682|t__SGB58682	2157|28889|c__cfgb39701|o__ofgb39701|f__fgb39701|g__ggb41603|s__ggb41603_sgb58682
k__Archaea|p__Crenarchaeota|c__CFGB39702|o__OFGB39702|f__FGB39702	2157|28889|c__cfgb39702|o__ofgb39702|f__fgb39702
k__Archaea|p__Crenarchaeota|c__CFGB39702|o__OFGB39702|f__FGB39702|g__GGB41604	2157|28889|c__cfgb39702|o__ofgb39702|f__fgb39702|g__ggb41604
k__Archaea|p__Crenarchaeota|c__CFGB39702|o__OFGB39702|f__FGB39702|g__GGB41604|s__GGB41604_SGB58683|t__SGB58683	2157|28889|c__cfgb39702|o__ofgb39702|f__fgb39702|g__ggb41604|s__ggb41604_sgb58683
k__Archaea|p__Crenarchaeota|c__CFGB39702|o__OFGB39702|f__FGB39702|g__GGB41605	2157|28889|c__cfgb39702|o__ofgb39702|f__fgb39702|g__ggb41605
k__Archaea|p__Crenarchaeota|c__CFGB39702|o__OFGB39702|f__FGB39702|g__GGB41605|s__GGB41605_SGB58684|t__SGB58684	2157|28889|c__cfgb39702|o__ofgb39702|f__fgb39702|g__ggb41605|s__ggb41605_sgb58684
k__Archaea|p__Crenarchaeota|c__CFGB39702|o__OFGB39702|f__FGB39702|g__GGB41605|s__GGB41605_SGB58685|t__SGB58685	2157|28889|c__cfgb39702|o__ofgb39702|f__fgb39702|g__ggb41605|s__ggb41605_sgb58685
k__Archaea|p__Crenarchaeota|c__CFGB39703|o__OFGB39703|f__FGB39703	2157|28889|c__cfgb39703|o__ofgb39703|f__fgb39703
k__Archaea|p__Crenarchaeota|c__CFGB39703|o__OFGB39703|f__FGB39703|g__GGB41606	2157|28889|c__cfgb39703|o__ofgb39703|f__fgb39703|g__ggb41606
k__Archaea|p__Crenarchaeota|c__CFGB39703|o__OFGB39703|f__FGB39703|g__GGB41606|s__GGB41606_SGB58686|t__SGB58686	2157|28889|c__cfgb39703|o__ofgb39703|f__fgb39703|g__ggb41606|s__ggb41606_sgb58686
k__Archaea|p__Crenarchaeota|c__CFGB39704|o__OFGB39704|f__FGB39704	2157|28889|c__cfgb39704|o__ofgb39704|f__fgb39704
k__Archaea|p__Crenarchaeota|c__CFGB39704|o__OFGB39704|f__FGB39704|g__GGB41607	2157|28889|c__cfgb39704|o__ofgb39704|f__fgb39704|g__ggb41607
k__Archaea|p__Crenarchaeota|c__CFGB39704|o__OFGB39704|f__FGB39704|g__GGB41607|s__GGB41607_SGB58687|t__SGB58687	2157|28889|c__cfgb39704|o__ofgb39704|f__fgb39704|g__ggb41607|s__ggb41607_sgb58687
k__Archaea|p__Crenarchaeota|c__CFGB39704|o__OFGB39704|f__FGB39704|g__GGB41608	2157|28889|c__cfgb39704|o__ofgb39704|f__fgb39704|g__ggb41608
k__Archaea|p__Crenarchaeota|c__CFGB39704|o__OFGB39704|f__FGB39704|g__GGB41608|s__GGB41608_SGB58688|t__SGB58688	2157|28889|c__cfgb39704|o__ofgb39704|f__fgb39704|g__ggb41608|s__ggb41608_sgb58688
k__Archaea|p__Crenarchaeota|c__CFGB39705|o__OFGB39705|f__FGB39705	2157|28889|c__cfgb39705|o__ofgb39705|f__fgb39705
k__Archaea|p__Crenarchaeota|c__CFGB39705|o__OFGB39705|f__FGB39705|g__GGB41609	2157|28889|c__cfgb39705|o__ofgb39705|f__fgb39705|g__ggb41609
k__Archaea|p__Crenarchaeota|c__CFGB39705|o__OFGB39705|f__FGB39705|g__GGB41609|s__GGB41609_SGB58689|t__SGB58689	2157|28889|c__cfgb39705|o__ofgb39705|f__fgb39705|g__ggb41609|s__ggb41609_sgb58689
k__Archaea|p__Crenarchaeota|c__CFGB39707|o__OFGB39707|f__FGB39707	2157|28889|c__cfgb39707|o__ofgb39707|f__fgb39707
k__Archaea|p__Crenarchaeota|c__CFGB39707|o__OFGB39707|f__FGB39707|g__GGB41611	2157|28889|c__cfgb39707|o__ofgb39707|f__fgb39707|g__ggb41611
k__Archaea|p__Crenarchaeota|c__CFGB39707|o__OFGB39707|f__FGB39707|g__GGB41611|s__GGB41611_SGB58691|t__SGB58691	2157|28889|c__cfgb39707|o__ofgb39707|f__fgb39707|g__ggb41611|s__ggb41611_sgb58691
k__Archaea|p__Crenarchaeota|c__CFGB39708|o__OFGB39708|f__FGB39708|g__GGB41612	2157|28889|c__cfgb39708|o__ofgb39708|f__fgb39708|g__ggb41612
k__Archaea|p__Crenarchaeota|c__CFGB39708|o__OFGB39708|f__FGB39708|g__GGB41612|s__GGB41612_SGB58692|t__SGB58692	2157|28889|c__cfgb39708|o__ofgb39708|f__fgb39708|g__ggb41612|s__ggb41612_sgb58692
k__Archaea|p__Crenarchaeota|c__CFGB39708|o__OFGB39708|f__FGB39708|g__GGB41614	2157|28889|c__cfgb39708|o__ofgb39708|f__fgb39708|g__ggb41614
k__Archaea|p__Crenarchaeota|c__CFGB39708|o__OFGB39708|f__FGB39708|g__GGB41614|s__GGB41614_SGB58694|t__SGB58694	2157|28889|c__cfgb39708|o__ofgb39708|f__fgb39708|g__ggb41614|s__ggb41614_sgb58694
k__Archaea|p__Crenarchaeota|c__CFGB39710|o__OFGB39710|f__FGB39710	2157|28889|c__cfgb39710|o__ofgb39710|f__fgb39710
k__Archaea|p__Crenarchaeota|c__CFGB39710|o__OFGB39710|f__FGB39710|g__GGB41616	2157|28889|c__cfgb39710|o__ofgb39710|f__fgb39710|g__ggb41616
k__Archaea|p__Crenarchaeota|c__CFGB39710|o__OFGB39710|f__FGB39710|g__GGB41616|s__GGB41616_SGB58696|t__SGB58696	2157|28889|c__cfgb39710|o__ofgb39710|f__fgb39710|g__ggb41616|s__ggb41616_sgb58696
k__Archaea|p__Crenarchaeota|c__CFGB39714|o__OFGB39714|f__FGB39714	2157|28889|c__cfgb39714|o__ofgb39714|f__fgb39714
k__Archaea|p__Crenarchaeota|c__CFGB39714|o__OFGB39714|f__FGB39714|g__GGB41622	2157|28889|c__cfgb39714|o__ofgb39714|f__fgb39714|g__ggb41622
k__Archaea|p__Crenarchaeota|c__CFGB39714|o__OFGB39714|f__FGB39714|g__GGB41622|s__GGB41622_SGB58702|t__SGB58702	2157|28889|c__cfgb39714|o__ofgb39714|f__fgb39714|g__ggb41622|s__ggb41622_sgb58702
k__Archaea|p__Crenarchaeota|c__CFGB39714|o__OFGB39714|f__FGB39714|g__GGB41622|s__GGB41622_SGB58703|t__SGB58703	2157|28889|c__cfgb39714|o__ofgb39714|f__fgb39714|g__ggb41622|s__ggb41622_sgb58703
k__Archaea|p__Crenarchaeota|c__CFGB39728|o__OFGB39728|f__FGB39728	2157|28889|c__cfgb39728|o__ofgb39728|f__fgb39728
k__Archaea|p__Crenarchaeota|c__CFGB39728|o__OFGB39728|f__FGB39728|g__GGB41639	2157|28889|c__cfgb39728|o__ofgb39728|f__fgb39728|g__ggb41639
k__Archaea|p__Crenarchaeota|c__CFGB39728|o__OFGB39728|f__FGB39728|g__GGB41639|s__GGB41639_SGB58721|t__SGB58721	2157|28889|c__cfgb39728|o__ofgb39728|f__fgb39728|g__ggb41639|s__ggb41639_sgb58721
k__Archaea|p__Crenarchaeota|c__CFGB39839|o__OFGB39839|f__FGB39839	2157|28889|c__cfgb39839|o__ofgb39839|f__fgb39839
k__Archaea|p__Crenarchaeota|c__CFGB39839|o__OFGB39839|f__FGB39839|g__GGB41801	2157|28889|c__cfgb39839|o__ofgb39839|f__fgb39839|g__ggb41801
k__Archaea|p__Crenarchaeota|c__CFGB39839|o__OFGB39839|f__FGB39839|g__GGB41801|s__GGB41801_SGB58895|t__SGB58895	2157|28889|c__cfgb39839|o__ofgb39839|f__fgb39839|g__ggb41801|s__ggb41801_sgb58895
k__Archaea|p__Crenarchaeota|c__CFGB39875|o__OFGB39875|f__FGB39875	2157|28889|c__cfgb39875|o__ofgb39875|f__fgb39875
k__Archaea|p__Crenarchaeota|c__CFGB39875|o__OFGB39875|f__FGB39875|g__GGB41857	2157|28889|c__cfgb39875|o__ofgb39875|f__fgb39875|g__ggb41857
k__Archaea|p__Crenarchaeota|c__CFGB39875|o__OFGB39875|f__FGB39875|g__GGB41857|s__GGB41857_SGB58954|t__SGB58954	2157|28889|c__cfgb39875|o__ofgb39875|f__fgb39875|g__ggb41857|s__ggb41857_sgb58954
k__Archaea|p__Crenarchaeota|c__CFGB41039|o__OFGB41039|f__FGB41039|g__GGB42896	2157|28889|c__cfgb41039|o__ofgb41039|f__fgb41039|g__ggb42896
k__Archaea|p__Crenarchaeota|c__CFGB41039|o__OFGB41039|f__FGB41039|g__GGB42896|s__GGB42896_SGB60116|t__SGB60116	2157|28889|c__cfgb41039|o__ofgb41039|f__fgb41039|g__ggb42896|s__ggb42896_sgb60116
k__Archaea|p__Crenarchaeota|c__CFGB41758|o__OFGB41758|f__FGB41758	2157|28889|c__cfgb41758|o__ofgb41758|f__fgb41758
k__Archaea|p__Crenarchaeota|c__CFGB41758|o__OFGB41758|f__FGB41758|g__GGB45696	2157|28889|c__cfgb41758|o__ofgb41758|f__fgb41758|g__ggb45696
k__Archaea|p__Crenarchaeota|c__CFGB41758|o__OFGB41758|f__FGB41758|g__GGB45696|s__GGB45696_SGB63413|t__SGB63413	2157|28889|c__cfgb41758|o__ofgb41758|f__fgb41758|g__ggb45696|s__ggb45696_sgb63413
k__Archaea|p__Crenarchaeota|c__CFGB42054|o__OFGB42054|f__FGB42054	2157|28889|c__cfgb42054|o__ofgb42054|f__fgb42054
k__Archaea|p__Crenarchaeota|c__CFGB42054|o__OFGB42054|f__FGB42054|g__GGB46226	2157|28889|c__cfgb42054|o__ofgb42054|f__fgb42054|g__ggb46226
k__Archaea|p__Crenarchaeota|c__CFGB42054|o__OFGB42054|f__FGB42054|g__GGB46226|s__GGB46226_SGB63996|t__SGB63996	2157|28889|c__cfgb42054|o__ofgb42054|f__fgb42054|g__ggb46226|s__ggb46226_sgb63996
k__Archaea|p__Crenarchaeota|c__CFGB42884|o__OFGB42884|f__FGB42884	2157|28889|c__cfgb42884|o__ofgb42884|f__fgb42884
k__Archaea|p__Crenarchaeota|c__CFGB42884|o__OFGB42884|f__FGB42884|g__GGB47606	2157|28889|c__cfgb42884|o__ofgb42884|f__fgb42884|g__ggb47606
k__Archaea|p__Crenarchaeota|c__CFGB42884|o__OFGB42884|f__FGB42884|g__GGB47606|s__GGB47606_SGB65571|t__SGB65571	2157|28889|c__cfgb42884|o__ofgb42884|f__fgb42884|g__ggb47606|s__ggb47606_sgb65571
k__Archaea|p__Crenarchaeota|c__CFGB5705|o__OFGB5705|f__FGB5705	2157|28889|c__cfgb5705|o__ofgb5705|f__fgb5705
k__Archaea|p__Crenarchaeota|c__CFGB5705|o__OFGB5705|f__FGB5705|g__GGB17028	2157|28889|c__cfgb5705|o__ofgb5705|f__fgb5705|g__ggb17028
k__Archaea|p__Crenarchaeota|c__CFGB5705|o__OFGB5705|f__FGB5705|g__GGB17028|s__GGB17028_SGB25630|t__SGB25630	2157|28889|c__cfgb5705|o__ofgb5705|f__fgb5705|g__ggb17028|s__ggb17028_sgb25630
k__Archaea|p__Crenarchaeota|c__CFGB5706|o__OFGB5706|f__FGB5706	2157|28889|c__cfgb5706|o__ofgb5706|f__fgb5706
k__Archaea|p__Crenarchaeota|c__CFGB5706|o__OFGB5706|f__FGB5706|g__GGB17029	2157|28889|c__cfgb5706|o__ofgb5706|f__fgb5706|g__ggb17029
k__Archaea|p__Crenarchaeota|c__CFGB5706|o__OFGB5706|f__FGB5706|g__GGB17029|s__GGB17029_SGB25631|t__SGB25631	2157|28889|c__cfgb5706|o__ofgb5706|f__fgb5706|g__ggb17029|s__ggb17029_sgb25631
k__Archaea|p__Crenarchaeota|c__CFGB5706|o__OFGB5706|f__FGB5706|g__GGB17030	2157|28889|c__cfgb5706|o__ofgb5706|f__fgb5706|g__ggb17030
k__Archaea|p__Crenarchaeota|c__CFGB5706|o__OFGB5706|f__FGB5706|g__GGB17030|s__GGB17030_SGB25633|t__SGB25633	2157|28889|c__cfgb5706|o__ofgb5706|f__fgb5706|g__ggb17030|s__ggb17030_sgb25633
k__Archaea|p__Crenarchaeota|c__CFGB5711|o__OFGB5711|f__FGB5711	2157|28889|c__cfgb5711|o__ofgb5711|f__fgb5711
k__Archaea|p__Crenarchaeota|c__CFGB5711|o__OFGB5711|f__FGB5711|g__GGB17037	2157|28889|c__cfgb5711|o__ofgb5711|f__fgb5711|g__ggb17037
k__Archaea|p__Crenarchaeota|c__CFGB5711|o__OFGB5711|f__FGB5711|g__GGB17037|s__GGB17037_SGB25641|t__SGB25641	2157|28889|c__cfgb5711|o__ofgb5711|f__fgb5711|g__ggb17037|s__ggb17037_sgb25641
k__Archaea|p__Crenarchaeota|c__CFGB5712|o__OFGB5712|f__FGB5712	2157|28889|c__cfgb5712|o__ofgb5712|f__fgb5712
k__Archaea|p__Crenarchaeota|c__CFGB5712|o__OFGB5712|f__FGB5712|g__GGB17038	2157|28889|c__cfgb5712|o__ofgb5712|f__fgb5712|g__ggb17038
k__Archaea|p__Crenarchaeota|c__CFGB5712|o__OFGB5712|f__FGB5712|g__GGB17038|s__GGB17038_SGB25642|t__SGB25642	2157|28889|c__cfgb5712|o__ofgb5712|f__fgb5712|g__ggb17038|s__ggb17038_sgb25642
k__Archaea|p__Crenarchaeota|c__CFGB5712|o__OFGB5712|f__FGB5712|g__GGB17038|s__GGB17038_SGB58303|t__SGB58303	2157|28889|c__cfgb5712|o__ofgb5712|f__fgb5712|g__ggb17038|s__ggb17038_sgb58303
k__Archaea|p__Crenarchaeota|c__CFGB653|o__OFGB653|f__FGB653|g__GGB41598	2157|28889|c__cfgb653|o__ofgb653|f__fgb653|g__ggb41598
k__Archaea|p__Crenarchaeota|c__CFGB653|o__OFGB653|f__FGB653|g__GGB41598|s__GGB41598_SGB58675|t__SGB58675	2157|28889|c__cfgb653|o__ofgb653|f__fgb653|g__ggb41598|s__ggb41598_sgb58675
k__Archaea|p__Crenarchaeota|c__CFGB708|o__OFGB708|f__FGB708	2157|28889|c__cfgb708|o__ofgb708|f__fgb708
k__Archaea|p__Crenarchaeota|c__CFGB708|o__OFGB708|f__FGB708|g__GGB41601	2157|28889|c__cfgb708|o__ofgb708|f__fgb708|g__ggb41601
k__Archaea|p__Crenarchaeota|c__CFGB708|o__OFGB708|f__FGB708|g__GGB41601|s__GGB41601_SGB58679|t__SGB58679	2157|28889|c__cfgb708|o__ofgb708|f__fgb708|g__ggb41601|s__ggb41601_sgb58679
k__Archaea|p__Crenarchaeota|c__CFGB7410|o__OFGB7410|f__FGB7410	2157|28889|c__cfgb7410|o__ofgb7410|f__fgb7410
k__Archaea|p__Crenarchaeota|c__CFGB7410|o__OFGB7410|f__FGB7410|g__GGB23693	2157|28889|c__cfgb7410|o__ofgb7410|f__fgb7410|g__ggb23693
k__Archaea|p__Crenarchaeota|c__CFGB7410|o__OFGB7410|f__FGB7410|g__GGB23693|s__GGB23693_SGB35395|t__SGB35395	2157|28889|c__cfgb7410|o__ofgb7410|f__fgb7410|g__ggb23693|s__ggb23693_sgb35395
k__Archaea|p__Crenarchaeota|c__CFGB9218|o__OFGB9218|f__FGB9218	2157|28889|c__cfgb9218|o__ofgb9218|f__fgb9218
k__Archaea|p__Crenarchaeota|c__CFGB9218|o__OFGB9218|f__FGB9218|g__GGB27208	2157|28889|c__cfgb9218|o__ofgb9218|f__fgb9218|g__ggb27208
k__Archaea|p__Crenarchaeota|c__CFGB9218|o__OFGB9218|f__FGB9218|g__GGB27208|s__GGB27208_SGB39432|t__SGB39432	2157|28889|c__cfgb9218|o__ofgb9218|f__fgb9218|g__ggb27208|s__ggb27208_sgb39432
k__Archaea|p__Crenarchaeota|c__CFGB9219|o__OFGB9219|f__FGB9219	2157|28889|c__cfgb9219|o__ofgb9219|f__fgb9219
k__Archaea|p__Crenarchaeota|c__CFGB9219|o__OFGB9219|f__FGB9219|g__GGB27209	2157|28889|c__cfgb9219|o__ofgb9219|f__fgb9219|g__ggb27209
k__Archaea|p__Crenarchaeota|c__CFGB9219|o__OFGB9219|f__FGB9219|g__GGB27209|s__GGB27209_SGB39433|t__SGB39433	2157|28889|c__cfgb9219|o__ofgb9219|f__fgb9219|g__ggb27209|s__ggb27209_sgb39433
k__Archaea|p__Crenarchaeota|c__CFGB9220|o__OFGB9220|f__FGB9220	2157|28889|c__cfgb9220|o__ofgb9220|f__fgb9220
