Taxa	reSRR16235394	reSRR16235395	reSRR16235396	reSRR16235397	reSRR16235398	reSRR16235399	reSRR16235400	reSRR16235401	reSRR16235402	reSRR16235403	reSRR16235404	reSRR16235405	reSRR16235406	reSRR16235407	reSRR16235408	reSRR16235409
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__aeropyrum	0.000106647432938864	0.000142586552467801	0.000137950620011224	0.0001650579764458	0.000143951730203423	0.000195126592245609	0.000152541229481687	0.000205415832439958	0.000182345452709324	0.0001011156792928	3.65373055867536e-05	7.59078045629273e-05	1.00670209402341e-05	0.00016873160403687	0.000226586691922667	0.000274041462050191
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__aeropyrum|s__aeropyrum_camini	8.20364868760489e-05	6.69724716136639e-05	4.07581377305888e-05	6.06335423678449e-05	4.14776171772574e-05	8.07420381705967e-05	1.5565431579764e-05	3.66813986499925e-05	9.11727263546618e-05	4.27797104700308e-05	1.40528098410591e-05	4.03260211740551e-05	1.00670209402341e-05	7.42419057762227e-05	4.36988620136572e-05	7.54073821748848e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__aeropyrum|s__aeropyrum_pernix	2.46109460628147e-05	7.34536785440185e-05	9.71924822806348e-05	0.000103301590700773	0.000102474113026165	0.00011102030248457	0.000127636538954065	0.000168734433789965	9.11727263546618e-05	5.44469042345846e-05	1.96739337774827e-05	3.08375456036892e-05	0	9.11150661799097e-05	0.000182078591723571	0.000197714477653661
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__desulfurococcus	0.000123054730314073	0.000108020115505909	5.01638618222631e-05	0.000132495518507513	4.26975470942355e-05	0.000222040604969141	0.000180559006325262	5.50220979749887e-05	0.000166256148058501	8.1670356351877e-05	1.12422478728473e-05	5.93029723147869e-05	2.76843075856437e-05	0.000114737490745072	0.000111674869590457	0.000108513062154103
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__desulfurococcus|s__desulfurococcus_amylolyticus	0.000106647432938864	9.50577016452004e-05	4.07581377305888e-05	0.000105547277455137	3.04982479244539e-05	0.000188398089064726	0.000174332833693357	4.4017678379991e-05	6.97203201535649e-05	3.11125167054769e-05	8.43168590463544e-06	4.50702589592381e-05	1.76172866454096e-05	5.39941132917984e-05	8.82069622127524e-05	7.90857910614646e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__desulfurococcus|s__desulfurococcus_mucosus	1.64072973752098e-05	1.29624138607091e-05	6.27048272778289e-06	2.69482410523755e-05	1.21992991697816e-05	3.02782643139738e-05	6.22617263190559e-06	1.10044195949977e-05	9.6535827904936e-05	4.66687750582154e-05	2.81056196821181e-06	1.18605944629574e-05	1.00670209402341e-05	5.73687453725358e-05	2.34679073777048e-05	2.9427271092638e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__ignicoccus	7.3832838188444e-05	3.88872415821274e-05	0.000150491585466789	9.99330605692259e-05	0.000111013622445012	0.000178305334293401	9.96187621104895e-05	5.50220979749887e-05	6.97203201535649e-05	8.55594209400616e-05	2.81056196821181e-06	3.08375456036892e-05	4.78183494661119e-05	4.72448491303236e-05	0.000208783451843029	0.000123226697700422
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__ignicoccus|s__ignicoccus_hospitalis	6.56291895008391e-05	2.37644254113001e-05	0.000137950620011224	6.17563857450272e-05	9.88143232752308e-05	0.000124477308846337	6.84878989509615e-05	4.4017678379991e-05	4.29048124021938e-05	5.83359688227693e-05	2.81056196821181e-06	2.13490700333233e-05	1.00670209402341e-05	3.3746320807374e-05	0.000160229160716743	7.72465866181747e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__ignicoccus|s__ignicoccus_islandicus	8.20364868760489e-06	1.51228161708273e-05	1.25409654555658e-05	3.81766748241987e-05	1.21992991697816e-05	5.38280254470645e-05	3.1130863159528e-05	1.10044195949977e-05	2.68155077513711e-05	2.72234521172923e-05	0	9.48847557036591e-06	3.77513285258778e-05	1.34985283229496e-05	4.85542911262857e-05	4.59801110822468e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__staphylothermus	8.20364868760489e-05	9.72181039553186e-05	0.00019438496456127	0.000249271229734474	0.00015859088920716	0.000302782643139738	0.00031130863159528	0.000150393734464969	0.000117988234106033	0.0001011156792928	0.000137717536442379	7.59078045629273e-05	2.51675523505852e-05	0.000124861386987284	0.000178841638981819	0.000328297993127242
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__staphylothermus|s__staphylothermus_hellenicus	3.28145947504196e-05	5.18496554428366e-05	0.000103462965008418	0.000119021397981325	8.5395094188471e-05	0.000195126592245609	0.000115184193690253	0.000106376056084978	6.43572186032907e-05	3.11125167054769e-05	3.65373055867536e-05	2.84654267110977e-05	7.55026570517556e-06	4.72448491303236e-05	9.79178204380096e-05	0.000203232090983531
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__staphylothermus|s__staphylothermus_marinus	4.92218921256294e-05	4.5368448512482e-05	8.4651516825069e-05	0.000116775711226961	6.58762155168205e-05	0.000104291799303687	0.000193011351589073	4.4017678379991e-05	5.36310155027422e-05	7.00031625873231e-05	0.000101180230855625	4.74423778518295e-05	1.76172866454096e-05	7.76165378569601e-05	6.63575312059238e-05	0.000124146299922066
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__thermogladius	8.20364868760489e-06	4.32080462023638e-05	5.95695859139374e-05	7.85990364027619e-05	7.80755146866021e-05	8.74705413514797e-05	5.91486400031031e-05	0.000198079552709959	0.000155529944957952	1.94453229409231e-05	1.68633718092709e-05	4.03260211740551e-05	3.52345732908193e-05	3.03716887266366e-05	8.57792476564381e-05	8.36838021696893e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__thermogladius|s__thermogladius_calderae	8.20364868760489e-06	4.32080462023638e-05	5.95695859139374e-05	7.85990364027619e-05	7.80755146866021e-05	8.74705413514797e-05	5.91486400031031e-05	0.000198079552709959	0.000155529944957952	1.94453229409231e-05	1.68633718092709e-05	4.03260211740551e-05	3.52345732908193e-05	3.03716887266366e-05	8.57792476564381e-05	8.36838021696893e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__thermosphaera	2.46109460628147e-05	6.69724716136639e-05	4.70286204583717e-05	4.82822652188395e-05	4.02576872602792e-05	0.000148027069979427	6.22617263190559e-05	9.53716364899804e-05	8.04465232541133e-05	1.55562583527385e-05	1.12422478728473e-05	2.84654267110977e-05	1.00670209402341e-05	8.43658020184349e-05	2.75140983048952e-05	0.000110352266597392
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__thermosphaera|s__thermosphaera_aggregans	2.46109460628147e-05	6.69724716136639e-05	4.70286204583717e-05	4.82822652188395e-05	4.02576872602792e-05	0.000148027069979427	6.22617263190559e-05	9.53716364899804e-05	8.04465232541133e-05	1.55562583527385e-05	1.12422478728473e-05	2.84654267110977e-05	1.00670209402341e-05	8.43658020184349e-05	2.75140983048952e-05	0.000110352266597392
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae	0.000188683919814913	0.000146907357088037	0.000200655447289052	0.000171795036708894	0.000161030749041117	0.000336425159044153	0.000112071107374301	0.000176070713519964	0.000107262031005484	0.000237232939879262	6.46429252688717e-05	0.000139955014662897	0.000364929509083486	0.000175480868198345	0.000180460115352695	0.000142538344354965
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__hyperthermus	8.20364868760489e-06	3.4566436961891e-05	6.27048272778289e-06	6.06335423678449e-05	1.82989487546724e-05	8.41062897610382e-05	4.98093810552447e-05	3.66813986499925e-05	3.75417108519196e-05	0.000140006325174646	1.68633718092709e-05	4.74423778518295e-05	0.00015352206933857	7.76165378569601e-05	5.74559111661048e-05	4.23017021956671e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__hyperthermus|s__hyperthermus_butylicus	8.20364868760489e-06	3.4566436961891e-05	6.27048272778289e-06	6.06335423678449e-05	1.82989487546724e-05	8.41062897610382e-05	4.98093810552447e-05	3.66813986499925e-05	3.75417108519196e-05	0.000140006325174646	1.68633718092709e-05	4.74423778518295e-05	0.00015352206933857	7.76165378569601e-05	5.74559111661048e-05	4.23017021956671e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__pyrodictium	9.84437842512587e-05	5.18496554428366e-05	2.50819309111316e-05	4.37908917101102e-05	5.24569864300608e-05	0.000201855095426492	5.29224673711975e-05	2.56769790549947e-05	5.36310155027422e-05	8.1670356351877e-05	4.77795534596008e-05	7.82799234555187e-05	0.000196306908334565	6.7492641614748e-05	6.63575312059238e-05	5.97741444069209e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__pyrodictium|s__pyrodictium_delaneyi	9.84437842512587e-05	5.18496554428366e-05	2.50819309111316e-05	4.37908917101102e-05	5.24569864300608e-05	0.000201855095426492	5.29224673711975e-05	2.56769790549947e-05	5.36310155027422e-05	8.1670356351877e-05	4.77795534596008e-05	7.82799234555187e-05	0.000196306908334565	6.7492641614748e-05	6.63575312059238e-05	5.97741444069209e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__pyrolobus	8.20364868760489e-05	6.04912646833093e-05	0.000169303033650138	6.51249158765742e-05	9.02748138563836e-05	5.04637738566229e-05	9.33925894785839e-06	0.000113712335814977	1.60893046508227e-05	1.55562583527385e-05	0	1.42327133555489e-05	1.51005314103511e-05	3.03716887266366e-05	5.50281966097905e-05	4.04624977523772e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__pyrolobus|s__pyrolobus_fumarii	8.20364868760489e-05	6.04912646833093e-05	0.000169303033650138	6.51249158765742e-05	9.02748138563836e-05	5.04637738566229e-05	9.33925894785839e-06	0.000113712335814977	1.60893046508227e-05	1.55562583527385e-05	0	1.42327133555489e-05	1.51005314103511e-05	3.03716887266366e-05	5.50281966097905e-05	4.04624977523772e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__fervidicoccales	8.20364868760489e-05	7.34536785440185e-05	5.95695859139374e-05	0.000110038650963867	7.56356548526458e-05	0.000100927547713246	5.91486400031031e-05	4.03495385149917e-05	5.89941170530165e-05	1.16671937645539e-05	2.24844957456945e-05	1.42327133555489e-05	1.76172866454096e-05	4.38702170495862e-05	6.87852457622381e-05	8.92014154995589e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__fervidicoccales|f__fervidicoccaceae	8.20364868760489e-05	7.34536785440185e-05	5.95695859139374e-05	0.000110038650963867	7.56356548526458e-05	0.000100927547713246	5.91486400031031e-05	4.03495385149917e-05	5.89941170530165e-05	1.16671937645539e-05	2.24844957456945e-05	1.42327133555489e-05	1.76172866454096e-05	4.38702170495862e-05	6.87852457622381e-05	8.92014154995589e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__fervidicoccales|f__fervidicoccaceae|g__fervidicoccus	8.20364868760489e-05	7.34536785440185e-05	5.95695859139374e-05	0.000110038650963867	7.56356548526458e-05	0.000100927547713246	5.91486400031031e-05	4.03495385149917e-05	5.89941170530165e-05	1.16671937645539e-05	2.24844957456945e-05	1.42327133555489e-05	1.76172866454096e-05	4.38702170495862e-05	6.87852457622381e-05	8.92014154995589e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__fervidicoccales|f__fervidicoccaceae|g__fervidicoccus|s__fervidicoccus_fontis	8.20364868760489e-05	7.34536785440185e-05	5.95695859139374e-05	0.000110038650963867	7.56356548526458e-05	0.000100927547713246	5.91486400031031e-05	4.03495385149917e-05	5.89941170530165e-05	1.16671937645539e-05	2.24844957456945e-05	1.42327133555489e-05	1.76172866454096e-05	4.38702170495862e-05	6.87852457622381e-05	8.92014154995589e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales	0.0026825931208468	0.00248878346125615	0.00276841812431614	0.00434203533956401	0.00253379443756363	0.00826596615771484	0.00634135682559585	0.00358377264810426	0.00346456360147715	0.00315014231642954	0.00267565499373765	0.00221793116457303	0.00142448346304312	0.00252085016431084	0.00418133370415864	0.00677838797574483
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae	0.0026825931208468	0.00248878346125615	0.00276841812431614	0.00434203533956401	0.00253379443756363	0.00826596615771484	0.00634135682559585	0.00358377264810426	0.00346456360147715	0.00315014231642954	0.00267565499373765	0.00221793116457303	0.00142448346304312	0.00252085016431084	0.00418133370415864	0.00677838797574483
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus	0.00077114297663486	0.000918170981800231	0.000818297995975667	0.00146194207709137	0.000634363556828642	0.00187052388428549	0.00219161276643077	0.0009757252040898	0.000927816568197441	0.000898373919870647	0.000733556673703283	0.000464935302947929	0.000276843075856437	0.000762666850246652	0.00137165872431757	0.00182908881885178
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_ambivalens	6.56291895008391e-05	0.000101538908575555	3.44876550028059e-05	0.000145969639033701	6.34363556828642e-05	0.00024222611451179	0.000323760976859091	5.50220979749887e-05	5.36310155027422e-05	7.77812917636923e-05	3.93478675549654e-05	6.87914478851528e-05	5.53686151712875e-05	6.41180095340105e-05	0.000155373731604114	0.000137020731025096
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_brierleyi	0.000147665676376888	0.000194436207910637	0.000250819309111316	0.000259376820129114	0.000145171660120401	0.000413802945624308	0.000498093810552447	0.000165066293924966	0.000187708554259598	0.000272234521172923	0.000109611916760261	7.35356856703358e-05	1.51005314103511e-05	0.000188979396521294	0.000438607096507448	0.000277719870936771
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_hospitalis	0.000131258379001678	8.64160924047276e-05	2.8217172275023e-05	9.20731569289497e-05	5.85566360149516e-05	7.40135349897136e-05	0.000136975797901923	3.66813986499925e-05	6.43572186032907e-05	0.000108893808469169	3.93478675549654e-05	3.79539022814636e-05	1.76172866454096e-05	5.39941132917984e-05	5.74559111661048e-05	0.000113111073262327
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_manzaensis	0.000164072973752098	0.000222521437942174	0.000159897309558464	0.000401977929031268	0.000135412220784576	0.000545008757651528	0.000482528378972683	0.000231092811494953	0.000311059889915905	0.000198342293997415	0.000179875965965556	0.000102001112381433	8.80864332270482e-05	0.000172106236117607	0.000295371937684905	0.000540726106327223
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_sp._hs-5	5.74255408132343e-05	7.34536785440185e-05	9.40572409167433e-05	0.000166180819822982	6.2216425765886e-05	0.000188398089064726	0.000224142214748601	9.90397763549797e-05	0.000107262031005484	7.77812917636923e-05	4.77795534596008e-05	5.93029723147869e-05	5.03351047011704e-05	9.11150661799097e-05	0.000121385727815714	0.000232659362076169
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_sulfidivorans	0.000139462027689283	0.000136105345537446	0.000175573516377921	0.000243657012848562	9.02748138563836e-05	0.000302782643139738	0.000358004926334571	0.000260437930414947	0.000150166843407678	0.000105004743880985	0.000272624510916546	8.30241612407017e-05	4.53015942310534e-05	0.000124861386987284	0.000224158977366352	0.0004358914530597
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera	9.84437842512587e-05	0.000105859713195791	0.000163032550922355	0.000260499663506297	0.000364759045176469	0.000467630971071373	0.000298856286331468	0.000183406993249962	0.000198434757360146	0.000225565746114708	6.74534872370835e-05	0.000125722301307348	0.000186239887394331	0.000158607707794658	0.000277568697605267	0.000482791166363592
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_cuprina	8.20364868760489e-06	1.51228161708273e-05	1.25409654555658e-05	3.36853013154694e-05	1.46391590037379e-05	8.07420381705967e-05	2.17916042116696e-05	1.10044195949977e-05	0	1.16671937645539e-05	5.62112393642363e-06	7.11635667777443e-06	2.51675523505852e-06	4.04955849688488e-05	4.12711474573429e-05	9.37994266077836e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_hakonensis	3.28145947504196e-05	1.72832184809455e-05	9.40572409167433e-06	1.68426506577347e-05	7.31957950186895e-06	4.37352706757399e-05	8.40533305307255e-05	1.4672559459997e-05	2.68155077513711e-05	1.16671937645539e-05	1.12422478728473e-05	4.74423778518295e-06	2.51675523505852e-06	2.02477924844244e-05	2.10401928213905e-05	0.000140699139911675
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_prunae	2.46109460628147e-05	1.72832184809455e-05	1.88114481833487e-05	4.82822652188395e-05	7.19758651017113e-05	0.000107656050894129	4.98093810552447e-05	4.03495385149917e-05	7.50834217038391e-05	6.22250334109539e-05	1.12422478728473e-05	2.60933078185062e-05	3.27178180557608e-05	3.03716887266366e-05	6.79760075768e-05	5.7934939963631e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_sedula	1.64072973752098e-05	2.16040231011819e-05	6.58400686417203e-05	9.54416870604966e-05	0.000206168155969309	9.75632961228043e-05	7.16009852669143e-05	4.76858182449902e-05	3.75417108519196e-05	0.000120561002233723	1.12422478728473e-05	5.69308534221954e-05	8.30529227569312e-05	1.6873160403687e-05	8.25422949146858e-05	8.18445977263994e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_tengchongensis	8.20364868760489e-06	3.02456323416547e-05	3.44876550028059e-05	5.05279519732041e-05	3.78178274263229e-05	0.000114384554075012	5.91486400031031e-05	6.60265175699865e-05	2.14524062010969e-05	7.77812917636923e-06	1.68633718092709e-05	2.13490700333233e-05	2.76843075856437e-05	3.3746320807374e-05	3.88434329010286e-05	3.67840888657975e-05
