clade_name	reSRR9697535_taxonomic_profile	reSRR9697536_taxonomic_profile	reSRR9697537_taxonomic_profile	reSRR9697538_taxonomic_profile	reSRR9697539_taxonomic_profile	reSRR9697540_taxonomic_profile	reSRR9697541_taxonomic_profile	reSRR9697542_taxonomic_profile	reSRR9697543_taxonomic_profile	reSRR9697544_taxonomic_profile	reSRR9697545_taxonomic_profile	reSRR9697546_taxonomic_profile	reSRR9697547_taxonomic_profile	reSRR9697548_taxonomic_profile	reSRR9697549_taxonomic_profile	reSRR9697550_taxonomic_profile	reSRR9697551_taxonomic_profile	reSRR9697552_taxonomic_profile	reSRR9697553_taxonomic_profile	reSRR9697554_taxonomic_profile	reSRR9697555_taxonomic_profile	reSRR9697556_taxonomic_profile	reSRR9697557_taxonomic_profile	reSRR9697558_taxonomic_profile	reSRR9697559_taxonomic_profile	reSRR9697560_taxonomic_profile	reSRR9697561_taxonomic_profile	reSRR9697562_taxonomic_profile	reSRR9697563_taxonomic_profile	reSRR9697564_taxonomic_profile	reSRR9697566_taxonomic_profile	reSRR9697567_taxonomic_profile	reSRR9697568_taxonomic_profile	reSRR9697569_taxonomic_profile
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae|g__Terrabacter|s__Unclassified_Terrabacter|t__	0	0	0.0286139407119148	0.0573065902578797	0	0	0.0343997248022016	0	0	0	0.00873362445414847	0	0	0	0	0.0374953130858643	0.0367309458218549	0	0	0	0	0.0187758167480285	0	0	0.0277507978354378	0	0	0.006318449873631	0	0	0	0	0	0.0176553672316384
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae|g__Tetrasphaera	0	0	0.00572278814238297	0	0	0	0	0	0	0	0	0.0213265088505012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae|g__Tetrasphaera|s__Unclassified_Tetrasphaera	0	0	0.00572278814238297	0	0	0	0	0	0	0	0	0.0213265088505012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae|g__Tetrasphaera|s__Unclassified_Tetrasphaera|t__	0	0	0.00572278814238297	0	0	0	0	0	0	0	0	0.0213265088505012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae|g__Unclassified_Intrasporangiaceae	0.0892657888864093	0.113744075829384	0.234634313837702	0.343839541547278	0.402864816472695	0.139470013947001	0.550395596835225	0.0426621160409556	0.180722891566265	0	0.314410480349345	0.298571123907016	0.0940733772342427	0.215401184706516	0.0227169468423444	0.562429696287964	0.0367309458218549	0.314575323313527	0.0612182430364249	0.209205020920502	0.0648088139987038	0.225309800976342	0.0559440559440559	0.0968992248062016	0.291383377272097	0.570032573289902	0.202020202020202	0.122156697556866	0.163589623743865	0.680272108843537	0.367985280588776	0.352733686067019	0.0292483182217023	0.044138418079096
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae|g__Unclassified_Intrasporangiaceae|s__	0.0892657888864093	0.113744075829384	0.234634313837702	0.343839541547278	0.402864816472695	0.139470013947001	0.550395596835225	0.0426621160409556	0.180722891566265	0	0.314410480349345	0.298571123907016	0.0940733772342427	0.215401184706516	0.0227169468423444	0.562429696287964	0.0367309458218549	0.314575323313527	0.0612182430364249	0.209205020920502	0.0648088139987038	0.225309800976342	0.0559440559440559	0.0968992248062016	0.291383377272097	0.570032573289902	0.202020202020202	0.122156697556866	0.163589623743865	0.680272108843537	0.367985280588776	0.352733686067019	0.0292483182217023	0.044138418079096
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae|g__Unclassified_Intrasporangiaceae|s__|t__	0.0892657888864093	0.113744075829384	0.234634313837702	0.343839541547278	0.402864816472695	0	0.550395596835225	0.0426621160409556	0.180722891566265	0	0.314410480349345	0.298571123907016	0.0940733772342427	0.215401184706516	0.0227169468423444	0.562429696287964	0.0367309458218549	0.314575323313527	0	0	0	0.225309800976342	0.0559440559440559	0.0968992248062016	0.291383377272097	0.570032573289902	0.202020202020202	0.122156697556866	0.163589623743865	0.680272108843537	0.367985280588776	0.352733686067019	0.0292483182217023	0.044138418079096
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae	1.22740459718813	1.66824644549763	1.15600320476136	2.06303724928367	6.58012533572068	1.18549511854951	1.54798761609907	0.597269624573379	2.13855421686747	0.215849522047487	1.81659388646288	2.60183407976114	1.9755409219191	3.338718362951	1.81735574738755	4.38695163104612	1.37741046831956	3.18070604683677	0.520355065809611	1.35983263598326	1.26377187297472	1.22042808862186	2.12587412587413	4.84496124031008	1.78992646038574	1.2214983713355	1.38224348750665	1.77759056444819	1.91633559242814	2.76360544217687	0.919963201471941	1.48148148148148	1.75489909330214	3.13382768361582
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Agrococcus	0	0	0.0400595169966808	0	0.134288272157565	0	0.0343997248022016	0	0.0602409638554217	0	0.0262008733624454	0.0213265088505012	0	0	0	0.0749906261717285	0	0	0	0	0	0.0751032669921142	0	0.0726744186046512	0	0	0	0.018955349620893	0	0	0	0.017636684303351	0	0.0529661016949153
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Agrococcus|s__Unclassified_Agrococcus	0	0	0.0400595169966808	0	0.134288272157565	0	0.0343997248022016	0	0.0602409638554217	0	0.0262008733624454	0.0213265088505012	0	0	0	0.0749906261717285	0	0	0	0	0	0.0751032669921142	0	0.0726744186046512	0	0	0	0.018955349620893	0	0	0	0.017636684303351	0	0.0529661016949153
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Agrococcus|s__Unclassified_Agrococcus|t__	0	0	0.0400595169966808	0	0.134288272157565	0	0.0343997248022016	0	0.0602409638554217	0	0.0262008733624454	0.0213265088505012	0	0	0	0.0749906261717285	0	0	0	0	0	0.0751032669921142	0	0.0726744186046512	0	0	0	0.018955349620893	0	0	0	0.017636684303351	0	0.0529661016949153
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Agromyces	0	0	0	0	0.0671441360787825	0	0	0.0426621160409556	0	0	0.00873362445414847	0.0426530177010023	0	0	0	0	0	0	0	0.0348675034867503	0	0	0	0	0.0416261967531567	0.0407166123778502	0	0.006318449873631	0.0233699462491236	0.0425170068027211	0.367985280588776	0.123456790123457	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Agromyces|s__Unclassified_Agromyces	0	0	0	0	0.0671441360787825	0	0	0.0426621160409556	0	0	0.00873362445414847	0.0426530177010023	0	0	0	0	0	0	0	0.0348675034867503	0	0	0	0	0.0416261967531567	0.0407166123778502	0	0.006318449873631	0.0233699462491236	0.0425170068027211	0.367985280588776	0.123456790123457	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Agromyces|s__Unclassified_Agromyces|t__	0	0	0	0	0.0671441360787825	0	0	0.0426621160409556	0	0	0.00873362445414847	0.0426530177010023	0	0	0	0	0	0	0	0	0	0	0	0	0.0416261967531567	0.0407166123778502	0	0.006318449873631	0.0233699462491236	0.0425170068027211	0.367985280588776	0.123456790123457	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Clavibacter	0.0223164472216023	0	0.00572278814238297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002106149957877	0	0	0	0	0	0.0176553672316384
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Clavibacter|s__Unclassified_Clavibacter	0.0223164472216023	0	0.00572278814238297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002106149957877	0	0	0	0	0	0.0176553672316384
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Clavibacter|s__Unclassified_Clavibacter|t__	0.0223164472216023	0	0.00572278814238297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002106149957877	0	0	0	0	0	0.0176553672316384
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Cryobacterium	0	0	0	0	0.0223813786929275	0	0	0	0	0	0	0	0	0	0	0.0187476565429321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Cryobacterium|s__Cryocola_antiquus	0	0	0	0	0.0223813786929275	0	0	0	0	0	0	0	0	0	0	0.0187476565429321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Cryobacterium|s__Cryocola_antiquus|t__Unclassified_Cryocola_antiquus	0	0	0	0	0.0223813786929275	0	0	0	0	0	0	0	0	0	0	0.0187476565429321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Curtobacterium	0	0.170616113744076	0.0457823051390637	0	0.156669650850492	0	0.0343997248022016	0	0.0602409638554217	0	0.122270742358079	0	0	0.269251480883145	0	0.131233595800525	0	0.594197832925551	0	0.0348675034867503	0	0.0375516334960571	0.0839160839160839	1.04166666666667	0	0	0.0106326422115896	0.061078348778433	0	0.170068027210884	0	0.0529100529100529	0.175489909330214	0.211864406779661
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Curtobacterium|s__Curtobacterium_flaccumfaciens	0	0.0758293838862559	0.00572278814238297	0	0.0671441360787825	0	0	0	0.0301204819277108	0	0.0174672489082969	0	0	0	0	0	0	0.104858441104509	0	0	0	0.0187758167480285	0.027972027972028	0.121124031007752	0	0	0	0.004212299915754	0	0	0	0	0.0292483182217023	0.0176553672316384
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Curtobacterium|s__Curtobacterium_flaccumfaciens|t__Unclassified_Curtobacterium_flaccumfaciens	0	0.0758293838862559	0.00572278814238297	0	0.0671441360787825	0	0	0	0.0301204819277108	0	0.0174672489082969	0	0	0	0	0	0	0.104858441104509	0	0	0	0.0187758167480285	0.027972027972028	0.121124031007752	0	0	0	0.004212299915754	0	0	0	0	0.0292483182217023	0.0176553672316384
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Curtobacterium|s__Unclassified_Curtobacterium	0	0.0947867298578199	0.0400595169966808	0	0.0895255147717099	0	0.0343997248022016	0	0.0301204819277108	0	0.104803493449782	0	0	0.269251480883145	0	0.131233595800525	0	0.489339391821042	0	0.0348675034867503	0	0.0187758167480285	0.0559440559440559	0.920542635658915	0	0	0.0106326422115896	0.056866048862679	0	0.170068027210884	0	0.0529100529100529	0.146241591108511	0.194209039548023
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Curtobacterium|s__Unclassified_Curtobacterium|t__	0	0.0947867298578199	0.0400595169966808	0	0.0895255147717099	0	0.0343997248022016	0	0.0301204819277108	0	0.104803493449782	0	0	0.269251480883145	0	0.131233595800525	0	0.489339391821042	0	0	0	0.0187758167480285	0.0559440559440559	0.920542635658915	0	0	0.0106326422115896	0.056866048862679	0	0.170068027210884	0	0.0529100529100529	0.146241591108511	0.194209039548023
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Frigoribacterium	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00882768361581921
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Frigoribacterium|s__Unclassified_Frigoribacterium	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00882768361581921
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Frigoribacterium|s__Unclassified_Frigoribacterium|t__	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00882768361581921
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Herbiconiux	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187476565429321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Herbiconiux|s__Leifsonia_sp._PDD-32b-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187476565429321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Herbiconiux|s__Leifsonia_sp._PDD-32b-20|t__Unclassified_Leifsonia_sp._PDD-32b-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187476565429321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Klugiella	0	0	0	0	0	0	0.0343997248022016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Klugiella|s__Klugiella_xanthotipulae	0	0	0	0	0	0	0.0343997248022016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Klugiella|s__Klugiella_xanthotipulae|t__Unclassified_Klugiella_xanthotipulae	0	0	0	0	0	0	0.0343997248022016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia	0	0	0.00572278814238297	0.0573065902578797	0.0671441360787825	0	0	0	0	0	0	0.0426530177010023	0.0940733772342427	0.161550888529887	0.0454338936846888	0.112485939257593	0	0	0	0	0.0648088139987038	0.0563274502440856	0	0.0242248062015504	0	0.0407166123778502	0.0425305688463583	0.02106149957877	0.0934797849964945	0.0425170068027211	0	0	0	0.0264830508474576
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia|s__Leifsonia_kribbensis	0	0	0	0	0	0	0	0	0	0	0	0.0213265088505012	0.0940733772342427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002106149957877	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia|s__Leifsonia_kribbensis|t__Unclassified_Leifsonia_kribbensis	0	0	0	0	0	0	0	0	0	0	0	0.0213265088505012	0.0940733772342427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002106149957877	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia|s__Salinibacterium_sp._TP-Snow-C15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0242248062015504	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia|s__Salinibacterium_sp._TP-Snow-C15|t__Unclassified_Salinibacterium_sp._TP-Snow-C15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0242248062015504	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia|s__Unclassified_Leifsonia	0	0	0.00572278814238297	0.0573065902578797	0.0671441360787825	0	0	0	0	0	0	0	0	0.161550888529887	0.0454338936846888	0.112485939257593	0	0	0	0	0.0648088139987038	0.0563274502440856	0	0	0	0.0407166123778502	0.0425305688463583	0.018955349620893	0.0934797849964945	0.0425170068027211	0	0	0	0.0264830508474576
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia|s__Unclassified_Leifsonia|t__	0	0	0.00572278814238297	0.0573065902578797	0.0671441360787825	0	0	0	0	0	0	0	0	0.161550888529887	0.0454338936846888	0.112485939257593	0	0	0	0	0	0.0563274502440856	0	0	0	0.0407166123778502	0.0425305688463583	0.018955349620893	0.0934797849964945	0.0425170068027211	0	0	0	0.0264830508474576
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia|s__actinobacterium_PC7	0	0	0	0	0	0	0	0	0	0	0	0.0213265088505012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia|s__actinobacterium_PC7|t__Unclassified_actinobacterium_PC7	0	0	0	0	0	0	0	0	0	0	0	0.0213265088505012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leucobacter	0.0223164472216023	0	0.0286139407119148	0	0	0	0	0	0.0301204819277108	0.0462534690101758	0.0349344978165939	0.0426530177010023	0	0.053850296176629	0.0681508405270332	0.0562429696287964	0	0.139811254806012	0	0.0348675034867503	0	0	0.0559440559440559	0	0.416261967531567	0	0.0106326422115896	0.029486099410278	0.0934797849964945	0	0	0.0352733686067019	0.0584966364434045	0.11475988700565
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leucobacter|s__Leucobacter_sp._AGL_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138753989177189	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leucobacter|s__Leucobacter_sp._AGL_10|t__Unclassified_Leucobacter_sp._AGL_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138753989177189	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leucobacter|s__Unclassified_Leucobacter	0.0223164472216023	0	0.0286139407119148	0	0	0	0	0	0.0301204819277108	0.0462534690101758	0.0349344978165939	0.0426530177010023	0	0.053850296176629	0.0681508405270332	0.0562429696287964	0	0.139811254806012	0	0.0348675034867503	0	0	0.0559440559440559	0	0.402386568613848	0	0.0106326422115896	0.029486099410278	0.0934797849964945	0	0	0.0352733686067019	0.0584966364434045	0.11475988700565
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leucobacter|s__Unclassified_Leucobacter|t__	0.0223164472216023	0	0.0286139407119148	0	0	0	0	0	0.0301204819277108	0	0.0349344978165939	0.0426530177010023	0	0.053850296176629	0.0681508405270332	0.0562429696287964	0	0.139811254806012	0	0	0	0	0.0559440559440559	0	0.402386568613848	0	0.0106326422115896	0.029486099410278	0.0934797849964945	0	0	0.0352733686067019	0.0584966364434045	0.11475988700565
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__MWH-Ta3	0	0	0	0.0286532951289398	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__MWH-Ta3|s__actinobacterium_MWH-Ta3	0	0	0	0.0286532951289398	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__MWH-Ta3|s__actinobacterium_MWH-Ta3|t__Unclassified_actinobacterium_MWH-Ta3	0	0	0	0.0286532951289398	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium	0.557911180540058	0.246445497630332	0.42348632253634	0.888252148997135	2.64100268576544	0.209205020920502	0.756793945648435	0.255972696245734	0.662650602409639	0.0925069380203515	0.611353711790393	1.57816165493709	0.658513640639699	0.376952073236403	0.908677873693776	0.768653918260217	0.275482093663912	0.873820342537574	0.244872972145699	0.523012552301255	0.583279325988334	0.431843785204656	1.17482517482517	0.654069767441861	0.62439295129735	0.610749185667752	0.414673046251994	0.945661331086773	1.21523720495443	0.977891156462585	0.275988960441582	0.423280423280423	0.584966364434045	1.2888418079096
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_keratanolyticum	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_keratanolyticum|t__Unclassified_Microbacterium_keratanolyticum	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Unclassified_Microbacterium	0.557911180540058	0.246445497630332	0.42348632253634	0.888252148997135	2.64100268576544	0.209205020920502	0.756793945648435	0.255972696245734	0.662650602409639	0.0925069380203515	0.602620087336245	1.57816165493709	0.658513640639699	0.376952073236403	0.908677873693776	0.768653918260217	0.275482093663912	0.873820342537574	0.244872972145699	0.523012552301255	0.583279325988334	0.431843785204656	1.17482517482517	0.654069767441861	0.62439295129735	0.610749185667752	0.414673046251994	0.945661331086773	1.21523720495443	0.977891156462585	0.275988960441582	0.423280423280423	0.584966364434045	1.2888418079096
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Unclassified_Microbacterium|t__	0.557911180540058	0.246445497630332	0.42348632253634	0.888252148997135	2.64100268576544	0	0.756793945648435	0.255972696245734	0.662650602409639	0	0.602620087336245	1.57816165493709	0.658513640639699	0.376952073236403	0.908677873693776	0.768653918260217	0.275482093663912	0.873820342537574	0	0	0	0.431843785204656	1.17482517482517	0.654069767441861	0.62439295129735	0.610749185667752	0.414673046251994	0.945661331086773	1.21523720495443	0.977891156462585	0.275988960441582	0.423280423280423	0.584966364434045	1.2888418079096
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Mycetocola	0	0	0	0	0	0	0	0	0.0301204819277108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Mycetocola|s__Unclassified_Mycetocola	0	0	0	0	0	0	0	0	0.0301204819277108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Mycetocola|s__Unclassified_Mycetocola|t__	0	0	0	0	0	0	0	0	0.0301204819277108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Plantibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027972027972028	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Plantibacter|s__Unclassified_Plantibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027972027972028	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Plantibacter|s__Unclassified_Plantibacter|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027972027972028	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Pseudoclavibacter	0	0	0	0	0	0.0697350069735007	0	0	0.0301204819277108	0	0	0	0	0	0.0227169468423444	0	0.0183654729109275	0	0	0	0	0	0.027972027972028	0	0.0138753989177189	0	0.0106326422115896	0	0	0	0	0	0.0292483182217023	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Pseudoclavibacter|s__Agrococcus_sp._DNPRC1034	0	0	0	0	0	0.0697350069735007	0	0	0.0301204819277108	0	0	0	0	0	0.0227169468423444	0	0.0183654729109275	0	0	0	0	0	0.027972027972028	0	0.0138753989177189	0	0.0106326422115896	0	0	0	0	0	0.0292483182217023	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Pseudoclavibacter|s__Agrococcus_sp._DNPRC1034|t__Unclassified_Agrococcus_sp._DNPRC1034	0	0	0	0	0	0	0	0	0.0301204819277108	0	0	0	0	0	0.0227169468423444	0	0.0183654729109275	0	0	0	0	0	0.027972027972028	0	0.0138753989177189	0	0.0106326422115896	0	0	0	0	0	0.0292483182217023	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Rathayibacter	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Rathayibacter|s__Unclassified_Rathayibacter	0	0	0	0	0	0	0	0	0	0	0.00873362445414847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
