clade_name	reSRR3584976_taxonomic_profile	reSRR3584977_taxonomic_profile	reSRR3584978_taxonomic_profile	reSRR3584979_taxonomic_profile	reSRR3584980_taxonomic_profile	reSRR3584981_taxonomic_profile	reSRR3584982_taxonomic_profile	reSRR3584983_taxonomic_profile	reSRR3584984_taxonomic_profile	reSRR3584985_taxonomic_profile	reSRR3584986_taxonomic_profile	reSRR3584987_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Unclassified_Sphingomonadaceae|s__|t__	0	0	0	0.0639795265515035	0.105652403592182	0.141043723554302	0.16597510373444	0.129785853341986	0	0	0.177514792899408	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Zymomonas	0	0	0	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Zymomonas|s__Unclassified_Zymomonas	0	0	0	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Zymomonas|s__Unclassified_Zymomonas|t__	0	0	0	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Unclassified_Sphingomonadales	0.198807157057654	0.350467289719626	0.072463768115942	0	0	0.0705218617771509	0	0.129785853341986	0.36144578313253	0	0.177514792899408	0.129954515919428
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Unclassified_Sphingomonadales|g__	0.198807157057654	0.350467289719626	0.072463768115942	0	0	0.0705218617771509	0	0.129785853341986	0.36144578313253	0	0.177514792899408	0.129954515919428
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Unclassified_Sphingomonadales|g__|s__	0.198807157057654	0.350467289719626	0.072463768115942	0	0	0.0705218617771509	0	0.129785853341986	0.36144578313253	0	0.177514792899408	0.129954515919428
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Unclassified_Sphingomonadales|g__|s__|t__	0	0	0	0	0	0.0705218617771509	0	0.129785853341986	0	0	0.177514792899408	0.129954515919428
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Unclassified_Alphaproteobacteria	1.19284294234592	0.467289719626168	0.797101449275362	0.383877159309021	0.845219228737454	1.05782792665726	1.07883817427386	0.584036340038936	1.56626506024096	0.680272108843537	1.06508875739645	0.584795321637427
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Unclassified_Alphaproteobacteria|f__	1.19284294234592	0.467289719626168	0.797101449275362	0.383877159309021	0.845219228737454	1.05782792665726	1.07883817427386	0.584036340038936	1.56626506024096	0.680272108843537	1.06508875739645	0.584795321637427
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Unclassified_Alphaproteobacteria|f__|g__	1.19284294234592	0.467289719626168	0.797101449275362	0.383877159309021	0.845219228737454	1.05782792665726	1.07883817427386	0.584036340038936	1.56626506024096	0.680272108843537	1.06508875739645	0.584795321637427
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Unclassified_Alphaproteobacteria|f__|g__|s__	1.19284294234592	0.467289719626168	0.797101449275362	0.383877159309021	0.845219228737454	1.05782792665726	1.07883817427386	0.584036340038936	1.56626506024096	0.680272108843537	1.06508875739645	0.584795321637427
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Unclassified_Alphaproteobacteria|f__|g__|s__|t__	0	0	0	0.383877159309021	0.845219228737454	1.05782792665726	1.07883817427386	0.584036340038936	0	0	1.06508875739645	0.584795321637427
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	6.2624254473161	5.37383177570093	5.65217391304348	4.15866922584773	4.54305335446381	4.65444287729196	5.80912863070539	3.24464633354964	7.95180722891566	5.71428571428571	4.2603550295858	5.26315789473684
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2.18687872763419	2.33644859813084	2.82608695652174	2.62316058861164	2.16587427363973	2.39774330042313	2.73858921161826	1.94678780012979	3.25301204819277	2.44897959183673	2.24852071005917	2.79402209226771
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae	0.099403578528827	0.116822429906542	0	0.127959053103007	0.0528262017960909	0.0705218617771509	0.16597510373444	0	0.120481927710843	0.136054421768707	0.0591715976331361	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter	0	0	0	0.0639795265515035	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Unclassified_Achromobacter	0	0	0	0.0639795265515035	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Unclassified_Achromobacter|t__	0	0	0	0.0639795265515035	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Advenella	0	0	0	0	0	0	0	0	0	0.136054421768707	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Advenella|s__Alcaligenes_sp.	0	0	0	0	0	0	0	0	0	0.136054421768707	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes|s__Unclassified_Alcaligenes	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes|s__Unclassified_Alcaligenes|t__	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Castellaniella	0.099403578528827	0	0	0	0	0.0705218617771509	0	0	0.120481927710843	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Castellaniella|s__Castellaniella_defragrans	0.099403578528827	0	0	0	0	0.0705218617771509	0	0	0.120481927710843	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Castellaniella|s__Castellaniella_defragrans|t__Unclassified_Castellaniella_defragrans	0	0	0	0	0	0.0705218617771509	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Unclassified_Alcaligenaceae	0	0.116822429906542	0	0.0639795265515035	0.0528262017960909	0	0	0	0	0	0.0591715976331361	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Unclassified_Alcaligenaceae|s__	0	0.116822429906542	0	0.0639795265515035	0.0528262017960909	0	0	0	0	0	0.0591715976331361	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Unclassified_Alcaligenaceae|s__|t__	0	0	0	0.0639795265515035	0.0528262017960909	0	0	0	0	0	0.0591715976331361	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	0.695825049701789	0.467289719626168	0.144927536231884	0.191938579654511	0.264131008980454	0.352609308885755	0.24896265560166	0.584036340038936	0.963855421686747	0.680272108843537	0.414201183431953	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia	0.198807157057654	0.233644859813084	0.144927536231884	0.191938579654511	0.158478605388273	0.0705218617771509	0.0829875518672199	0.45425048669695	0.843373493975904	0.54421768707483	0.414201183431953	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_sp._BB4a	0.099403578528827	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_sp._I2	0	0	0	0	0	0.0705218617771509	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_sp._I2|t__Unclassified_Burkholderia_sp._I2	0	0	0	0	0	0.0705218617771509	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_sp._L27	0	0.233644859813084	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Unclassified_Burkholderia	0.099403578528827	0	0.144927536231884	0.191938579654511	0.158478605388273	0	0.0829875518672199	0.45425048669695	0.843373493975904	0.54421768707483	0.414201183431953	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Unclassified_Burkholderia|t__	0	0	0	0.191938579654511	0.158478605388273	0	0.0829875518672199	0.45425048669695	0	0	0.414201183431953	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Chitinimonas	0	0.116822429906542	0	0	0	0	0	0	0	0.136054421768707	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Chitinimonas|s__Unclassified_Chitinimonas	0	0.116822429906542	0	0	0	0	0	0	0	0.136054421768707	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Cupriavidus	0.099403578528827	0	0	0	0	0.141043723554302	0	0	0.120481927710843	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Cupriavidus|s__Ralstonia_sp._MBIC3838	0	0	0	0	0	0	0	0	0.120481927710843	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Cupriavidus|s__Unclassified_Cupriavidus	0.099403578528827	0	0	0	0	0.141043723554302	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Cupriavidus|s__Unclassified_Cupriavidus|t__	0	0	0	0	0	0.141043723554302	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Pandoraea	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Pandoraea|s__Unclassified_Pandoraea	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Pandoraea|s__Unclassified_Pandoraea|t__	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter	0.198807157057654	0	0	0	0.105652403592182	0.0705218617771509	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Polynucleobacter_acidiphobus	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Polynucleobacter_acidiphobus|t__Unclassified_Polynucleobacter_acidiphobus	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Unclassified_Polynucleobacter	0.198807157057654	0	0	0	0.0528262017960909	0.0705218617771509	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Unclassified_Polynucleobacter|t__	0	0	0	0	0.0528262017960909	0.0705218617771509	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Unclassified_Burkholderiaceae	0.198807157057654	0.116822429906542	0	0	0	0.0705218617771509	0.0829875518672199	0.129785853341986	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Unclassified_Burkholderiaceae|s__	0.198807157057654	0.116822429906542	0	0	0	0.0705218617771509	0.0829875518672199	0.129785853341986	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Unclassified_Burkholderiaceae|s__|t__	0	0	0	0	0	0.0705218617771509	0.0829875518672199	0.129785853341986	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	0.596421471172962	1.16822429906542	2.31884057971015	2.11132437619962	1.47913365029054	1.55148095909732	1.99170124481328	1.29785853341986	1.32530120481928	0.816326530612245	1.53846153846154	2.14424951267056
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax	0	0.116822429906542	0	0.0639795265515035	0	0	0	0	0	0	0.118343195266272	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Unclassified_Acidovorax	0	0.116822429906542	0	0.0639795265515035	0	0	0	0	0	0	0.118343195266272	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Unclassified_Acidovorax|t__	0	0	0	0.0639795265515035	0	0	0	0	0	0	0.118343195266272	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax	0	0	0.144927536231884	0.191938579654511	0.105652403592182	0.141043723554302	0.4149377593361	0.0648929266709929	0	0	0.177514792899408	0.129954515919428
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax|s__Unclassified_Albidiferax	0	0	0.144927536231884	0.191938579654511	0.0528262017960909	0.141043723554302	0.4149377593361	0.0648929266709929	0	0	0.177514792899408	0.129954515919428
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax|s__Unclassified_Albidiferax|t__	0	0	0	0.191938579654511	0.0528262017960909	0.141043723554302	0.4149377593361	0.0648929266709929	0	0	0.177514792899408	0.129954515919428
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax|s__beta_proteobacterium_PB7	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Albidiferax|s__beta_proteobacterium_PB7|t__Unclassified_beta_proteobacterium_PB7	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Brachymonas	0.099403578528827	0	0	0.127959053103007	0	0.0705218617771509	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Brachymonas|s__Brachymonas_denitrificans	0.099403578528827	0	0	0.127959053103007	0	0.0705218617771509	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Brachymonas|s__Brachymonas_denitrificans|t__Unclassified_Brachymonas_denitrificans	0	0	0	0.127959053103007	0	0.0705218617771509	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Curvibacter	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Curvibacter|s__Unclassified_Curvibacter	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Curvibacter|s__Unclassified_Curvibacter|t__	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Diaphorobacter	0	0	0	0.0639795265515035	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Diaphorobacter|s__Unclassified_Diaphorobacter	0	0	0	0.0639795265515035	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Diaphorobacter|s__Unclassified_Diaphorobacter|t__	0	0	0	0.0639795265515035	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga	0.099403578528827	0	0.289855072463768	0.319897632757518	0	0.211565585331453	0.24896265560166	0.0648929266709929	0.240963855421687	0.272108843537415	0.0591715976331361	0.259909031838856
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Comamonas_sp._MPI12	0	0	0	0	0	0	0	0	0.120481927710843	0	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Comamonas_sp._MPI12|t__Unclassified_Comamonas_sp._MPI12	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Unclassified_Hydrogenophaga	0.099403578528827	0	0.289855072463768	0.319897632757518	0	0.211565585331453	0.24896265560166	0.0648929266709929	0.120481927710843	0.272108843537415	0	0.259909031838856
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Unclassified_Hydrogenophaga|t__	0	0	0	0.319897632757518	0	0.211565585331453	0.24896265560166	0.0648929266709929	0	0	0	0.259909031838856
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Ideonella	0	0	0	0.0639795265515035	0	0	0	0	0	0	0.118343195266272	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Ideonella|s__Unclassified_Ideonella	0	0	0	0.0639795265515035	0	0	0	0	0	0	0.118343195266272	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Ideonella|s__Unclassified_Ideonella|t__	0	0	0	0.0639795265515035	0	0	0	0	0	0	0.118343195266272	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas	0.099403578528827	0.116822429906542	0.072463768115942	0.0639795265515035	0.105652403592182	0.282087447108604	0.0829875518672199	0.129785853341986	0	0.136054421768707	0.0591715976331361	0.584795321637427
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas|s__Polaromonas_sp._1006	0	0	0	0	0	0	0	0	0	0	0	0.129954515919428
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas|s__Polaromonas_sp._1006|t__Unclassified_Polaromonas_sp._1006	0	0	0	0	0	0	0	0	0	0	0	0.129954515919428
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas|s__Unclassified_Polaromonas	0.099403578528827	0.116822429906542	0.072463768115942	0.0639795265515035	0.105652403592182	0.282087447108604	0.0829875518672199	0.129785853341986	0	0.136054421768707	0.0591715976331361	0.454840805717999
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas|s__Unclassified_Polaromonas|t__	0	0	0	0.0639795265515035	0.105652403592182	0.282087447108604	0.0829875518672199	0.129785853341986	0	0	0.0591715976331361	0.454840805717999
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhizobacter	0	0	0	0	0	0	0	0	0.240963855421687	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhizobacter|s__Unclassified_Rhizobacter	0	0	0	0	0	0	0	0	0.240963855421687	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rubrivivax	0	0	0	0.127959053103007	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rubrivivax|s__Unclassified_Rubrivivax	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rubrivivax|s__Unclassified_Rubrivivax|t__	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rubrivivax|s__beta_proteobacterium_HS5/S24542	0	0	0	0.127959053103007	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rubrivivax|s__beta_proteobacterium_HS5/S24542|t__Unclassified_beta_proteobacterium_HS5/S24542	0	0	0	0.127959053103007	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Schlegelella	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Schlegelella|s__Unclassified_Schlegelella	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Schlegelella|s__Unclassified_Schlegelella|t__	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Unclassified_Comamonadaceae	0.298210735586481	0.934579439252336	1.81159420289855	1.02367242482406	1.162176439514	0.846262341325811	1.07883817427386	0.843608046722907	0.843373493975904	0.272108843537415	0.946745562130178	1.10461338531514
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Unclassified_Comamonadaceae|s__	0.298210735586481	0.934579439252336	1.81159420289855	1.02367242482406	1.162176439514	0.846262341325811	1.07883817427386	0.843608046722907	0.843373493975904	0.272108843537415	0.946745562130178	1.10461338531514
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Unclassified_Comamonadaceae|s__|t__	0	0	0	1.02367242482406	1.162176439514	0.846262341325811	1.07883817427386	0.843608046722907	0	0	0.946745562130178	1.10461338531514
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax	0	0	0	0.0639795265515035	0.105652403592182	0	0	0.129785853341986	0	0.136054421768707	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Unclassified_Variovorax	0	0	0	0.0639795265515035	0.105652403592182	0	0	0.129785853341986	0	0.136054421768707	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Unclassified_Variovorax|t__	0	0	0	0.0639795265515035	0.105652403592182	0	0	0.129785853341986	0	0	0	0
