Taxa	reSRR3584976	reSRR3584977	reSRR3584978	reSRR3584979	reSRR3584980	reSRR3584981	reSRR3584982	reSRR3584983	reSRR3584984	reSRR3584985	reSRR3584986	reSRR3584987
k__bacteria|p__cyanobacteria|o__synechococcales|f__synechococcaceae|g__synechococcus|s__synechococcus_sp._syn20	0.00011475341642437	0.000163159596462809	0.000225584263241796	0.000261364501921402	0.000133720802731328	0.000229250834473038	0.000159729992420812	0.000175685172171469	7.05968647226408e-05	0.000263605938119165	0.000258357710459806	0.000230807225189377
k__bacteria|p__cyanobacteria|o__synechococcales|f__synechococcaceae|g__synechococcus|s__synechococcus_sp._synace01	0.0015204827676229	0.00209388148793938	0.00300779017655728	0.00242695608927017	0.00267441605462655	0.00225975822551994	0.00235601738820697	0.00309205903021785	0.00229439810348583	0.00187819230909905	0.00277734538744291	0.00276968670227253
k__bacteria|p__cyanobacteria|o__synechococcales|f__synechococcaceae|g__synechococcus|s__synechococcus_sp._tak9802	0.000315571895167016	0.000108773064308539	0.000112792131620898	0.000186688929943859	0.000213953284370124	0.000229250834473038	0.000199662490526015	0.000351370344342937	0.000317685891251884	0.000329507422648956	9.68841414224271e-05	0.000296752146672057
k__bacteria|p__cyanobacteria|o__synechococcales|f__synechococcaceae|g__synechococcus|s__synechococcus_sp._wh_8101	0.00060245543622794	0.000951764312699718	0.000939934430174151	0.00141883586757333	0.00109651058239689	0.000589502145787811	0.00103824495073528	0.0011243851018974	0.00102365453847829	0.000955571525681973	0.00125949383849155	0.00085728397927483
k__bacteria|p__cyanobacteria|o__synechococcales|f__synechococcaceae|g__synechococcus|s__synechococcus_sp._wh_8109	0.000143441770530462	0.000299125926848483	0.000488765903690559	0.000298702287910174	0.000427906568740248	0.000556752026577377	0.000319459984841624	0.000140548137737175	0.000211790594167922	0.000428359649443643	0.00022606299665233	0.000395669528896075
k__bacteria|p__cyanobacteria|o__thermostichales	0.000229506832848739	0.000407898991157022	0.00037597377206966	7.46755719775436e-05	0.000508139050379045	0.000425751549735641	0.000479189977262436	0.000702740688685875	0.000388282755974524	0.000362458164913852	0.000484420707112136	0.000494586911120094
k__bacteria|p__cyanobacteria|o__thermostichales|f__thermostichaceae	0.000229506832848739	0.000407898991157022	0.00037597377206966	7.46755719775436e-05	0.000508139050379045	0.000425751549735641	0.000479189977262436	0.000702740688685875	0.000388282755974524	0.000362458164913852	0.000484420707112136	0.000494586911120094
k__bacteria|p__cyanobacteria|o__thermostichales|f__thermostichaceae|g__thermostichus	0.000229506832848739	0.000407898991157022	0.00037597377206966	7.46755719775436e-05	0.000508139050379045	0.000425751549735641	0.000479189977262436	0.000702740688685875	0.000388282755974524	0.000362458164913852	0.000484420707112136	0.000494586911120094
k__bacteria|p__cyanobacteria|o__thermostichales|f__thermostichaceae|g__thermostichus|s__thermostichus_lividus	0.000229506832848739	0.000407898991157022	0.00037597377206966	7.46755719775436e-05	0.000508139050379045	0.000425751549735641	0.000479189977262436	0.000702740688685875	0.000388282755974524	0.000362458164913852	0.000484420707112136	0.000494586911120094
k__bacteria|p__cyanobacteria|s__cyanobacterium_endosymbiont_of_epithemia_turgida	0.000573767082121848	0.000163159596462809	0.0019926609919692	0.00369644081288841	0.00288836933899668	0.000851503099471282	0.00203655740336535	0.00319747013352073	0.000458879620697165	0.000230655195854269	0.00297111367028777	0.00115403612594689
k__bacteria|p__cyanobacteria|s__cyanobacterium_endosymbiont_of_rhopalodia_gibberula	0.00011475341642437	5.43865321542696e-05	0.000413571149276626	0.000709417933786664	0.000454650729286514	0.000360251311314773	0.00039932498105203	0.000702740688685875	0.000352984323613204	3.29507422648956e-05	0.00113031498326165	0.000395669528896075
k__bacteria|p__deferribacteres	0.00163523618404727	0.0019579151575537	0.00364694558907571	0.00474189882057402	0.00430580984794875	0.00311126132499122	0.00327446484462664	0.00453267744202389	0.00134134042973018	0.00181229082456926	0.00435978636400922	0.00296752146672057
k__bacteria|p__deferribacteres|c__deferribacteres	0.00163523618404727	0.0019579151575537	0.00364694558907571	0.00474189882057402	0.00430580984794875	0.00311126132499122	0.00327446484462664	0.00453267744202389	0.00134134042973018	0.00181229082456926	0.00435978636400922	0.00296752146672057
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales	0.00163523618404727	0.0019579151575537	0.00364694558907571	0.00474189882057402	0.00430580984794875	0.00311126132499122	0.00327446484462664	0.00453267744202389	0.00134134042973018	0.00181229082456926	0.00435978636400922	0.00296752146672057
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales|f__calditerrivibrionaceae	0.000344260249273109	0.000326319192925617	0.000827142298553253	0.000672080147797892	0.000722092334749169	0.000491251788156509	0.000479189977262436	0.000983836964160225	0.000105895297083961	0.000230655195854269	0.000968841414224271	0.000395669528896075
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales|f__calditerrivibrionaceae|g__calditerrivibrio	0.000344260249273109	0.000326319192925617	0.000827142298553253	0.000672080147797892	0.000722092334749169	0.000491251788156509	0.000479189977262436	0.000983836964160225	0.000105895297083961	0.000230655195854269	0.000968841414224271	0.000395669528896075
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales|f__calditerrivibrionaceae|g__calditerrivibrio|s__calditerrivibrio_nitroreducens	0.000344260249273109	0.000326319192925617	0.000827142298553253	0.000672080147797892	0.000722092334749169	0.000491251788156509	0.000479189977262436	0.000983836964160225	0.000105895297083961	0.000230655195854269	0.000968841414224271	0.000395669528896075
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales|f__deferribacteraceae	0.000172130124636554	0.000244739394694213	0.000789544921346287	0.0011948091516407	0.000829068976934231	0.000524001907366943	0.000878514958314465	0.00105411103302881	0.000282387458890563	0.000560162618503226	0.000775073131379417	0.000593504293344113
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales|f__deferribacteraceae|g__deferribacter	0.000172130124636554	0.000244739394694213	0.000789544921346287	0.0011948091516407	0.000829068976934231	0.000524001907366943	0.000878514958314465	0.00105411103302881	0.000282387458890563	0.000560162618503226	0.000775073131379417	0.000593504293344113
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales|f__deferribacteraceae|g__deferribacter|s__deferribacter_desulfuricans	0.000172130124636554	0.000244739394694213	0.000789544921346287	0.0011948091516407	0.000829068976934231	0.000524001907366943	0.000878514958314465	0.00105411103302881	0.000282387458890563	0.000560162618503226	0.000775073131379417	0.000593504293344113
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales|f__flexistipitaceae	0.000372948603379201	0.000380705725079887	0.000827142298553253	0.00100812022169684	0.000802324816387966	0.000589502145787811	0.00067885246778845	0.000913562895291637	0.000317685891251884	0.000263605938119165	0.000807367845186893	0.000560531832602773
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales|f__flexistipitaceae|g__flexistipes	0.000372948603379201	0.000380705725079887	0.000827142298553253	0.00100812022169684	0.000802324816387966	0.000589502145787811	0.00067885246778845	0.000913562895291637	0.000317685891251884	0.000263605938119165	0.000807367845186893	0.000560531832602773
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales|f__flexistipitaceae|g__flexistipes|s__flexistipes_sinusarabici	0.000372948603379201	0.000380705725079887	0.000827142298553253	0.00100812022169684	0.000802324816387966	0.000589502145787811	0.00067885246778845	0.000913562895291637	0.000317685891251884	0.000263605938119165	0.000807367845186893	0.000560531832602773
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales|f__geovibrionaceae	0.000659832144440125	0.000978957578776852	0.00116551869341595	0.00186688929943859	0.00189883539878485	0.00147375536446953	0.00123790744126129	0.00154602951510892	0.000600073350142447	0.000724916329827704	0.00174391454560369	0.00121998104742957
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales|f__geovibrionaceae|g__denitrovibrio	0.000200818478742647	0.000353512459002752	0.000413571149276626	0.000858769077741751	0.000962789779665559	0.000818752980260848	0.000519122475367638	0.00084328882642305	0.000317685891251884	0.000230655195854269	0.000775073131379417	0.000725394136309472
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales|f__geovibrionaceae|g__denitrovibrio|s__denitrovibrio_acetiphilus	0.000200818478742647	0.000353512459002752	0.000413571149276626	0.000858769077741751	0.000962789779665559	0.000818752980260848	0.000519122475367638	0.00084328882642305	0.000317685891251884	0.000230655195854269	0.000775073131379417	0.000725394136309472
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales|f__geovibrionaceae|g__geovibrio	0.000459013665697478	0.0006254451197741	0.000751947544139321	0.00100812022169684	0.000936045619119293	0.000655002384208679	0.000718784965893653	0.000702740688685875	0.000282387458890563	0.000494261133973434	0.000968841414224271	0.000494586911120094
k__bacteria|p__deferribacteres|c__deferribacteres|o__deferribacterales|f__geovibrionaceae|g__geovibrio|s__geovibrio_thiophilus	0.000459013665697478	0.0006254451197741	0.000751947544139321	0.00100812022169684	0.000936045619119293	0.000655002384208679	0.000718784965893653	0.000702740688685875	0.000282387458890563	0.000494261133973434	0.000968841414224271	0.000494586911120094
k__bacteria|p__deinococcus-thermus	0.0993764586235041	0.0998808663013161	0.0718109904653051	0.060039159869945	0.0703371422366783	0.0778797834824119	0.072796944045785	0.0612789880534083	0.0997886682854528	0.100104355000753	0.0722755695011306	0.0777160899673375
k__bacteria|p__deinococcus-thermus|c__deinococci	0.0993764586235041	0.0998808663013161	0.0718109904653051	0.060039159869945	0.0703371422366783	0.0778797834824119	0.072796944045785	0.0612789880534083	0.0997886682854528	0.100104355000753	0.0722755695011306	0.0777160899673375
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales	0.062712742075918	0.0628164446381814	0.0465831503594309	0.0378231772066258	0.0438604232958755	0.0496819308422283	0.0465612927906667	0.036718200983837	0.0613133770116135	0.0613872328395006	0.0456647253237707	0.0495576084942334
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae	0.062712742075918	0.0628164446381814	0.0465831503594309	0.0378231772066258	0.0438604232958755	0.0496819308422283	0.0465612927906667	0.036718200983837	0.0613133770116135	0.0613872328395006	0.0456647253237707	0.0495576084942334
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus	0.062712742075918	0.0628164446381814	0.0465831503594309	0.0378231772066258	0.0438604232958755	0.0496819308422283	0.0465612927906667	0.036718200983837	0.0613133770116135	0.0613872328395006	0.0456647253237707	0.0495576084942334
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus|s__deinococcus_actinosclerus	0.00464751336518697	0.00524830035288701	0.00334616657141998	0.00190422708542736	0.00296860182063547	0.00360251311314773	0.00363385732757347	0.00242445537596627	0.00455349777461033	0.00467900540161518	0.00339094494978495	0.00395669528896075
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus|s__deinococcus_deserti	0.00126228758066807	0.0017947555610909	0.000902337052967185	0.00104545800768561	0.00109651058239689	0.0016375059605217	0.0013177724374717	0.00144061841180604	0.0015531310238981	0.00154868488645009	0.00151785154895136	0.00135187089039492
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus|s__deinococcus_ficus	0.00427456476180777	0.00350793132395039	0.00308298493097122	0.00253896944723648	0.00339650838937572	0.00327501192104339	0.00291507236167982	0.00270555165144062	0.00420051345099713	0.00355868016460873	0.00293881895648029	0.003495080838582
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus|s__deinococcus_geothermalis	0.00218031491206302	0.00225704108440219	0.00142870033386471	0.0011948091516407	0.00160464963277593	0.00150650548367996	0.00167716492041852	0.00147575544624034	0.00240029340056979	0.00200999527815863	0.0013240832661065	0.00178051288003234
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus|s__deinococcus_gobiensis	0.005278657155521	0.00467724176526718	0.00297019279935032	0.00231494273130385	0.00315581094445933	0.00350426275551643	0.00299493735789022	0.00210822206605762	0.00455349777461033	0.00441539946349601	0.00355241851882233	0.00313238377042726
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus|s__deinococcus_irradiatisoli	0.00309834224345798	0.00323599866317904	0.00289499804493639	0.00205357822938245	0.00203255620151618	0.00216150786788864	0.00307480235410063	0.00186226282501757	0.00300036675071223	0.00359163090687362	0.00261587181840553	0.00224212733041109
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus|s__deinococcus_maricopensis	0.00398768122074684	0.00372547745256747	0.00259421902728066	0.00238961830328139	0.00262092773353402	0.00294751072893905	0.0026754773730486	0.00196767392832045	0.00430640874808109	0.00408589204084706	0.00264816653221301	0.00300049392746191
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus|s__deinococcus_peraridilitoris	0.00304096553524579	0.00285529293809915	0.00218064787800403	0.00179221372746105	0.00187209123823859	0.00219425798709907	0.00255567987873299	0.00161630358397751	0.00261208399473771	0.00316327125742998	0.00229292468033078	0.00243996209485913
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus|s__deinococcus_proteolyticus	0.00177867795457773	0.00165878923070522	0.00131590820224381	0.00104545800768561	0.00128371970622075	0.00144100524525909	0.00111810994694568	0.00122979620520028	0.00197671221223394	0.00125212820606603	0.00138867269372146	0.00138484335113626
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus|s__deinococcus_psychrotolerans	0.00218031491206302	0.0017947555610909	0.00161668721989954	0.00112013357966315	0.00157790547222967	0.00153925560289039	0.00123790744126129	0.00126493323963457	0.00169432475334338	0.00207589676268842	0.00187309340083359	0.00181348534077368
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus|s__deinococcus_puniceus	0.000918027331394957	0.000978957578776852	0.000864739675760219	0.000821431291752979	0.00112325474294315	0.00091700333789215	0.00115804244505089	0.000597329585382994	0.00141193729445282	0.000988522267946869	0.0011949044108766	0.00108809120446421
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus|s__deinococcus_radiodurans	0.0041598113453834	0.00424214950803303	0.00364694558907571	0.00261364501921402	0.00339650838937572	0.0037662637091999	0.00323453234652144	0.00238931834153197	0.00409461815391317	0.00458015317482049	0.00364930266024475	0.00372588806377138
k__bacteria|p__deinococcus-thermus|c__deinococci|o__deinococcales|f__deinococcaceae|g__deinococcus|s__deinococcus_radiophilus	0.00100409239371323	0.0013324700377796	0.000902337052967185	0.000746755719775436	0.000909301458573028	0.00111350405315475	0.000798649962104059	0.000456781447645819	0.00088246080903301	0.00115327597927135	0.00103343084183922	0.000956201361498849
