ID	CSM67UH7_taxonomic_profile	CSM7KOON_taxonomic_profile	CSM7KOOP_taxonomic_profile	CSMAHYLR_taxonomic_profile	HSM5MD5D_taxonomic_profile	HSM5MD6Q_taxonomic_profile	HSM5MD6W_taxonomic_profile	HSM67VF3_taxonomic_profile	HSM67VFX_taxonomic_profile	HSM67VFZ_taxonomic_profile	HSM67VGK_taxonomic_profile	HSM67VI7_taxonomic_profile	HSM67VI9_taxonomic_profile	HSM67VIB_taxonomic_profile	HSM6XRRJ_taxonomic_profile	HSM6XRTG_taxonomic_profile	HSM6XRUL_taxonomic_profile	HSM6XRUN_taxonomic_profile	HSM6XRVC_taxonomic_profile	HSM6XRVK_taxonomic_profile	HSM7CYXI_taxonomic_profile	HSM7CYXO_taxonomic_profile	HSM7CYZJ_taxonomic_profile	HSM7CZ1A_taxonomic_profile	HSM7CZ1C_taxonomic_profile	HSM7CZ1E_taxonomic_profile	HSM7CZ24_taxonomic_profile	HSM7CZ28_taxonomic_profile	HSM7CZ2A_taxonomic_profile	HSM7J4HC_taxonomic_profile	HSM7J4HW_taxonomic_profile	HSM7J4HY_taxonomic_profile	HSM7J4KO_taxonomic_profile	HSM7J4LD_taxonomic_profile	HSM7J4LN_taxonomic_profile	HSM7J4NY_taxonomic_profile	HSM7J4O5_taxonomic_profile	HSM7J4R2_taxonomic_profile	HSMA33NY_taxonomic_profile	HSMA33SE_taxonomic_profile	HSMA33SG_taxonomic_profile	MSM6J2JR_taxonomic_profile	MSM6J2JZ_taxonomic_profile	MSM6J2K6_taxonomic_profile	MSM6J2KA_taxonomic_profile	MSM6J2QF_taxonomic_profile	MSM6J2QH_taxonomic_profile	MSM6J2RM_taxonomic_profile	MSM6J2RU_taxonomic_profile	MSM79H58_taxonomic_profile	MSM79H5E_taxonomic_profile	MSM79H5M_taxonomic_profile	MSM79H5S_taxonomic_profile	MSM79H5U_taxonomic_profile	MSM79H6D_taxonomic_profile	MSM79H6L_taxonomic_profile	MSM79H83_taxonomic_profile	MSM79H8H_taxonomic_profile	MSM79H9A_taxonomic_profile	MSM79HA7_taxonomic_profile	MSM79HBL_taxonomic_profile	MSM79HC8_taxonomic_profile	MSM79HCP_taxonomic_profile	MSM9VZGO_taxonomic_profile	MSM9VZHB_taxonomic_profile	MSM9VZHN_taxonomic_profile	MSM9VZHP_taxonomic_profile	MSM9VZHR_taxonomic_profile	MSM9VZJZ_taxonomic_profile	MSM9VZKE_taxonomic_profile	MSM9VZL7_taxonomic_profile	MSM9VZLJ_taxonomic_profile	MSM9VZMI_taxonomic_profile	MSM9VZMS_taxonomic_profile	MSM9VZMW_taxonomic_profile	MSM9VZNL_taxonomic_profile	MSM9VZOI_taxonomic_profile	MSM9VZOO_taxonomic_profile	MSM9VZPT_taxonomic_profile	MSMA26BB_taxonomic_profile	MSMA26BF_taxonomic_profile	MSMA26BH_taxonomic_profile	MSMA26BJ_taxonomic_profile	MSMA26BN_taxonomic_profile	MSMA26BR_taxonomic_profile	MSMA26BV_taxonomic_profile	MSMA26DI_taxonomic_profile	MSMAPC5H_taxonomic_profile	MSMAPC6M_taxonomic_profile	MSMAPC7T_taxonomic_profile	MSMB4LZX_taxonomic_profile	MSMB4LZZ_taxonomic_profile	PSM6XBTR_taxonomic_profile	PSM7J154_taxonomic_profile	PSM7J15M_taxonomic_profile	PSM7J17V_taxonomic_profile	PSM7J19P_taxonomic_profile	PSM7J19R_taxonomic_profile	PSM7J1DL_taxonomic_profile	PSMA265L_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_sp_D13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85734	0.0	1.95196	3.10066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.39484	2.28797	0.0	0.0	0.0	2.31797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_sp_D13|t__GCF_000162275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85734	0.0	1.95196	3.10066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.39484	2.28797	0.0	0.0	0.0	2.31797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_unclassified	0.43859	0.04442	0.0	0.0	0.0	3.35362	4.35005	3.41041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5078	0.00608	0.00391	3.46589	5.15552	0.0	0.0	0.30689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.10962	0.0	0.0	1.44787	0.99906	0.0	0.0	0.0	0.0	0.0	0.97395	0.0	0.0	0.0	0.13484	0.00276	2.67725	0.14863	0.0	0.0	0.0	0.0	0.0	0.0	0.04589	0.0	0.39947	0.0	1.28889	0.0	0.02545	0.0	0.0	0.01306	0.0	0.0	0.0	0.0	0.0	0.0	2.50226	0.0	0.0	0.0	0.06237	0.02373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23157	0.72605	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	0.0	0.0	0.0	0.0	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04973	0.01218	0.75924	0.00304	0.0	0.0	0.0	0.0	0.14909	0.0	0.0	0.0	0.0	0.0	0.02795	0.0	0.0	0.00222	0.0045	0.06501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04184	0.0	0.0	0.0	0.0	0.02154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00362	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	0.0	0.0	0.0	0.0	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00598	0.00609	0.63491	0.00304	0.0	0.0	0.0	0.0	0.14909	0.0	0.0	0.0	0.0	0.0	0.02795	0.0	0.0	0.0	0.0045	0.01068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01286	0.0	0.0	0.0	0.0	0.02154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00362	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica|t__Porphyromonas_asaccharolytica_unclassified	0.0	0.0	0.0	0.0	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00598	0.00609	0.63491	0.00304	0.0	0.0	0.0	0.0	0.14909	0.0	0.0	0.0	0.0	0.0	0.02795	0.0	0.0	0.0	0.0045	0.01068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01286	0.0	0.0	0.0	0.0	0.02154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00362	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_bennonis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00609	0.0646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_bennonis|t__GCF_000375645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00609	0.0646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_somerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_somerae|t__GCF_000372405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_uenonis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03629	0.0	0.05973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
