clade_name	CSM67UH7_taxonomic_profile	CSM7KOON_taxonomic_profile	CSM7KOOP_taxonomic_profile	CSMAHYLR_taxonomic_profile	HSM5MD5D_taxonomic_profile	HSM5MD6Q_taxonomic_profile	HSM5MD6W_taxonomic_profile	HSM67VF3_taxonomic_profile	HSM67VFX_taxonomic_profile	HSM67VFZ_taxonomic_profile	HSM67VGK_taxonomic_profile	HSM67VI7_taxonomic_profile	HSM67VI9_taxonomic_profile	HSM67VIB_taxonomic_profile	HSM6XRRJ_taxonomic_profile	HSM6XRTG_taxonomic_profile	HSM6XRUL_taxonomic_profile	HSM6XRUN_taxonomic_profile	HSM6XRVC_taxonomic_profile	HSM6XRVK_taxonomic_profile	HSM7CYXI_taxonomic_profile	HSM7CYXO_taxonomic_profile	HSM7CYZJ_taxonomic_profile	HSM7CZ1A_taxonomic_profile	HSM7CZ1C_taxonomic_profile	HSM7CZ1E_taxonomic_profile	HSM7CZ24_taxonomic_profile	HSM7CZ28_taxonomic_profile	HSM7CZ2A_taxonomic_profile	HSM7J4HC_taxonomic_profile	HSM7J4HW_taxonomic_profile	HSM7J4HY_taxonomic_profile	HSM7J4KO_taxonomic_profile	HSM7J4LD_taxonomic_profile	HSM7J4LN_taxonomic_profile	HSM7J4NY_taxonomic_profile	HSM7J4O5_taxonomic_profile	HSM7J4R2_taxonomic_profile	HSMA33NY_taxonomic_profile	HSMA33SE_taxonomic_profile	HSMA33SG_taxonomic_profile	MSM6J2JR_taxonomic_profile	MSM6J2JZ_taxonomic_profile	MSM6J2K6_taxonomic_profile	MSM6J2KA_taxonomic_profile	MSM6J2QF_taxonomic_profile	MSM6J2QH_taxonomic_profile	MSM6J2RM_taxonomic_profile	MSM6J2RU_taxonomic_profile	MSM79H58_taxonomic_profile	MSM79H5E_taxonomic_profile	MSM79H5M_taxonomic_profile	MSM79H5S_taxonomic_profile	MSM79H5U_taxonomic_profile	MSM79H6D_taxonomic_profile	MSM79H6L_taxonomic_profile	MSM79H83_taxonomic_profile	MSM79H8H_taxonomic_profile	MSM79H9A_taxonomic_profile	MSM79HA7_taxonomic_profile	MSM79HBL_taxonomic_profile	MSM79HC8_taxonomic_profile	MSM79HCP_taxonomic_profile	MSM9VZGO_taxonomic_profile	MSM9VZHB_taxonomic_profile	MSM9VZHN_taxonomic_profile	MSM9VZHP_taxonomic_profile	MSM9VZHR_taxonomic_profile	MSM9VZJZ_taxonomic_profile	MSM9VZKE_taxonomic_profile	MSM9VZL7_taxonomic_profile	MSM9VZLJ_taxonomic_profile	MSM9VZMI_taxonomic_profile	MSM9VZMS_taxonomic_profile	MSM9VZMW_taxonomic_profile	MSM9VZNL_taxonomic_profile	MSM9VZOI_taxonomic_profile	MSM9VZOO_taxonomic_profile	MSM9VZPT_taxonomic_profile	MSMA26BB_taxonomic_profile	MSMA26BF_taxonomic_profile	MSMA26BH_taxonomic_profile	MSMA26BJ_taxonomic_profile	MSMA26BN_taxonomic_profile	MSMA26BR_taxonomic_profile	MSMA26BV_taxonomic_profile	MSMA26DI_taxonomic_profile	MSMAPC5H_taxonomic_profile	MSMAPC6M_taxonomic_profile	MSMAPC7T_taxonomic_profile	MSMB4LZX_taxonomic_profile	MSMB4LZZ_taxonomic_profile	PSM6XBTR_taxonomic_profile	PSM7J154_taxonomic_profile	PSM7J15M_taxonomic_profile	PSM7J17V_taxonomic_profile	PSM7J19P_taxonomic_profile	PSM7J19R_taxonomic_profile	PSM7J1DL_taxonomic_profile	PSMA265L_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153956686852099	0	0	0	0	0	0	0.00290006380140363	0	0	0	0	0	0	0	0	0	0	0.0125712370097218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106067034365719	0	0	0	0	0	0	0.00476190476190476	0	0	0	0	0	0.00527593120185713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017307026652821	0	0	0	0.0111453728127206
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_influenzae_Rd_KW20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012400409213504	0.0152990973532562	0	0	0	0.00290006380140363	0	0	0	0	0	0	0	0	0.00579844601646759	0	0.113141133087496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00476190476190476	0.00418672807201172	0	0	0	0	0.00527593120185713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_influenzae|t__Unclassified_Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017307026652821	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae_T3T1	0.0200370685768672	0	0	0	0	0	0	0	0.0109289617486339	0.00397946595566875	0	0	0	0.00408830744071954	0	0.0100120144173008	0.0205275582469465	0	0	0.0101993982355041	0	0	0.0184003925417076	0.0116002552056145	0	0.00403502400839285	0	0	0	0	0	0	0.00579844601646759	0	0.163426081126383	0	0	0	0	0	0	0	0	0	0	0	0	0.00302251775729182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110403709564641	0	0	0	0	0.0122835032551284	0	0	0.00563539025077487	0	0.00418672807201172	0.00634356762243086	0.0126766812448501	0	0.0237407509990899	0	0	0.0151019380820539	0	0	0	0.0113083795092163	0	0	0	0.0198557151366735	0.0106050161726497	0	0	0.0434820419166884	0.161532248759663	0.0192298447190039	0.0102286094205493	0	0.00371512427090686
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae_T3T1|t__Unclassified_Haemophilus_parainfluenzae_T3T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00302251775729182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161532248759663	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae|t__Unclassified_Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213453328718126	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_pittmaniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00527593120185713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Unclassified_Haemophilus	0.075139007163252	0	0.0140554722638681	0	0.0316973955306672	0.0431369165732034	0	0.00367188073731365	0.0437158469945355	0.015917863822675	0.0201005025125628	0.0112841345068833	0.0495180245609402	0.0245298446443173	0	0.0350420504605527	0.44134250230935	0.0598682897625224	0.0310010230337601	0.0662960885307767	0	0.03390487261455	0.0306673209028459	0.121802679658952	0	0.080700480167857	0.0330797221303341	0.00462598880510709	0.00716178471675141	0.00425188145754496	0	0.0140646976090014	0.0579844601646759	0	1.06855514582635	0.00523834468308015	0	0.0276864509430697	0	0	0	0	0.00440470422411135	0	0	0.0348068221371389	0	0.0151125887864591	0.0151431023168947	0	0.00523724730281764	0	0	0	0	0.0074827895839569	0.0174357782169011	0	0	0.00384054074813734	0.032865006983814	0.00409433344251556	0.0265486725663717	0	0	0.0184006182607736	0.0424963574550753	0.0159100551548579	0.00375713856327021	0	0.0798427711583344	0	0.00295115832964439	0.0507185122569738	0.1	0.0334938245760938	0.0507485409794468	0.373962096723078	0	0.178055632493175	0.0527593120185713	0.0313008639038437	0.0654417316889001	0	0	0	0.0791586565645143	0	0.0339509166747502	0	0.0728042888344695	0.0530250808632483	0	0.00501655463027992	0.643534220366988	2.36529364255221	0.127397721263401	0.0920574847849435	0	0.345506557194338
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Unclassified_Haemophilus|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00440470422411135	0	0	0	0	0.0151125887864591	0.0151431023168947	0	0	0	0	0	0	0	0	0	0	0.00384054074813734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36529364255221	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Lonepinella_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00290006380140363	0	0	0	0	0	0	0	0	0	0	0.00419041233657392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00375713856327021	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503397936068462	0	0	0	0	0	0	0	0	0	0	0	0.0173928167666754	0.0115380177685474	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Lonepinella_|s__Lonepinella_koalarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00290006380140363	0	0	0	0	0	0	0	0	0	0	0.00419041233657392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00375713856327021	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503397936068462	0	0	0	0	0	0	0	0	0	0	0	0.0173928167666754	0.0115380177685474	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Lonepinella_|s__Lonepinella_koalarum|t__Unclassified_Lonepinella_koalarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115380177685474	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Pasteurella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00509969911775205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00952380952380952	0	0	0	0	0	0.00527593120185713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00576900888427368	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Pasteurella|s__Bisgaard_Taxon_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00509969911775205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Pasteurella|s__Pasteurella_pneumotropica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00476190476190476	0	0	0	0	0	0.00527593120185713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00576900888427368	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Pasteurella|s__Pasteurella_pneumotropica|t__Unclassified_Pasteurella_pneumotropica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00576900888427368	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Pasteurella|s__Unclassified_Pasteurella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00476190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Unclassified_Pasteurellaceae	0.0701297400190352	0.0101874490627547	0.00468515742128936	0	0.0158486977653336	0.0949012164610474	0	0.011015642211941	0.0109289617486339	0.03183572764535	0	0.03385240352065	0.0429156212861482	0.0286181520850368	0	0.0550660792951542	0.523452735297136	0.0997804829375374	0.0589019437641442	0.101993982355041	0	0.0290613193839	0.0122669283611384	0.0986021692477235	0.00759042088883829	0.0928055521930355	0.0463116109824677	0.00462598880510709	0	0.00850376291508993	0	0.0140646976090014	0.0927751362634814	0	0.93027153871941	0	0	0.0103824191036512	0.010584810796507	0	0	0	0	0.00300318337437684	0.00706663840011307	0.0232045480914259	0	0.00604503551458365	0	0	0.0209489892112706	0.00678541136556404	0	0.00617207752129367	0.00250475904218014	0.0187069739598923	0.0116238521446007	0	0	0.00768108149627468	0.0575137622216745	0.0204716672125778	0.0442477876106195	0.00498902414687687	0.00881678716275789	0.0294409892172377	0.0728508984944148	0.0424268137462877	0	0	0.0491340130205134	0.012708095056551	0	0.0619892927585235	0.133333333333333	0.0418672807201172	0.00634356762243086	0.570450656018254	0	0.237407509990899	0.0791389680278569	0.0313008639038437	0.171155298263277	0	0	0	0.143239473783407	0	0.0242506547676787	0	0.0992785756833675	0.121957685985471	0	0.00501655463027992	0.721801895817028	2.9364255220953	0.105764145954521	0.0613716565232957	0.00610948191593353	0.512687149385147
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Unclassified_Pasteurellaceae|s__	0.0701297400190352	0.0101874490627547	0.00468515742128936	0	0.0158486977653336	0.0949012164610474	0	0.011015642211941	0.0109289617486339	0.03183572764535	0	0.03385240352065	0.0429156212861482	0.0286181520850368	0	0.0550660792951542	0.523452735297136	0.0997804829375374	0.0589019437641442	0.101993982355041	0	0.0290613193839	0.0122669283611384	0.0986021692477235	0.00759042088883829	0.0928055521930355	0.0463116109824677	0.00462598880510709	0	0.00850376291508993	0	0.0140646976090014	0.0927751362634814	0	0.93027153871941	0	0	0.0103824191036512	0.010584810796507	0	0	0	0	0.00300318337437684	0.00706663840011307	0.0232045480914259	0	0.00604503551458365	0	0	0.0209489892112706	0.00678541136556404	0	0.00617207752129367	0.00250475904218014	0.0187069739598923	0.0116238521446007	0	0	0.00768108149627468	0.0575137622216745	0.0204716672125778	0.0442477876106195	0.00498902414687687	0.00881678716275789	0.0294409892172377	0.0728508984944148	0.0424268137462877	0	0	0.0491340130205134	0.012708095056551	0	0.0619892927585235	0.133333333333333	0.0418672807201172	0.00634356762243086	0.570450656018254	0	0.237407509990899	0.0791389680278569	0.0313008639038437	0.171155298263277	0	0	0	0.143239473783407	0	0.0242506547676787	0	0.0992785756833675	0.121957685985471	0	0.00501655463027992	0.721801895817028	2.9364255220953	0.105764145954521	0.0613716565232957	0.00610948191593353	0.512687149385147
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Unclassified_Pasteurellaceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00300318337437684	0.00706663840011307	0	0	0.00604503551458365	0	0	0	0	0	0	0.00250475904218014	0	0	0	0	0.00768108149627468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9364255220953	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.0200370685768672	0	0	0	0	0	0.00498405103668262	0.011015642211941	0.00546448087431694	0.0079589319113375	0.0050251256281407	0	0.145252872045425	0.00408830744071954	0	0	0.0102637791234733	0.00498902414687687	0.00310010230337601	0.0101993982355041	0	0	0.00613346418056919	0.00290006380140363	0.0151808417776766	0	0	0	0	0	0.00602990834539315	0	0	0.0235938089845225	0	0	0.00533874325983663	0	0	0.00355897216883764	0.0252143217347453	0	0	0.0210222836206379	0.0105999576001696	0	0	0.00302251775729182	0.0100954015445964	0	0.0261862365140882	0.0237489397794741	0	0	0.00250475904218014	0.0299311583358276	0.00290596303615018	0	0	0.0768108149627467	0.0123243776189302	0.0122830003275467	0.00442477876106195	0.00498902414687687	0.00440839358137895	0.00736024730430942	0.0060709082078679	0	0	0	0	0.00423603168551701	0.00295115832964439	0.0338123415046492	0.019047619047619	0.0125601842160352	0.0126871352448617	0.0190150218672751	0.0043097875274749	0.0633086693309065	0.0316555872111428	0.05008138224615	0.0151019380820539	0.0181859513525801	0.0164758217316089	0	0.00753891967281089	0.00621388181196794	0.0533514404888932	0	0.079422860546694	0.0265125404316242	0.00850593288818951	0.0100331092605598	0	0	0	0.0153429141308239	0.0183284457478006	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae	0	0	0	0	0	0	0	0	0	0.00397946595566875	0	0	0	0	0	0	0	0	0.00310010230337601	0	0	0	0.00613346418056919	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00533874325983663	0	0	0	0	0	0	0.00300318337437684	0.0105999576001696	0	0	0	0.00757155115844733	0	0.0209489892112706	0.00678541136556404	0	0	0	0	0	0	0	0.011521622244412	0	0.00818866688503112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00418672807201172	0	0.0190150218672751	0	0	0	0	0	0.0181859513525801	0.0164758217316089	0	0.00376945983640544	0	0.00970026190707149	0	0	0.0159075242589745	0.00850593288818951	0.0100331092605598	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter	0	0	0	0	0	0	0	0	0	0.00397946595566875	0	0	0	0	0	0	0	0	0.00310010230337601	0	0	0	0.00613346418056919	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00533874325983663	0	0	0	0	0	0	0.00300318337437684	0.0105999576001696	0	0	0	0.00757155115844733	0	0.0209489892112706	0.00678541136556404	0	0	0	0	0	0	0	0.011521622244412	0	0.00818866688503112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00418672807201172	0	0.0190150218672751	0	0	0	0	0	0.0181859513525801	0.0164758217316089	0	0.00376945983640544	0	0.00970026190707149	0	0	0.0159075242589745	0.00850593288818951	0.0100331092605598	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Unclassified_Acinetobacter	0	0	0	0	0	0	0	0	0	0.00397946595566875	0	0	0	0	0	0	0	0	0.00310010230337601	0	0	0	0.00613346418056919	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00533874325983663	0	0	0	0	0	0	0.00300318337437684	0.0105999576001696	0	0	0	0.00757155115844733	0	0.0209489892112706	0.00678541136556404	0	0	0	0	0	0	0	0.011521622244412	0	0.00818866688503112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00418672807201172	0	0.0190150218672751	0	0	0	0	0	0.0181859513525801	0.0164758217316089	0	0.00376945983640544	0	0.00970026190707149	0	0	0.0159075242589745	0.00850593288818951	0.0100331092605598	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Unclassified_Acinetobacter|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00300318337437684	0.0105999576001696	0	0	0	0.00757155115844733	0	0	0	0	0	0	0	0	0	0	0.011521622244412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	0.0200370685768672	0	0	0	0	0	0.00498405103668262	0.011015642211941	0.00546448087431694	0.00397946595566875	0.0050251256281407	0	0.135349267133237	0.00408830744071954	0	0	0.0102637791234733	0.00498902414687687	0	0.0101993982355041	0	0	0	0.00290006380140363	0.0151808417776766	0	0	0	0	0	0.00602990834539315	0	0	0.0235938089845225	0	0	0	0	0	0.00355897216883764	0.0252143217347453	0	0	0.018019100246261	0	0	0	0.00302251775729182	0.00252385038614911	0	0.00523724730281764	0.0169635284139101	0	0	0.00250475904218014	0.0299311583358276	0.00290596303615018	0	0	0.0652891927183347	0.0123243776189302	0.00409433344251556	0.00442477876106195	0.00498902414687687	0.00440839358137895	0.00736024730430942	0.0060709082078679	0	0	0	0	0.00423603168551701	0.00295115832964439	0.0338123415046492	0.019047619047619	0.00837345614402345	0.0126871352448617	0	0.0043097875274749	0.0633086693309065	0.0316555872111428	0.05008138224615	0.0151019380820539	0	0	0	0.00376945983640544	0.00621388181196794	0.0436511785818217	0	0.079422860546694	0.0106050161726497	0	0	0	0	0	0.0153429141308239	0.0183284457478006	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Cellvibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151808417776766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00302251775729182	0	0	0	0.0169635284139101	0	0	0	0.0224483687518707	0	0	0	0.00768108149627468	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0281769512538743	0.00476190476190476	0.00418672807201172	0	0	0	0.0553950856645432	0.0316555872111428	0.0313008639038437	0.0151019380820539	0	0	0	0	0	0.0291007857212145	0	0.066185717122245	0.0106050161726497	0	0	0	0	0	0.00511430471027464	0.0183284457478006	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Cellvibrio|s__Unclassified_Cellvibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151808417776766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00302251775729182	0	0	0	0.0169635284139101	0	0	0	0.0224483687518707	0	0	0	0.00768108149627468	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0281769512538743	0.00476190476190476	0.00418672807201172	0	0	0	0.0553950856645432	0.0316555872111428	0.0313008639038437	0.0151019380820539	0	0	0	0	0	0.0291007857212145	0	0.066185717122245	0.0106050161726497	0	0	0	0	0	0.00511430471027464	0.0183284457478006	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Cellvibrio|s__Unclassified_Cellvibrio|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00302251775729182	0	0	0	0	0	0	0	0	0	0	0	0.00768108149627468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	0.0200370685768672	0	0	0	0	0	0.00498405103668262	0.011015642211941	0.00546448087431694	0.00397946595566875	0.0050251256281407	0	0.135349267133237	0.00408830744071954	0	0	0.0102637791234733	0.00498902414687687	0	0.0101993982355041	0	0	0	0.00290006380140363	0	0	0	0	0	0	0.00602990834539315	0	0	0.0235938089845225	0	0	0	0	0	0.00355897216883764	0.0252143217347453	0	0	0.018019100246261	0	0	0	0	0.00252385038614911	0	0.00523724730281764	0	0	0	0.00250475904218014	0.0074827895839569	0.00290596303615018	0	0	0.0576081112220601	0.0123243776189302	0.00409433344251556	0.00442477876106195	0.00498902414687687	0.00440839358137895	0.00736024730430942	0.0060709082078679	0	0	0	0	0.00423603168551701	0.00295115832964439	0.00563539025077487	0.0142857142857143	0.00418672807201172	0.0126871352448617	0	0.0043097875274749	0.00791358366636331	0	0.0187805183423062	0	0	0	0	0.00376945983640544	0.00621388181196794	0.0145503928606072	0	0.013237143424449	0	0	0	0	0	0	0.0102286094205493	0	0
