run_accession	read_count	fastq_ftp
ERR4997941	45752	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4997941/ERR4997941.fastq.gz
ERR4997942	72534	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4997942/ERR4997942.fastq.gz
ERR4997943	59227	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4997943/ERR4997943.fastq.gz
ERR4997944	1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4997944/ERR4997944.fastq.gz
ERR4997945	6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4997945/ERR4997945.fastq.gz
ERR4997946	11	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4997946/ERR4997946.fastq.gz
ERR4997947	726	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4997947/ERR4997947.fastq.gz
ERR4997948	12	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4997948/ERR4997948.fastq.gz
ERR4997949	4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4997949/ERR4997949.fastq.gz
ERR4997950	8044	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4997950/ERR4997950.fastq.gz
ERR4997951	876	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4997951/ERR4997951.fastq.gz
ERR4997952	62221	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4997952/ERR4997952.fastq.gz
ERR4997953	52010	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4997953/ERR4997953.fastq.gz
ERR4997954	55473	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4997954/ERR4997954.fastq.gz
ERR4997955	66757	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4997955/ERR4997955.fastq.gz
ERR4997956	8662	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4997956/ERR4997956.fastq.gz
ERR4997957	25348	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4997957/ERR4997957.fastq.gz
ERR4997958	40611	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4997958/ERR4997958.fastq.gz
ERR4997959	22284	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4997959/ERR4997959.fastq.gz
ERR4997960	62818	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4997960/ERR4997960.fastq.gz
ERR4997961	70451	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4997961/ERR4997961.fastq.gz
ERR4997962	64545	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4997962/ERR4997962.fastq.gz
ERR4997963	67742	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4997963/ERR4997963.fastq.gz
ERR4997964	49474	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4997964/ERR4997964.fastq.gz
ERR4997965	68745	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4997965/ERR4997965.fastq.gz
ERR4997966	45148	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4997966/ERR4997966.fastq.gz
ERR4997967	58000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4997967/ERR4997967.fastq.gz
ERR4997968	64742	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4997968/ERR4997968.fastq.gz
ERR4997969	52965	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4997969/ERR4997969.fastq.gz
ERR4997970	55712	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4997970/ERR4997970.fastq.gz
ERR4997971	54985	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4997971/ERR4997971.fastq.gz
ERR4997972	65168	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4997972/ERR4997972.fastq.gz
ERR4997973	52022	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4997973/ERR4997973.fastq.gz
ERR4997974	58607	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4997974/ERR4997974.fastq.gz
ERR4997975	40660	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4997975/ERR4997975.fastq.gz
ERR4997976	22309	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4997976/ERR4997976.fastq.gz
ERR4997977	11678	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4997977/ERR4997977.fastq.gz
ERR4997978	45188	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4997978/ERR4997978.fastq.gz
ERR4997979	4391	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4997979/ERR4997979.fastq.gz
ERR4997980	62999	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4997980/ERR4997980.fastq.gz
ERR4997981	15	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4997981/ERR4997981.fastq.gz
ERR4997982	12130	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4997982/ERR4997982.fastq.gz
ERR4997983	82003	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4997983/ERR4997983.fastq.gz
ERR4997984	58109	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4997984/ERR4997984.fastq.gz
ERR4997985	13079	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4997985/ERR4997985.fastq.gz
ERR4997986	23850	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4997986/ERR4997986.fastq.gz
ERR4997987	48769	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4997987/ERR4997987.fastq.gz
ERR4997988	50853	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4997988/ERR4997988.fastq.gz
ERR4997989	20470	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4997989/ERR4997989.fastq.gz
ERR4997990	65247	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4997990/ERR4997990.fastq.gz
ERR4997991	82499	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4997991/ERR4997991.fastq.gz
ERR4997992	73975	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4997992/ERR4997992.fastq.gz
ERR4997993	45469	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4997993/ERR4997993.fastq.gz
ERR4997994	77288	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4997994/ERR4997994.fastq.gz
ERR4997995	13462	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4997995/ERR4997995.fastq.gz
ERR4997996	1461	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4997996/ERR4997996.fastq.gz
ERR4997997	2364	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4997997/ERR4997997.fastq.gz
ERR4997998	8108	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4997998/ERR4997998.fastq.gz
ERR4997999	8654	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4997999/ERR4997999.fastq.gz
ERR4998000	25222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998000/ERR4998000.fastq.gz
ERR4998001	71437	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998001/ERR4998001.fastq.gz
ERR4998002	5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998002/ERR4998002.fastq.gz
ERR4998003	31952	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998003/ERR4998003.fastq.gz
ERR4998004	66	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998004/ERR4998004.fastq.gz
ERR4998005	62884	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998005/ERR4998005.fastq.gz
ERR4998006	51158	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998006/ERR4998006.fastq.gz
ERR4998007	35167	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998007/ERR4998007.fastq.gz
ERR4998008	45875	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998008/ERR4998008.fastq.gz
ERR4998009	769	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998009/ERR4998009.fastq.gz
ERR4998010	51044	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998010/ERR4998010.fastq.gz
ERR4998011	51283	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998011/ERR4998011.fastq.gz
ERR4998012	38820	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998012/ERR4998012.fastq.gz
ERR4998013	32197	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998013/ERR4998013.fastq.gz
ERR4998014	40026	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998014/ERR4998014.fastq.gz
ERR4998015	50650	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998015/ERR4998015.fastq.gz
ERR4998016	45518	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998016/ERR4998016.fastq.gz
ERR4998017	32433	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998017/ERR4998017.fastq.gz
ERR4998018	39607	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998018/ERR4998018.fastq.gz
ERR4998019	32536	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998019/ERR4998019.fastq.gz
ERR4998020	12910	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998020/ERR4998020.fastq.gz
ERR4998021	37393	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998021/ERR4998021.fastq.gz
ERR4998022	19342	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998022/ERR4998022.fastq.gz
ERR4998023	44878	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998023/ERR4998023.fastq.gz
ERR4998024	40777	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998024/ERR4998024.fastq.gz
ERR4998025	51693	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998025/ERR4998025.fastq.gz
ERR4998026	85362	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998026/ERR4998026.fastq.gz
ERR4998027	44525	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998027/ERR4998027.fastq.gz
ERR4998028	37124	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998028/ERR4998028.fastq.gz
ERR4998029	15434	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998029/ERR4998029.fastq.gz
ERR4998030	44168	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998030/ERR4998030.fastq.gz
ERR4998031	23436	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998031/ERR4998031.fastq.gz
ERR4998032	55081	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998032/ERR4998032.fastq.gz
ERR4998033	59745	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998033/ERR4998033.fastq.gz
ERR4998034	48564	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998034/ERR4998034.fastq.gz
ERR4998035	65150	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998035/ERR4998035.fastq.gz
ERR4998036	63210	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998036/ERR4998036.fastq.gz
ERR4998037	36581	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998037/ERR4998037.fastq.gz
ERR4998038	29169	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998038/ERR4998038.fastq.gz
ERR4998039	78581	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998039/ERR4998039.fastq.gz
ERR4998040	34323	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998040/ERR4998040.fastq.gz
ERR4998041	72407	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998041/ERR4998041.fastq.gz
ERR4998042	38106	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998042/ERR4998042.fastq.gz
ERR4998043	27252	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998043/ERR4998043.fastq.gz
ERR4998044	56861	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998044/ERR4998044.fastq.gz
ERR4998045	40389	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998045/ERR4998045.fastq.gz
ERR4998046	2009	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998046/ERR4998046.fastq.gz
ERR4998047	33	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998047/ERR4998047.fastq.gz
ERR4998048	7653	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998048/ERR4998048.fastq.gz
ERR4998049	174	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998049/ERR4998049.fastq.gz
ERR4998050	10	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998050/ERR4998050.fastq.gz
ERR4998051	4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998051/ERR4998051.fastq.gz
ERR4998052	2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998052/ERR4998052.fastq.gz
ERR4998053	1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998053/ERR4998053.fastq.gz
ERR4998054	7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998054/ERR4998054.fastq.gz
ERR4998055	3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998055/ERR4998055.fastq.gz
ERR4998056	308	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998056/ERR4998056.fastq.gz
ERR4998057	255	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998057/ERR4998057.fastq.gz
ERR4998058	3271	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998058/ERR4998058.fastq.gz
ERR4998059	80	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998059/ERR4998059.fastq.gz
ERR4998060	2968	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998060/ERR4998060.fastq.gz
ERR4998061	7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998061/ERR4998061.fastq.gz
ERR4998062	10177	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998062/ERR4998062.fastq.gz
ERR4998063	47022	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998063/ERR4998063.fastq.gz
ERR4998064	1802	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998064/ERR4998064.fastq.gz
ERR4998065	35471	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998065/ERR4998065.fastq.gz
ERR4998066	1947	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998066/ERR4998066.fastq.gz
ERR4998067	188	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998067/ERR4998067.fastq.gz
ERR4998068	497	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998068/ERR4998068.fastq.gz
ERR4998069	30708	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998069/ERR4998069.fastq.gz
ERR4998070	25157	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998070/ERR4998070.fastq.gz
ERR4998071	4414	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998071/ERR4998071.fastq.gz
ERR4998072	2772	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998072/ERR4998072.fastq.gz
ERR4998073	3423	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998073/ERR4998073.fastq.gz
ERR4998074	53481	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998074/ERR4998074.fastq.gz
ERR4998075	29922	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998075/ERR4998075.fastq.gz
ERR4998076	19299	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998076/ERR4998076.fastq.gz
ERR4998077	26024	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998077/ERR4998077.fastq.gz
ERR4998078	37689	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998078/ERR4998078.fastq.gz
ERR4998079	70098	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998079/ERR4998079.fastq.gz
ERR4998080	19999	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998080/ERR4998080.fastq.gz
ERR4998081	5102	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998081/ERR4998081.fastq.gz
ERR4998082	36800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998082/ERR4998082.fastq.gz
ERR4998083	41725	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998083/ERR4998083.fastq.gz
ERR4998084	6203	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998084/ERR4998084.fastq.gz
ERR4998085	57752	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998085/ERR4998085.fastq.gz
ERR4998086	68190	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998086/ERR4998086.fastq.gz
ERR4998087	17838	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998087/ERR4998087.fastq.gz
ERR4998088	23924	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998088/ERR4998088.fastq.gz
ERR4998089	34608	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998089/ERR4998089.fastq.gz
ERR4998090	5182	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998090/ERR4998090.fastq.gz
ERR4998091	39311	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998091/ERR4998091.fastq.gz
ERR4998092	36235	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998092/ERR4998092.fastq.gz
ERR4998093	79857	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998093/ERR4998093.fastq.gz
ERR4998094	64338	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998094/ERR4998094.fastq.gz
ERR4998095	37972	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998095/ERR4998095.fastq.gz
ERR4998096	7789	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998096/ERR4998096.fastq.gz
ERR4998097	41044	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998097/ERR4998097.fastq.gz
ERR4998098	1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998098/ERR4998098.fastq.gz
ERR4998099	59978	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998099/ERR4998099.fastq.gz
ERR4998100	42616	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998100/ERR4998100.fastq.gz
ERR4998101	15913	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998101/ERR4998101.fastq.gz
ERR4998102	8165	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998102/ERR4998102.fastq.gz
ERR4998103	22350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998103/ERR4998103.fastq.gz
ERR4998104	53077	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998104/ERR4998104.fastq.gz
ERR4998105	72859	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998105/ERR4998105.fastq.gz
ERR4998106	92874	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998106/ERR4998106.fastq.gz
ERR4998107	45167	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998107/ERR4998107.fastq.gz
ERR4998108	61041	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998108/ERR4998108.fastq.gz
ERR4998109	51645	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998109/ERR4998109.fastq.gz
ERR4998110	96093	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998110/ERR4998110.fastq.gz
ERR4998111	3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998111/ERR4998111.fastq.gz
ERR4998112	276	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998112/ERR4998112.fastq.gz
ERR4998113	35	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998113/ERR4998113.fastq.gz
ERR4998114	3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998114/ERR4998114.fastq.gz
ERR4998115	184	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998115/ERR4998115.fastq.gz
ERR4998116	15	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998116/ERR4998116.fastq.gz
ERR4998117	4999	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998117/ERR4998117.fastq.gz
ERR4998118	13648	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998118/ERR4998118.fastq.gz
ERR4998119	46835	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998119/ERR4998119.fastq.gz
ERR4998120	62827	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998120/ERR4998120.fastq.gz
ERR4998121	41394	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998121/ERR4998121.fastq.gz
ERR4998122	38845	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998122/ERR4998122.fastq.gz
ERR4998123	37627	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998123/ERR4998123.fastq.gz
ERR4998124	6802	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998124/ERR4998124.fastq.gz
ERR4998125	13751	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998125/ERR4998125.fastq.gz
ERR4998126	86767	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998126/ERR4998126.fastq.gz
ERR4998153	2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998153/ERR4998153.fastq.gz
ERR4998154	30508	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998154/ERR4998154.fastq.gz
ERR4998155	39985	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998155/ERR4998155.fastq.gz
ERR4998156	74274	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998156/ERR4998156.fastq.gz
ERR4998157	62951	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998157/ERR4998157.fastq.gz
ERR4998158	46795	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998158/ERR4998158.fastq.gz
ERR4998159	83967	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998159/ERR4998159.fastq.gz
ERR4998160	27667	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998160/ERR4998160.fastq.gz
ERR4998161	10915	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998161/ERR4998161.fastq.gz
ERR4998162	13442	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998162/ERR4998162.fastq.gz
ERR4998163	16667	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998163/ERR4998163.fastq.gz
ERR4998164	9600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998164/ERR4998164.fastq.gz
ERR4998165	45763	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998165/ERR4998165.fastq.gz
ERR4998166	46917	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998166/ERR4998166.fastq.gz
ERR4998167	21917	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998167/ERR4998167.fastq.gz
ERR4998168	33819	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998168/ERR4998168.fastq.gz
ERR4998169	40190	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998169/ERR4998169.fastq.gz
ERR4998170	52975	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998170/ERR4998170.fastq.gz
ERR4998171	46779	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998171/ERR4998171.fastq.gz
ERR4998172	65465	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998172/ERR4998172.fastq.gz
ERR4998173	61211	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998173/ERR4998173.fastq.gz
ERR4998174	38813	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998174/ERR4998174.fastq.gz
ERR4998175	86298	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998175/ERR4998175.fastq.gz
ERR4998176	17380	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998176/ERR4998176.fastq.gz
ERR4998177	88636	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998177/ERR4998177.fastq.gz
ERR4998178	57468	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998178/ERR4998178.fastq.gz
ERR4998179	87098	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4998179/ERR4998179.fastq.gz
ERR4998180	54537	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4998180/ERR4998180.fastq.gz
ERR4998181	86494	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4998181/ERR4998181.fastq.gz
ERR4998182	55835	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4998182/ERR4998182.fastq.gz
ERR4998183	42187	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4998183/ERR4998183.fastq.gz
ERR4998184	61463	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4998184/ERR4998184.fastq.gz
ERR4998185	74730	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4998185/ERR4998185.fastq.gz
ERR4998186	55517	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4998186/ERR4998186.fastq.gz
ERR4998187	80388	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4998187/ERR4998187.fastq.gz
ERR4998188	112756	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4998188/ERR4998188.fastq.gz
