clade_name	reERR4183438_taxonomic_profile	reERR4183439_taxonomic_profile	reERR4183440_taxonomic_profile	reERR4183441_taxonomic_profile	reERR4183442_taxonomic_profile	reERR4183443_taxonomic_profile	reERR4183444_taxonomic_profile	reERR4183445_taxonomic_profile	reERR4183446_taxonomic_profile	reERR4183447_taxonomic_profile	reERR4183448_taxonomic_profile	reERR4183449_taxonomic_profile	reERR4183450_taxonomic_profile	reERR4183451_taxonomic_profile	reERR4183452_taxonomic_profile	reERR4183453_taxonomic_profile	reERR4183454_taxonomic_profile	reERR4183455_taxonomic_profile	reERR4183456_taxonomic_profile	reERR4183457_taxonomic_profile	reERR4183458_taxonomic_profile	reERR4183459_taxonomic_profile	reERR4183460_taxonomic_profile	reERR4183461_taxonomic_profile	reERR4183462_taxonomic_profile	reERR4183463_taxonomic_profile	reERR4183464_taxonomic_profile	reERR4183465_taxonomic_profile	reERR4183466_taxonomic_profile	reERR4183467_taxonomic_profile	reERR4183468_taxonomic_profile	reERR4183469_taxonomic_profile	reERR4183470_taxonomic_profile	reERR4183471_taxonomic_profile	reERR4183472_taxonomic_profile	reERR4183473_taxonomic_profile	reERR4183474_taxonomic_profile	reERR4183475_taxonomic_profile	reERR4183476_taxonomic_profile	reERR4183477_taxonomic_profile	reERR4183478_taxonomic_profile	reERR4183479_taxonomic_profile	reERR4183480_taxonomic_profile	reERR4183481_taxonomic_profile	reERR4183482_taxonomic_profile	reERR4183483_taxonomic_profile	reERR4183484_taxonomic_profile	reERR4183485_taxonomic_profile	reERR4183486_taxonomic_profile	reERR4183487_taxonomic_profile	reERR4183488_taxonomic_profile	reERR4183489_taxonomic_profile	reERR4183490_taxonomic_profile	reERR4183491_taxonomic_profile	reERR4183492_taxonomic_profile	reERR4183493_taxonomic_profile	reERR4183494_taxonomic_profile	reERR4183495_taxonomic_profile	reERR4183496_taxonomic_profile	reERR4183497_taxonomic_profile	reERR4183498_taxonomic_profile	reERR4183499_taxonomic_profile
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Micrococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133550575602981	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Micrococcus|s__Unclassified_Micrococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133550575602981	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Micrococcus|s__Unclassified_Micrococcus|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133550575602981	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000278137038118681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Unclassified_Rothia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000278137038118681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Unclassified_Micrococcaceae	0	0	0	0	0	0	0	0	0	0	0	0.000355251144796814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000382447203163603	0.000278137038118681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000419234477843458	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Unclassified_Micrococcaceae|s__	0	0	0	0	0	0	0	0	0	0	0	0.000355251144796814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000382447203163603	0.000278137038118681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000419234477843458	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Unclassified_Micrococcaceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0.000355251144796814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000382447203163603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000419234477843458	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000396089801479791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae|g__Unclassified_Promicromonosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000396089801479791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae|g__Unclassified_Promicromonosporaceae|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000396089801479791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae|g__Unclassified_Promicromonosporaceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000396089801479791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Sanguibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000366284265893074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Sanguibacteraceae|g__Sanguibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000366284265893074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Sanguibacteraceae|g__Sanguibacter|s__Unclassified_Sanguibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000366284265893074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Unclassified_Micrococcales	0.000927698287778194	0	0	0.0145908852563664	0	0	0	0	0.000473567812542917	0	0.000274799259141197	0.00959178090951398	0	0.000244486822160286	0	0	0.00759168418593786	0.00323113956907369	0.000362108922363847	0	0	0.00356480821331812	0.00139990014045665	0	0	0.00330987733594593	0.00256398986125152	0	0.000791034937376401	0.00165462011301055	0.00229596083090822	0	0	0.000457402138812401	0	0.00344202482847243	0	0	0	0	0	0.000567391982751284	0.000440359862079291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000798001803484076	0.000355498675767433	0.000400899618744463
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Unclassified_Micrococcales|g__	0.000927698287778194	0	0	0.0145908852563664	0	0	0	0	0.000473567812542917	0	0.000274799259141197	0.00959178090951398	0	0.000244486822160286	0	0	0.00759168418593786	0.00323113956907369	0.000362108922363847	0	0	0.00356480821331812	0.00139990014045665	0	0	0.00330987733594593	0.00256398986125152	0	0.000791034937376401	0.00165462011301055	0.00229596083090822	0	0	0.000457402138812401	0	0.00344202482847243	0	0	0	0	0	0.000567391982751284	0.000440359862079291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000798001803484076	0.000355498675767433	0.000400899618744463
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Unclassified_Micrococcales|g__|s__	0.000927698287778194	0	0	0.0145908852563664	0	0	0	0	0.000473567812542917	0	0.000274799259141197	0.00959178090951398	0	0.000244486822160286	0	0	0.00759168418593786	0.00323113956907369	0.000362108922363847	0	0	0.00356480821331812	0.00139990014045665	0	0	0.00330987733594593	0.00256398986125152	0	0.000791034937376401	0.00165462011301055	0.00229596083090822	0	0	0.000457402138812401	0	0.00344202482847243	0	0	0	0	0	0.000567391982751284	0.000440359862079291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000798001803484076	0.000355498675767433	0.000400899618744463
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Unclassified_Micrococcales|g__|s__|t__	0	0	0	0	0	0	0	0	0.000473567812542917	0	0.000274799259141197	0.00959178090951398	0	0.000244486822160286	0	0	0	0.00323113956907369	0.000362108922363847	0	0	0.00356480821331812	0	0	0	0	0	0	0	0	0.00229596083090822	0	0	0.000457402138812401	0	0.00344202482847243	0	0	0	0	0	0.000567391982751284	0.000440359862079291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000798001803484076	0.000355498675767433	0.000400899618744463
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Unclassified_Micrococcales|g__|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000355498675767433	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102112712011518	0	0	0	0	0	0	0	0.000527356624917601	0	0.000573990207727056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120269885623339
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102112712011518	0	0	0	0	0	0	0	0.000527356624917601	0	0.000573990207727056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120269885623339
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Micromonospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002636783124588	0	0.000573990207727056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Micromonospora|s__Unclassified_Micromonospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002636783124588	0	0.000573990207727056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Micromonospora|s__Unclassified_Micromonospora|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000573990207727056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Stackebrandtia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102112712011518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120269885623339
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Stackebrandtia|s__Micromonosporaceae_bacterium_YIM_65646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102112712011518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120269885623339
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Stackebrandtia|s__Micromonosporaceae_bacterium_YIM_65646|t__Unclassified_Micromonosporaceae_bacterium_YIM_65646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102112712011518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120269885623339
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Unclassified_Micromonosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002636783124588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Unclassified_Micromonosporaceae|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002636783124588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales	0	0.000237631291288437	0	0	0	0.000485705681785065	0	0	0	0	0.00219839407312958	0	0	0	0	0	0.00291987853305302	0	0	0	0	0	0	0	0.000634433229074806	0	0.000366284265893074	0.00141709297547012	0.001318391562294	0.00634271043320712	0.00573990207727056	0.00313912606730286	0	0.000457402138812401	0	0	0	0	0	0	0.00533796431392924	0.00510652784476155	0	0	0.000821868270953532	0	0.000365303475862573	0.00474544634877449	0.000879453331808947	0	0	0	0	0.000419234477843458	0	0.0127295799636411	0.0106840460482385	0.0169589675711449	0.0178884781164284	0.00159600360696815	0.00142199470306973	0.000400899618744463
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae	0	0	0	0	0	0	0	0	0	0	0.00219839407312958	0	0	0	0	0	0.00291987853305302	0	0	0	0	0	0	0	0.000634433229074806	0	0.000366284265893074	0.00070854648773506	0.0010547132498352	0	0	0	0	0.000457402138812401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413633355393779	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Aeromicrobium	0	0	0	0	0	0	0	0	0	0	0.000549598518282395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Aeromicrobium|s__Unclassified_Aeromicrobium	0	0	0	0	0	0	0	0	0	0	0.000549598518282395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Aeromicrobium|s__Unclassified_Aeromicrobium|t__	0	0	0	0	0	0	0	0	0	0	0.000549598518282395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides	0	0	0	0	0	0	0	0	0	0	0.00137399629570599	0	0	0	0	0	0.00233590282644242	0	0	0	0	0	0	0	0.000634433229074806	0	0.000366284265893074	0.00070854648773506	0.000791034937376401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413633355393779	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_jensenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000366284265893074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Unclassified_Nocardioides	0	0	0	0	0	0	0	0	0	0	0.00137399629570599	0	0	0	0	0	0.00233590282644242	0	0	0	0	0	0	0	0.000634433229074806	0	0	0.00070854648773506	0.000791034937376401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413633355393779	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Unclassified_Nocardioides|t__	0	0	0	0	0	0	0	0	0	0	0.00137399629570599	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000634433229074806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413633355393779	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Unclassified_Nocardioidaceae	0	0	0	0	0	0	0	0	0	0	0.000274799259141197	0	0	0	0	0	0.000583975706610605	0	0	0	0	0	0	0	0	0	0	0	0.0002636783124588	0	0	0	0	0.000457402138812401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Unclassified_Nocardioidaceae|s__	0	0	0	0	0	0	0	0	0	0	0.000274799259141197	0	0	0	0	0	0.000583975706610605	0	0	0	0	0	0	0	0	0	0	0	0.0002636783124588	0	0	0	0	0.000457402138812401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Unclassified_Nocardioidaceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0.000274799259141197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000457402138812401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae	0	0.000237631291288437	0	0	0	0.000485705681785065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070854648773506	0.0002636783124588	0.00634271043320712	0.00573990207727056	0.00313912606730286	0	0	0	0	0	0	0	0	0.00533796431392924	0.00510652784476155	0	0	0.000821868270953532	0	0.000365303475862573	0.00474544634877449	0.000879453331808947	0	0	0	0	0.000419234477843458	0	0.0127295799636411	0.0106840460482385	0.0165453342157512	0.0178884781164284	0.00159600360696815	0.00142199470306973	0.000400899618744463
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium	0	0.000237631291288437	0	0	0	0.000485705681785065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035427324386753	0.0002636783124588	0.00634271043320712	0.00573990207727056	0.00313912606730286	0	0	0	0	0	0	0	0	0.00533796431392924	0.00397174387925899	0	0	0.000821868270953532	0	0.000365303475862573	0.00474544634877449	0.000879453331808947	0	0	0	0	0.000419234477843458	0	0.0123317805897774	0.0106840460482385	0.0165453342157512	0.0178884781164284	0.00159600360696815	0.000710997351534866	0.000400899618744463
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes	0	0	0	0	0	0.000242852840892533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00220616015068074	0.00172197062318117	0	0	0	0	0	0	0	0	0	0.00177932143797641	0	0	0	0	0	0	0.000790907724795748	0.000439726665904474	0	0	0	0	0.000419234477843458	0	0.00318239499091028	0.00133550575602981	0.00496360026472535	0.00340732916503399	0.000798001803484076	0.000710997351534866	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes|t__Unclassified_Propionibacterium_acnes	0	0	0	0	0	0.000242852840892533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172197062318117	0	0	0	0	0	0	0	0	0	0.00177932143797641	0	0	0	0	0	0	0	0.000439726665904474	0	0	0	0	0.000419234477843458	0	0.00318239499091028	0.00133550575602981	0.00496360026472535	0.00340732916503399	0.000798001803484076	0.000710997351534866	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000710997351534866	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_freudenreichii	0	0.000237631291288437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Unclassified_Propionibacterium	0	0	0	0	0	0.000242852840892533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035427324386753	0.0002636783124588	0.00413655028252638	0.00401793145408939	0.00313912606730286	0	0	0	0	0	0	0	0	0.00355864287595283	0.00397174387925899	0	0	0.000821868270953532	0	0.000365303475862573	0.00395453862397874	0.000439726665904474	0	0	0	0	0	0	0.00914938559886707	0.00934854029220866	0.0115817339510258	0.0144811489513945	0.000798001803484076	0	0.000400899618744463
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Unclassified_Propionibacterium|t__	0	0	0	0	0	0.000242852840892533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00401793145408939	0.00313912606730286	0	0	0	0	0	0	0	0	0.00355864287595283	0.00397174387925899	0	0	0.000821868270953532	0	0.000365303475862573	0	0.000439726665904474	0	0	0	0	0	0	0.00914938559886707	0.00934854029220866	0.0115817339510258	0.0144811489513945	0.000798001803484076	0	0.000400899618744463
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Tessaracoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000567391982751284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Tessaracoccus|s__Unclassified_Tessaracoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000567391982751284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Tessaracoccus|s__Unclassified_Tessaracoccus|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000567391982751284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Unclassified_Propionibacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035427324386753	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000567391982751284	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000397799373863786	0	0	0	0	0.000710997351534866	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Unclassified_Propionibacteriaceae|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035427324386753	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000567391982751284	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000397799373863786	0	0	0	0	0.000710997351534866	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Unclassified_Propionibacteriaceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000567391982751284	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000397799373863786	0	0	0	0	0.000710997351534866	0
