sample	SGB	bin_name	real_tax	reconstructed_tax	abundance_real	abundance_reconstructed	real_org_id
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0101	NA	2|1239|186801|186802|186803	NA	0.0905	NA	BIN_UNKNOWN_663_Lachnospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0209	NA	2|1239|186801	NA	0.0245	NA	BIN_UNKNOWN_546_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0156	NA	2|1239|186801	NA	0.25	NA	BIN_UNKNOWN_733_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0832	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.76	2|1239|526524|526525|128827|1937008	k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dubosiella|s__Dubosiella sp004793885	2.8459	3.40833617272153	BIN_UNKNOWN_536_Dubosiella
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0348	NA	2|134625|1921781	NA	0.0537	NA	BIN_UNKNOWN_397_Kiritimatiellae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0343	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.53	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__CAG-272|g__|s__	2.3893	2.83264496834253	BIN_UNKNOWN_689_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0909	NA	2|201174|84998|84999|84107|102106	NA	0.0888	NA	BIN_UNKNOWN_794_Collinsella
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0210	NA	2|1239|186801|186802|216572	NA	0.024	NA	BIN_UNKNOWN_347_Ruminococcaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0950	NA	2|1224|28216|80840|995019|40544	NA	0.0011	NA	BIN_UNKNOWN_474_Sutterella
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0881	NA	2|1239|186801	NA	0.0088	NA	BIN_UNKNOWN_639_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0475	NA	2|1239|186801|186802|186803|2005355	NA	0.0507	NA	BIN_UNKNOWN_665_Faecalimonas
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0692	NA	2|1239|186801	NA	0.0416	NA	BIN_UNKNOWN_792_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0073	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.51	2|544448|31969|186332|186333	k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__Anaeroplasmataceae|g__|s__	2.4076	2.56100867261857	BIN_UNKNOWN_204_Anaeroplasmataceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0367	NA	2|1239|91061	NA	0.0139	NA	BIN_UNKNOWN_530_Bacilli
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0915	NA	2|1224|1236|135624|83763|83770	NA	0.048	NA	BIN_UNKNOWN_634_Succinivibrio
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0212	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.72	2|1239|186801|186802|216572	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__CAG-83|s__	0.3518	0.417784659912777	BIN_UNKNOWN_509_Oscillospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0868	NA	2|1239|91061	NA	0.0089	NA	BIN_UNKNOWN_537_Bacilli
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0043	NA	2|201174|84998|84999|84107|102106	NA	0.3806	NA	BIN_UNKNOWN_572_Collinsella
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0177	NA	2|1239|526524|526525|128827|1918536	NA	0.0173	NA	BIN_UNKNOWN_728_Longicatena
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0710	NA	2|1239|91061	NA	0.085	NA	BIN_UNKNOWN_858_Bacilli
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0332	NA	2|1239|526524|526525|128827|1854458	NA	0.0503	NA	BIN_UNKNOWN_795_Breznakia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0145	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.6	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__|s__	1.4398	1.64480607927964	BIN_UNKNOWN_890_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0058	NA	2|203691|203692|136|2791015	NA	0.0801	NA	BIN_UNKNOWN_605_Sphaerochaetaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0971	NA	2|1239|186801|186802|186803	NA	0.0085	NA	BIN_UNKNOWN_758_Lachnospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0484	NA	2|32066|203490|203491|203492	NA	0.0077	NA	BIN_UNKNOWN_865_Fusobacteriaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0938	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.38	2|201174|84998|84999|84107|102106	k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp902362275	0.9044	0.918737279497738	BIN_UNKNOWN_706_Collinsella
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0221	NA	2|1239|91061	NA	0.0563	NA	BIN_UNKNOWN_228_Bacilli
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0170	NA	2|1239|186801|186802|216572	NA	0.0395	NA	BIN_UNKNOWN_567_Oscillospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0191	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.30	2|1239|186801|186802|186803	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Ruminococcus_B|s__	0.6397	0.74999401737384	BIN_UNKNOWN_721_Lachnospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0965	NA	2|1239|186801|186802|216572|2591381	NA	0.0147	NA	BIN_UNKNOWN_871_Dysosmobacter
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0455	NA	2|1239|526524|526525|2810280	NA	0.1188	NA	BIN_UNKNOWN_705_Coprobacillaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0744	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.61	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-74|g__SFHK01|s__SFHK01 sp016296675	0.695	0.829067671448971	BIN_UNKNOWN_835_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_1019	NA	2|1239|909932|1843488|909930|904	NA	0.0769	NA	BIN_UNKNOWN_606_Acidaminococcus
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0672	NA	2|976|200643|171549|815|816	NA	0.0485	NA	BIN_UNKNOWN_779_Bacteroides
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0897	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.16	2|1239|526524|526525|128827|118747	k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia|s__	0.9861	1.14481429487463	BIN_UNKNOWN_666_Bulleidia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0595	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.19	2|1239|186801|186802|216572	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__RGIG3102|s__	0.3825	0.428286422074655	BIN_UNKNOWN_257_Ruminococcaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0061	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.59	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Eubacterium_M|s__	1.0401	1.15456946024374	BIN_UNKNOWN_587_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0224	NA	2|976|200643|171549	NA	0.0471	NA	BIN_UNKNOWN_683_Bacteroidales
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0143	NA	2|203691|203692|136|2791015	NA	0.0487	NA	BIN_UNKNOWN_821_Sphaerochaetaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0908	NA	2|1224|29547|213849|72293	NA	0.0334	NA	BIN_UNKNOWN_636_Helicobacteraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0517	NA	2|201174|84998|84999|1643824	NA	0.1023	NA	BIN_UNKNOWN_649_Atopobiaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0398	NA	2|1239|186801|186802|186803	NA	0.0223	NA	BIN_UNKNOWN_713_Lachnospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0940	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.33	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__|s__	0.4119	0.481291810519808	BIN_UNKNOWN_468_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0178	NA	2|1239|186801|186802|186807	NA	0.0042	NA	BIN_UNKNOWN_672_Peptococcaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0099	NA	2|32066|203490|203491|203492	NA	0.141	NA	BIN_UNKNOWN_830_Fusobacteriaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0406	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.21	2|1224|28216|80840|995019|577310	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Parasutterella|s__Parasutterella gallistercoris	0.427	0.509760038853369	BIN_UNKNOWN_493_Parasutterella
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0717	NA	2|1239|186801|186802|186803	NA	0.0012	NA	BIN_UNKNOWN_759_Lachnospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0651	NA	2|1239|186801	NA	0.0053	NA	BIN_UNKNOWN_852_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0790	NA	2|1239|186801|186802|216572|1940255	NA	0.0702	NA	BIN_UNKNOWN_720_Fournierella
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0383	NA	2|1239|909932|1843488|909930	NA	0.0395	NA	BIN_UNKNOWN_619_Acidaminococcaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0023	NA	2|1239|186801|186802	NA	0.0039	NA	BIN_UNKNOWN_761_Evtepia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0479	NA	2|1239|186801|186802|186803|1924081	NA	0.0154	NA	BIN_UNKNOWN_686_Bariatricus
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0843	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.68	2|1239|91061	k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-826|g__RUG131|s__RUG131 sp900315885	5.7558	6.52506902491361	BIN_UNKNOWN_226_Bacilli
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0617	NA	2|544448	NA	1.7129	NA	BIN_UNKNOWN_651_Malacoplasma
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0509	NA	2|201174|84998|84999|1643824|2082587	NA	0.0563	NA	BIN_UNKNOWN_845_Parolsenella
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0922	NA	2|201174|84998|84999|84107|102106	NA	0.1782	NA	BIN_UNKNOWN_833_Collinsella
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0219	NA	2|1239|91061	NA	0.0551	NA	BIN_UNKNOWN_616_Bacilli
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0078	NA	2|1239|186801|186802|216572|52784	NA	0.0028	NA	BIN_UNKNOWN_679_Anaerofilum
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0127	NA	2|1239|526524|526525|128827	NA	0.283	NA	BIN_UNKNOWN_365_Erysipelotrichaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0375	NA	2|1239|186801	NA	0.3589	NA	BIN_UNKNOWN_774_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0198	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.13	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__|s__	5.5562	6.35770264797365	BIN_UNKNOWN_766_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0994	NA	2|201174|84998|1643822|1643826	NA	9e-04	NA	BIN_UNKNOWN_478_Eggerthellaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0090	NA	2|1224|28216|80840|119060	NA	0.1518	NA	BIN_UNKNOWN_658_Burkholderiaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0443	NA	2|1239|186801|186802|216572	NA	0.0233	NA	BIN_UNKNOWN_875_Oscillospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0989	NA	2|1224|28221|213115|194924|872	NA	0.0103	NA	BIN_UNKNOWN_737_Desulfovibrio
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0201	NA	2|1239|526524|526525|128827	NA	0.2585	NA	BIN_UNKNOWN_610_Erysipelotrichaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0216	NA	2|1239	NA	0.0758	NA	BIN_UNKNOWN_717_Negativibacillus
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0986	NA	2|1239|186801	NA	0.0854	NA	BIN_UNKNOWN_749_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0952	NA	2|1239|909932|1843488|909930	NA	0.0204	NA	BIN_UNKNOWN_26_Acidaminococcaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0448	NA	2|976|200643|171549	NA	0.2395	NA	BIN_UNKNOWN_442_Bacteroidales
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0025	NA	2|1224|28216|80840|995019|40544	NA	0.2573	NA	BIN_UNKNOWN_682_Sutterella
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0480	NA	2|1239|91061|186826|81852	NA	0.0036	NA	BIN_UNKNOWN_632_Enterococcaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_1024	NA	2|1239|186801|186802|216572|1918385	NA	0.0512	NA	BIN_UNKNOWN_581_Acutalibacter
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0822	NA	2|1239|91061|186826|33958|2767887	NA	0.1629	NA	BIN_UNKNOWN_554_Ligilactobacillus
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0522	NA	2157|2283796|183967|1235850|1577788	NA	0.047	NA	BIN_UNKNOWN_532_Methanomassiliicoccaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0422	NA	2|134625|1921781	NA	0.076	NA	BIN_UNKNOWN_491_Kiritimatiellae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0495	NA	2|32066|203490|203491|203492	NA	0.1386	NA	BIN_UNKNOWN_669_Fusobacteriaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0919	NA	2|201174|84998|1643822|1643826	NA	0.2909	NA	BIN_UNKNOWN_712_Eggerthellaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0921	NA	2|1239|186801|186802|216572	NA	0.1634	NA	BIN_UNKNOWN_261_Oscillospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0202	NA	2|1239|91061|186826|186828|117563	NA	5e-04	NA	BIN_UNKNOWN_855_Granulicatella
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0204	NA	2|1239|526524|526525|128827	NA	0.0794	NA	BIN_UNKNOWN_783_Erysipelotrichaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0142	NA	2|1239|186801	NA	0.0127	NA	BIN_UNKNOWN_816_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0972	NA	2|1239|186801|186802|186803	NA	0.4477	NA	BIN_UNKNOWN_710_Lachnospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0111	NA	2|976|200643|171549|171552|1283313	NA	0.0127	NA	BIN_UNKNOWN_734_Alloprevotella
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0933	NA	2|1224|29547|213849|72293	NA	0.1474	NA	BIN_UNKNOWN_702_Helicobacteraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0445	NA	2|1239|909932|1843488|909930	NA	0.0572	NA	BIN_UNKNOWN_76_Acidaminococcaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0409	NA	2|976|200643|171549|2005473|2518497	NA	0.4076	NA	BIN_UNKNOWN_836_Paramuribaculum
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0180	NA	2|1239|526524|526525|128827	NA	0.0014	NA	BIN_UNKNOWN_49_Erysipelotrichaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0470	NA	2|1239|526524|526525|128827|1573535	NA	0.0694	NA	BIN_UNKNOWN_467_Holdemanella
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0358	NA	2|95818|2171982|2171993|2171994|2171995	NA	0.0102	NA	BIN_UNKNOWN_745_Nanosyncoccus
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0057	NA	2|1239|186801|186802|186803	NA	0.0794	NA	BIN_UNKNOWN_729_Lachnospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0778	NA	2|1239|186801|186802|216572	NA	0.1384	NA	BIN_UNKNOWN_747_Oscillospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0432	NA	2|1239|186801|186802|186803	NA	0.0173	NA	BIN_UNKNOWN_762_Lachnospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0810	NA	2|1239|186801	NA	0.1751	NA	BIN_UNKNOWN_248_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0205	NA	2|1239|186801|186802|216572|2591381	NA	0.0187	NA	BIN_UNKNOWN_534_Dysosmobacter
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0371	NA	2|976|200643|171549|2005473	NA	0.0097	NA	BIN_UNKNOWN_837_Muribaculaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0558	NA	2|1239|186801	NA	0.002	NA	BIN_UNKNOWN_173_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0828	NA	2|1239|186801	NA	0.0088	NA	BIN_UNKNOWN_232_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0775	NA	2|1239|186801	NA	0.0498	NA	BIN_UNKNOWN_16_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0282	NA	2|95818|2093818|2093819|2093822|2093823	NA	0.0382	NA	BIN_UNKNOWN_454_Nanosynbacter
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0168	NA	2|1239|526524|526525|128827	NA	0.0727	NA	BIN_UNKNOWN_377_Erysipelotrichaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_1014	NA	2|1239|186801|186802|186803	NA	0.0435	NA	BIN_UNKNOWN_755_Lachnospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0335	NA	2|1239|186801|186802|216572	NA	0.0065	NA	BIN_UNKNOWN_635_Oscillospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0927	NA	2|201174|84998|84999|1643824|2847307	NA	0.0049	NA	BIN_UNKNOWN_431_Thermophilibacter
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0683	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.56	2|1224|28211	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAG-267|s__CAG-267 sp001917135	0.4629	0.54521872217168	BIN_UNKNOWN_421_Alphaproteobacteria
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0120	NA	2|32066|203490|203491|203492	NA	0.0053	NA	BIN_UNKNOWN_785_Fusobacteriaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0925	NA	2|204428|204429|51291|809	NA	1.4715	NA	BIN_UNKNOWN_461_Chlamydiaceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0431	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.50	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__CAG-272|g__|s__	0.5122	0.605058059207179	BIN_UNKNOWN_529_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0774	NA	2|1239|186801	NA	0.0015	NA	BIN_UNKNOWN_711_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0121	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0.bin.23	2|1239|91061	k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-826|g__Onthovivens|s__	2.788	3.00897121877781	BIN_UNKNOWN_409_Bacilli
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0199	NA	2|1239|186801	NA	0.0076	NA	BIN_UNKNOWN_507_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0141	NA	2|1239|186801	NA	0.0089	NA	BIN_UNKNOWN_815_Clostridia
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	sgb_0185	NA	2|1239|186801|186802|186803	NA	0.096	NA	BIN_UNKNOWN_824_Lachnospiraceae
profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0	GCF_018292205.1_ASM1829220v1	NA	2|976|200643|171549|815|816|47678|47678.1	NA	0.0806	NA	Bacteroides_caccae.GCF_018292205.1_ASM1829220v1
