Taxonomy	reSRR9320187	reSRR9320188	reSRR9320191	reSRR9320192	reSRR9320193	reSRR9320194	reSRR9320195	reSRR9320196	reSRR9320197	reSRR9320198	reSRR9320199
k__Bacteria|p__Patescibacteria|c__Paceibacteria|o__UBA9983_A	0.0210124972923417	0.0234393498379043	0.0100086994105394	0.0282396659341662	0.0128807070500923	0.00725976224815406	0.756457893282443	1.72910593445071	0.913152356725378	1.20927223291348	0.743046474992038
k__Bacteria|p__Patescibacteria|c__Paceibacteria|o__UBA9983_A|f__UBA2103	0.0210124972923417	0.0234393498379043	0.0100086994105394	0.0282396659341662	0.0128807070500923	0.00725976224815406	0.756457893282443	1.72910593445071	0.913152356725378	1.20927223291348	0.743046474992038
k__Bacteria|p__Patescibacteria|c__Paceibacteria|o__UBA9983_A|f__UBA2103|g__C7867-001	0.0210124972923417	0.0234393498379043	0.0100086994105394	0.0282396659341662	0.0128807070500923	0.00725976224815406	0.756457893282443	1.72910593445071	0.913152356725378	1.20927223291348	0.743046474992038
k__Bacteria|p__Proteobacteria	4.60707574993724	3.7234147870112	1.54659635431	3.76409641288845	1.35535600099531	1.49735335453286	9.6175865217209	6.38126688405177	2.69980806873019	3.44088294682878	2.7969965553836
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	0.18658554570041	0.333549709342935	0.246777472818259	0.193901269641742	0.24035895992547	0.244259628501265	4.80663969623505	2.47589889025684	0.619038729856544	1.13191480938886	0.741665598361904
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Acetobacterales	0.0201091297810556	0.0229375887648991	0.140472741294355	0.0184234377800031	0.138860467106086	0.146498745338752	3.89239021545623	1.95114310841273	0.463467827970189	0.660534346776669	0.478011726450828
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae	0.0201091297810556	0.0229375887648991	0.140472741294355	0.0184234377800031	0.138860467106086	0.146498745338752	3.89239021545623	1.95114310841273	0.463467827970189	0.660534346776669	0.478011726450828
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acidiphilium	0.000491889724774751	0.000419199770969985	0.0316179884255042	0.000445501148433212	0.0266803763186847	0.0304967498165453	1.043291029535	0.40643051816167	0.0824860980272945	0.107323725981601	0.0629002674398568
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acidiphilium|s__Acidiphilium sp002279355	0.000491889724774751	0.000419199770969985	0.0316179884255042	0.000445501148433212	0.0266803763186847	0.0304967498165453	1.043291029535	0.40643051816167	0.0824860980272945	0.107323725981601	0.0629002674398568
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acidocella	0.00290860482214424	0.00558011682575035	0.0109550008583233	0.00132109375582334	0.010412411946196	0.0127208518490372	1.26855671465481	1.34895940362342	0.291100042726536	0.449861607681815	0.31660103753842
