clade_name	reSRR16235394_taxonomic_profile	reSRR16235395_taxonomic_profile	reSRR16235396_taxonomic_profile	reSRR16235397_taxonomic_profile	reSRR16235398_taxonomic_profile	reSRR16235399_taxonomic_profile	reSRR16235400_taxonomic_profile	reSRR16235401_taxonomic_profile	reSRR16235402_taxonomic_profile	reSRR16235403_taxonomic_profile	reSRR16235404_taxonomic_profile	reSRR16235405_taxonomic_profile	reSRR16235406_taxonomic_profile	reSRR16235407_taxonomic_profile	reSRR16235408_taxonomic_profile	reSRR16235409_taxonomic_profile
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Planctomycetales|f__Planctomycetaceae|g__Rhodopirellula	0	0.000516001197122777	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Planctomycetales|f__Planctomycetaceae|g__Rhodopirellula|s__Unclassified_Rhodopirellula	0	0.000516001197122777	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Planctomycetales|f__Planctomycetaceae|g__Unclassified_Planctomycetaceae	0.00196351783855956	0.000516001197122777	0.000902465988313066	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Planctomycetales|f__Planctomycetaceae|g__Unclassified_Planctomycetaceae|s__	0.00196351783855956	0.000516001197122777	0.000902465988313066	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria	11.4453454809637	3.42831195368373	1.9930961351894	4.14532260031711	3.99965013557247	7.3183463047571	12.6858387145217	8.15593309298126	1.93167328633612	5.02022929078936	2.13828836518089	9.44796599668112	4.92036928792768	4.4770839741618	7.02803143593496	1.24709111522167
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	0	0.00103200239424555	0	0.000914745700695207	0.00262398320650748	0.00175949983284752	0	0	0.00586243789479855	0.0015296250124282	0.00100412696181305	0.000866547371978458	0.00160142206279176	0.00230698246693325	0.00178179388462885	0.000233997770001252
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	0	0	0	0	0.000174932213767165	0.000586499944282505	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae	0	0	0	0	0	0.000586499944282505	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas	0	0	0	0	0	0.000586499944282505	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Unclassified_Brevundimonas	0	0	0	0	0	0.000586499944282505	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae|g__Unclassified_Hyphomonadaceae	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae|g__Unclassified_Hyphomonadaceae|s__	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales	0	0	0	0.000457372850347603	0.000699728855068661	0	0	0	0.00146560947369964	0	0	0	0.00160142206279176	0.000768994155644417	0.000127270991759203	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.00160142206279176	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Unclassified_Bradyrhizobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.00160142206279176	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Unclassified_Bradyrhizobiaceae|s__	0	0	0	0	0	0	0	0	0	0	0	0	0.00160142206279176	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae	0	0	0	0	0.000524796641301496	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium	0	0	0	0	0.000524796641301496	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Unclassified_Methylobacterium	0	0	0	0	0.000524796641301496	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylocystaceae	0	0	0	0.000457372850347603	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylocystaceae|g__Unclassified_Methylocystaceae	0	0	0	0.000457372850347603	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylocystaceae|g__Unclassified_Methylocystaceae|s__	0	0	0	0.000457372850347603	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Unclassified_Rhizobiaceae	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Unclassified_Rhizobiaceae|s__	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhodobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhodobiaceae|g__Afifella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhodobiaceae|g__Afifella|s__Unclassified_Afifella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Unclassified_Rhizobiales	0	0	0	0	0	0	0	0	0.00146560947369964	0	0	0	0	0.000768994155644417	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Unclassified_Rhizobiales|g__	0	0	0	0	0	0	0	0	0.00146560947369964	0	0	0	0	0.000768994155644417	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Unclassified_Rhizobiales|g__|s__	0	0	0	0	0	0	0	0	0.00146560947369964	0	0	0	0	0.000768994155644417	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	0	0.000516001197122777	0	0.000457372850347603	0.00122452549637016	0.00117299988856501	0	0	0	0.000764812506214102	0	0	0	0.00153798831128883	0.000254541983518407	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae	0	0.000516001197122777	0	0.000457372850347603	0.00122452549637016	0.00117299988856501	0	0	0	0.000764812506214102	0	0	0	0.00153798831128883	0.000254541983518407	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus	0	0	0	0	0.00034986442753433	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Unclassified_Paracoccus	0	0	0	0	0.00034986442753433	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacter	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacter|s__Unclassified_Rhodobacter	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Unclassified_Rhodobacteraceae	0	0.000516001197122777	0	0.000457372850347603	0.000699728855068661	0.00117299988856501	0	0	0	0.000764812506214102	0	0	0	0.00153798831128883	0.000254541983518407	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Unclassified_Rhodobacteraceae|s__	0	0.000516001197122777	0	0.000457372850347603	0.000699728855068661	0.00117299988856501	0	0	0	0.000764812506214102	0	0	0	0.00153798831128883	0.000254541983518407	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	0	0	0	0	0	0	0	0	0.00293121894739928	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae	0	0	0	0	0	0	0	0	0.00293121894739928	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Tistrella	0	0	0	0	0	0	0	0	0	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Tistrella|s__Unclassified_Tistrella	0	0	0	0	0	0	0	0	0	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Unclassified_Rhodospirillaceae	0	0	0	0	0	0	0	0	0.00293121894739928	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Unclassified_Rhodospirillaceae|s__	0	0	0	0	0	0	0	0	0.00293121894739928	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0.00038181297527761	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0.00038181297527761	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0.00038181297527761	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Unclassified_Rickettsia	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0.00038181297527761	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101816793407363	0.000233997770001252
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000890896942314423	0.000233997770001252
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076362595055522	0.000116998885000626
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Unclassified_Sphingobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076362595055522	0.000116998885000626
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0.000116998885000626
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Unclassified_Sphingomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0.000116998885000626
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Unclassified_Sphingomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Unclassified_Sphingomonadales|g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Unclassified_Sphingomonadales|g__|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Unclassified_Alphaproteobacteria	0	0.000516001197122777	0	0	0.00034986442753433	0	0	0	0.00146560947369964	0.000764812506214102	0.00100412696181305	0.000433273685989229	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Unclassified_Alphaproteobacteria|f__	0	0.000516001197122777	0	0	0.00034986442753433	0	0	0	0.00146560947369964	0.000764812506214102	0.00100412696181305	0.000433273685989229	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Unclassified_Alphaproteobacteria|f__|g__	0	0.000516001197122777	0	0	0.00034986442753433	0	0	0	0.00146560947369964	0.000764812506214102	0.00100412696181305	0.000433273685989229	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Unclassified_Alphaproteobacteria|f__|g__|s__	0	0.000516001197122777	0	0	0.00034986442753433	0	0	0	0.00146560947369964	0.000764812506214102	0.00100412696181305	0.000433273685989229	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.62832570833906	1.70022394451955	0.205762245335379	0.419410903768752	0.487011283127788	2.64452824876982	3.94686031793706	0.093724811456921	0.76797936421861	1.85696476508784	1.55740091777204	1.42720352164852	4.18051229491789	0.990464472470009	3.23230137770849	0.666542647848566
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.514441673702606	1.43190332201571	0.164248809872978	0.334187095987315	0.393597480976122	2.01755980833182	3.21262308797975	0.0768543453946752	0.625815245269745	1.53268426245306	1.29682997118156	1.1343105099198	3.40462330549528	0.802829898492771	2.57609214419803	0.536673885497871
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae	0.426083370967425	1.08669852114057	0.128601403334612	0.262227100865959	0.322050205545351	1.62225884588541	2.48589449295261	0.0593590472560499	0.512963315794873	1.19081307217536	1.04378997680467	0.897309803683693	2.74323599356228	0.659027991387265	2.09144420757899	0.410432088582196
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes	0	0.00103200239424555	0	0	0	0.000586499944282505	0	0	0	0	0	0.000866547371978458	0	0	0.000127270991759203	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes|s__Bordetella_sp._J7	0	0.000516001197122777	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes|s__Unclassified_Alcaligenes	0	0.000516001197122777	0	0	0	0	0	0	0	0	0	0.000866547371978458	0	0	0.000127270991759203	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes|s__poultry_manure_bacterium_MUC1	0	0	0	0	0	0.000586499944282505	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Brackiella	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0.00160142206279176	0	0.000509083967036813	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Brackiella|s__Brackiella_oedipodis	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0.00160142206279176	0	0.000509083967036813	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Castellaniella	0	0.000516001197122777	0	0	0	0.000586499944282505	0	0	0	0	0.00150619044271958	0	0.00480426618837528	0	0.00101816793407363	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Castellaniella|s__Unclassified_Castellaniella	0	0.000516001197122777	0	0	0	0.000586499944282505	0	0	0	0	0.00150619044271958	0	0.00480426618837528	0	0.00101816793407363	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Derxia	0	0	0	0	0	0	0	0	0	0	0	0.000433273685989229	0	0	0	0.000116998885000626
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Derxia|s__Derxia_gummosa	0	0	0	0	0	0	0	0	0	0	0	0.000433273685989229	0	0	0	0.000116998885000626
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Parasutterella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0.000233997770001252
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Parasutterella|s__Unclassified_Parasutterella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0.000233997770001252
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Sutterella	0.325943961200888	0.864818006377775	0.0992712587144372	0.196517868032687	0.245779760342867	1.22578488355044	1.99836955355802	0.0518610623394963	0.408905043162199	0.926187945025277	0.827400616533955	0.696270813384691	2.18433969364796	0.52060904337127	1.67959527824621	0.327011883576749
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Sutterella|s__Parasutterella_secunda	0	0.00103200239424555	0	0.000152457616782534	0.000174932213767165	0.0234599977713002	0.0370068435844078	0	0	0.000764812506214102	0.000502063480906526	0.00173309474395692	0.00320284412558352	0.000768994155644417	0.00165452289286964	0.0222297881501189
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Sutterella|s__Sutterella_morbirenis	0	0.000516001197122777	0	0.000152457616782534	0.000174932213767165	0	0	0	0	0	0.000502063480906526	0.000433273685989229	0	0	0.00178179388462885	0.000116998885000626
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Sutterella|s__Sutterella_parvirubra	0.0235622140627148	0.0474721101352955	0.00676849491234799	0.015398219295036	0.0150441703839762	0.134308487240694	0.176989251925429	0.00437382453465631	0.036640236842491	0.0573609379660576	0.0416712689152416	0.0437606422849121	0.148131540808238	0.0346047370039988	0.130325495561424	0.0230487803451233
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Sutterella|s__Sutterella_sp._YIT_12072	0	0	0	0	0	0.000586499944282505	0.00107266213288138	0	0	0.000764812506214102	0	0.000433273685989229	0	0	0.000509083967036813	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Sutterella|s__Sutterella_stercoricanis	0.0863947848966208	0.28431665961465	0.0261715136610789	0.0586961824612758	0.0725968687133736	0.356005466179481	0.610881084675949	0.00749798491655368	0.136301681054066	0.286039877324074	0.276134914498589	0.194539885009164	0.57330909847945	0.166871731774838	0.478284387031086	0.0843561960854513
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Sutterella|s__Sutterella_wadsworthensis_3_1_45B	0.00196351783855956	0.00309600718273666	0.000451232994156533	0.000914745700695207	0.000524796641301496	0.00762449927567257	0.006972303863729	0.00249932830551789	0.00293121894739928	0.0015296250124282	0.00251031740453263	0.000433273685989229	0.0152135095965217	0.00153798831128883	0.00699990454675618	0.00116998885000626
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Sutterella|s__Unclassified_Sutterella	0.214023444402992	0.526321221065233	0.0658800171468538	0.121203805342115	0.157089127962914	0.703799933139006	1.16330208310986	0.0368650925063889	0.231566296844543	0.578963067204075	0.506079988753778	0.454504096602701	1.44127985651258	0.3168255921255	1.05889465143657	0.196090131261049
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Taylorella	0	0	0	0	0	0	0	0	0	0	0	0	0.00080071103139588	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Taylorella|s__Unclassified_Taylorella	0	0	0	0	0	0	0	0	0	0	0	0	0.00080071103139588	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Unclassified_Alcaligenaceae	0.100139409766538	0.220332511171426	0.0293301446201746	0.0657092328332723	0.0760955129887169	0.395300962446409	0.48752493939459	0.00749798491655368	0.104058272632674	0.264625127150079	0.214883169827993	0.199739169241034	0.551689900631761	0.138418948015995	0.410067135448153	0.0830692083504444
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Unclassified_Alcaligenaceae|s__	0.100139409766538	0.220332511171426	0.0293301446201746	0.0657092328332723	0.0760955129887169	0.395300962446409	0.48752493939459	0.00749798491655368	0.104058272632674	0.264625127150079	0.214883169827993	0.199739169241034	0.551689900631761	0.138418948015995	0.410067135448153	0.0830692083504444
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	0	0.00154800359136833	0.000902465988313066	0.000762288083912672	0	0.00762449927567257	0.0160899319932208	0.00187449622913842	0	0.0015296250124282	0.00100412696181305	0.00129982105796769	0.00320284412558352	0.00153798831128883	0.00076362595055522	0.00666893644503568
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia	0	0	0.000902465988313066	0.000152457616782534	0	0.000586499944282505	0.00375431746508485	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Unclassified_Burkholderia	0	0	0.000902465988313066	0.000152457616782534	0	0.000586499944282505	0.00375431746508485	0	0	0	0	0	0	0	0	0
